place,name,place_type,address,area,coordinates,ended
id-11342,Palazzo dei Congressi Lugano,Other,Piazza Indipendenza 4 6900 Lugano,id-7724,460050478956396,f
id-31367,Studio Merijithu,Studio,,id-68508,,f
id-26653,Walmart Arkansas Music Pavilion,Venue,5079 W Northgate Rd Rogers AR 72758,id-5346,3630292941838,f
id-10659,Toadhouse Recording Studio,Studio,,id-5147,,f
id-44548,Dirks Studio,Studio,,id-69178,,f
id-4711,Bass Performance Hall,Venue,525 Commerce St Fort Worth TX 76102 United States,id-22163,32754929733001,f
id-25372,Museum Square,,,id-7282,,f
id-30364,Empty Studios,Studio,,id-22867,,f
id-26214,Trenton War Memorial,Other,West Lafayette Street Trenton NJ USA,id-5200,4021833374768333,f
id-24575,Penny Station,Venue,,id-7608,,t
id-40543,Copie Conforme,Pressing plant,28 De La Gare Street SaintJerome Quebec Canada J7Z 2B5,id-8834,457757857400339,f
id-48005,Blue Note,Venue,Kościuszki 79 61892 Poznań Poland,id-5071,5240819116919436,f
id-26270,Union College,Educational institution,807 Union St Schenectady NY 12308 USA,id-5682,428172227393,f
id-29694,La Lavanderia Studio,Studio,,id-14818,,f
id-15285,De Warande,Venue,Warandestraat 42 2300 Turnhout,id-105437,51324434943789,f
id-47518,La Caverne,Venue,,id-105368,,t
id-52078,Planet Grey Studios,Studio,,id-295,,f
id-32370,Studio Melody Music,Studio,3 Rue des Tonneliers 14000 Caen France,id-53124,,f
id-6333,Theatersaal des Augustinums,,Römerstraße 118 53117 Bonn,id-7023,507482437099987,f
id-29677,广州体育馆,Stadium,,id-5195,23184314113271576,f
id-19455,Loud  Local Stage,Venue,,id-95246,,f
id-15145,Hate Studio,Studio,via t tasso n 71a 36027 Rosa VI Italy,id-18575,,f
id-25156,Orion Live Club,Venue,Viale J F Kennedy 52 00043 Ciampino RM Italy,id-15668,,f
id-32469,Pecan St Ale House,Venue,310 E 6th St Austin TX 78701,id-5196,3026751597739834,t
id-56227,The Venue,Venue,,id-3924,,f
id-2759,Scumbag College,Studio,,id-31090,,f
id-20610,Kurhaus,Venue,,id-7949,5008472282475,t
id-18697,Room 28,,,id-12769,,f
id-27828,Teatro Comunale di Atri,Venue,,id-19534,425802139782,f
id-14983,Cass Technical High School,Educational institution,2501 Second Avenue Detroit Michigan 48201,id-5179,4233883783060383,f
id-41462,ファニスペース原宿,Venue,〒1500001 東京都渋谷区神宮前32515 5F,id-116702,35671639139708192,f
id-14053,Centro Pizza,Venue,286 Markham Rd Scarborough ON M1J 3C5,id-67435,4374556179220415,f
id-40418,Ilsfeld,,,id-327,4905925,f
id-51152,Konzerthaus Bad Pyrmont,Venue,Heiligenangerstraße 6,id-68808,5198652925446,f
id-39725,Ocean,Venue,270 Mare Street Hackney London E8 1HE England,id-3885,,f
id-43242,Gold Coast Parklands,Other,,id-88313,,t
id-36529,Kidderminster Town Hall,,7 Vicar St Kidderminster DY10 1DE,id-29533,523867122248666,f
id-14584,Bassline Studios,Studio,,id-5258,,f
id-51110,Minimoon Studio,Studio,,id-11669,,f
id-4818,Sugarbush Resort,Other,1840 Sugarbush Access Rd,id-23277,,f
id-56302,NoName Studios,Studio,18730 Oxnard St 211 Tarzana CA 91356,id-115564,,f
id-28844,後楽園ホール,Indoor arena,〒1128575 東京都文京区後楽一丁目3番61号,id-116962,35704319139751940,f
id-52130,Studio Ébène,,,id-29463,,f
id-31520,Vier Peh,Venue,Flandernstraße 99 73732 Esslingen am Neckar Germany,id-21854,487451399320083,f
id-29492,The Classic Center,Other,300 N Thomas Street Athens GA 30601,id-31088,3396047183375293,f
id-19784,Saturn Sound,Studio,,id-10971,,f
id-50064,Honky Tonk Club,Venue,ул Вавилова 44 410000 Саратов,id-29593,5153618746005576,f
id-28865,The Cut,Venue,8 New Cut Halesworth Suffolk IP19 8B England UK,id-99789,523460131503978,f
id-36550,Interlochen Arts Academy,Educational institution,,id-118607,,f
id-41737,Rite Record Productions Inc,Pressing plant,9745 Lockland Road Cincinnati 15 Ohio 45215,id-7953,,t
id-11436,Dream State,Studio,,id-30644,,f
id-55328,Holy Trinity Church,Religious building,,id-99691,50793111199,f
id-35560,Cultuurcentrum Muze,Venue,Dekenstraat 40 3550 HeusdenZolder,id-39881,510265285323639,f
id-16379,MittelhessenArena,Indoor arena,WolfgangKühleStraße 1 35576 Wetzlar Germany,id-7463,5056585083,t
id-17902,John Hansard Gallery,Venue,,id-3992,,f
id-43314,Heidis Jazzclub,Venue,7 N Orlando Ave Cocoa Beach Florida 32931,id-271,283186806099,f
id-56548,Café Local,Venue,Waalsekaai 25 2000 Antwerp Belgium,id-117549,51210764389689,f
id-45333,SDFX Studios,Studio,,id-12906,,f
id-11518,Festival Open Space Park Central at Grandview,Other,,id-22955,,f
id-28581,La Salle MargueriteBourgeoys,Venue,1750 Sauriol Street East Montreal Quebec Canada H2C 1X4,id-118827,4556518973649989,f
id-47687,MaxEmanuelBrauerei,Venue,,id-7710,,f
id-23818,3 rue neuve monplaisir,,,id-12030,,f
id-34626,Teatro Comunale Alighieri,Venue,Via Angelo Mariani 2 48121,id-22604,444172122011,f
id-26410,Municipal Auditorium Theater,Venue,,id-22537,,f
id-35743,Blackout Studio,Studio,Avenue Frans Courtens 131 1030 Schaerbeek Belgium,id-105393,508601440307,f
id-4529,Signaturetone Recording,Studio,6459 Lyndale Ave S Richfield MN 55423,id-23184,,f
id-30766,Wellington College Crowthorne,Educational institution,Crowthorne Berkshire RG45 7PU,id-118050,51364308067,f
id-43573,Greenhills Zone,Studio,,id-3967,,f
id-11670,Smoothie King Center,Indoor arena,1501 Girod Street New Orleans LA 70113,id-116607,2994888990081944,f
id-54185,Ito Gakki 3F,Venue,,id-5534,,f
id-50860,Mankes,Venue,Mankhauser Str 13 42699 Solingen Germany,id-23745,5116043701046,t
id-42548,The Croxton Bandroom,Venue,607 High St Thornbury VIC 3071,id-119009,37762366144999592,f
id-47357,Centro da Musica Carioca Artur da Távola,Venue,Rua Conde de Bonfim 824  Tijuca Rio de Janeiro RJ 20530002 Brasil,id-5161,22935324324424,f
id-29526,Teatro Rossini,Venue,,id-14227,,f
id-13365,Hz,Venue,Charlottenstraße 12 88045 Friedrichshafen,id-69082,476541819477319,t
id-27042,La Ruta de la Seda,Studio,,id-9413,,f
id-6949,Winzer Krems,Venue,Sandgrube 13,id-30655,48420515617,f
id-42288,Woodbrook Elementary School,Educational institution,15 Robin Road Edison New Jersey 08820 United States,id-119019,4055772974377814,f
id-27573,Studio Jardim Magnético,Studio,Itaipava,id-116591,,f
id-42124,Villanova Studios,Studio,,id-7280,,f
