release,gid,release_group,artist_credit,name,barcode,status,packaging,language,script,quality
1087465,3f61c2845277425486febab9b6a97530,1105466,1,Ultimate Pop Princesses,600753353813,Official,Jewel Case,English,Latin,1
502434,6902175e34024e548af3df6a1441b188,808264,597146,One Life to Love,,Official,,English,Latin,1
568903,d5c408342b2a45b8b46f141524648f81,58659,37861,A Mile in Cold Water,,Official,,English,Latin,1
1071005,b7276ecbf1ff4cf4baca1b7532793f0c,1091951,854105,Left for Dead,,Official,,English,Latin,1
1617238,de20216711a041d0a39a277d338ecbff,1533779,1,Jive at Five,779836448323,Official,Jewel Case,English,Latin,1
141371,0edaaab579a4401b8c584d8f52b586ed,509821,1587,On the Road,,Official,Other,English,Latin,1
1231887,72a8cd044b3e430a91c1b23ce3b92113,1221903,113460,20090928 SeneyStovall Chapel Athens GA USA,,Bootleg,,English,Latin,1
787883,c73b0e9e135947e585ec3c9db1c214ec,1031634,187088,World Massala,8429006603053,Official,,Multiple languages,Latin,1
622238,9cfdeefd25564861b331bbd23d966a9d,902383,469807,South Sea Island Magic,0765387420727,Official,,English,Latin,1
2420209,e2379ffbb1f74e7280d524bd406ed16d,2166106,138518,20090718 Dutchess County Stadium Wappingers Falls NY USA,,Bootleg,,English,Latin,1
3460188,2b77e0b1172e4a33a59f2cfb70be40ab,2979833,2461,Masters of Jazz Vol 5 1928,3356571005225,Official,,English,Latin,1
1150605,1bac4349e86247e58c35e6dcdd6555a2,1156671,223042,Bien acompañado edición de lujo,,Official,None,Spanish,Latin,1
604016,658ae7d59044486abfa6d9eb98287918,888022,558361,Llenos de amor por,8436021010629,Official,,Spanish,Latin,1
786305,e06031db6a0d4611a0b89c2198d8435e,1030419,35357,Alltägliches,,Bootleg,,German,Latin,1
832733,ebe0352e6ba84e1d93ff828a615ef51b,1065785,691498,Put Your Hands Where I Can See Them,,Official,,English,Latin,1
715307,d58611f9221545708154172334dc4f22,974320,730449,CPI da Favela,7898073390271,Official,,Portuguese,Latin,1
777772,8d885bb5dca1408aa5da4159f6a85bc2,431149,209615,Golden Cleaners,5018766903324,Official,,English,Latin,1
334638,1a47ec0418a14c8b987b887971876625,378849,266471,Farscape The Peacekeeper Wars,826924102626,Official,,English,Latin,1
299169,26a3ef66a20847a8a0811c3ca250b404,639990,163110,For All Home Office and Small Business Applications,,Official,,English,Latin,1
869479,8328f732c50e4ecc91e2b6d82d45d38d,57057,37193,Brilliant Corners,009119206624,Official,Jewel Case,English,Latin,1
1309285,0930c1a3b71a46d8b30b3a7eb625b951,1283829,1,100x Zomer 2011,0600753332573,Official,,English,Latin,1
26251,8c5b63c442f54085b74e20d66c2604e4,316673,53383,Porch,035498009426,Official,,English,Latin,1
1969007,421da255be054c2999fce9ba6a22468c,1808224,1521636,Black Mass,,Official,,English,Latin,1
509780,760f96422b7e4c3b8116764d86d04985,814391,205005,The End Is Not the End,0936249822892,Official,Jewel Case,English,Latin,1
530861,b0188d8451c54bf4a5e11374ee82dc5e,335624,78430,La Nonne Chantante,4040589201258,Official,Digipak,French,Latin,1
2169307,1f1c78e36c614f59a8d74001fa5ce307,1966753,2115542,LSDJ Tracks,,Official,None,English,Latin,1
586921,dbe350492e3d4e1ca6374139dc7c9a31,875164,1,Super Saturday 2002,,Official,,English,Latin,1
289374,fe29e7f0eb4644ba9348694166f47885,214592,70364,Urk,886970007092,Official,Digipak,English,Latin,1
11722,a553319867e949ea9bb3569174639e54,158950,817193,Klusums starp mums,4750329122421,Official,Digipak,Latvian,Latin,1
85654,d23e5369c9c34be78e70c7139dfddd55,255786,1,Sound of the Sun,,Official,,English,Latin,1
611965,bd9cfcfdd1024426b7ec7d0a4937d52f,894594,661335,The Heart of the Machine,,Official,,English,Latin,1
1164834,d636732dc0da4c7aa824cc612401ef0e,1167555,41158,Kaltenberg Anno MMX,4046661198423,Official,Digipak,Latin,Latin,1
1138686,0078c0fa326a412189023a7baf44930c,1147281,1369948,Uusi Suomalainen Black Metal Tulokas,2000022310901,Official,,Finnish,Latin,1
931450,59f443fb4cb64f02b46b1f50e5b97535,537886,153687,Year of the Monkey,,Official,,English,Latin,1
172791,d2218a1d3505431aa56cb3a9b5b7321a,464235,61912,Lecker,743216682027,Official,Jewel Case,German,Latin,1
937392,72036bbdb9ec4f0ea5d2ee30c37823bf,340324,180143,Customs,,Official,,English,Latin,1
499197,e3f6f851032046cb8d5033425d91dbac,805496,595263,הסכסוך במזרח התיכון בראי מוסיקלי,,Official,,Arabic,Hebrew,1
2642399,f12c8c77eed34d209a6707e8af90c905,2337903,486950,In My Corner,,Official,,,,1
3159,3d7b07981e54454b82c921b814f663e4,337522,10921,Hasenchartbreaker,731454244923,Official,,German,Latin,1
1271650,7892790ac2b94b599c0fbba5251a7e55,1254144,1144110,As plantas que curam,,Official,,Portuguese,Latin,1
198320,f8dfb92c910d4f5bae28918c77968713,295958,55753,Ich freu mich dass es zu einer Zugabe kommen kann,,Official,,German,Latin,1
146473,7956baefdb56489ba45bcec30ba81250,120804,859426,The Life and Crimes of Alice Cooper,081227568023,Official,,English,Latin,1
2841654,06bcf68de9ce46f89abfcb0552335a8a,1293277,711029,traumerei,,Official,None,Japanese,Japanese,1
2996755,81ca9c66222745b5b28f8e495bb1bb24,2617413,1,The Great Collection of Classical Music,,Official,,Multiple languages,,0
723831,34173fc2fd154209be59670de48b7de5,980410,735637,Lose Your Delusion I,,Official,,English,Latin,1
73833,d7bc8315a032435ba551ec39a3998443,431307,7872,DJ Bizkid Presents The Best of Atmosphere,,Bootleg,,English,Latin,1
868186,6d3039a067624686a419bee1d93fe3dd,86077,34833,Live,5099704818924,Official,,English,Latin,1
929203,5078ac98a28a4e56aafb7c8ae80bbf25,305375,214449,The Lost  Found,,Official,,English,Latin,1
608475,3d2c08b115454da18f7e289ce1adda44,891681,1,Titles  Trailers 2,,Official,,English,Latin,1
1289023,26e795b48eca48b0b4c8a638cb158389,1268060,1060616,Inner Silence,4028466108111,Official,Jewel Case,English,Latin,1
861045,95f124c1c1d242958200d1fd134bb3fa,134300,40825,Judge Dread Rock Steady  She Was a Rough Rider,5021630202126,Official,Jewel Case,English,Latin,1
904500,d9d3fd5fa02c44cc9afa328315997c9e,433382,1528,19720812 Sacramento CA USA,,Bootleg,,English,Latin,1
890792,21b0c5539a5e439498b026430239be48,10716,5680,Effortless Regurgitation The Torture Sessions,781676640621,Official,Jewel Case,English,Latin,1
1318188,fd806d6f4e4a49898c31e2cc571e28bf,1122003,1,Bakemonogatari Ongaku Zenshuu Songs  Soundtracks,,PseudoRelease,,Japanese,Latin,1
1218050,751d3e5d7bbd427c9baba46b9c524198,1210472,462255,Max Magnus 1,,Official,,English,Latin,1
169916,898452f5d7b14b22bda651342182f2a9,531442,8929,Elinrós,7350020545030,Official,,Multiple languages,Latin,1
2167871,b9f673c8c8a54118bd62921306b97625,1965611,9995,Red Wine,,Promotion,,English,Latin,1
1432283,cbe5d82f7a454d4695145c43e1e17409,1380646,3968,Top Loader,036172982226,Official,,English,Latin,1
1099153,82db0b09cb3f4167b1dd8bbdb8d1b347,1115036,789392,Voyagers II The Alien Within,,,,English,Latin,1
743765,9083fe8c885a47e5bc84e6e5a22a2d06,996296,425210,Twisted Tales,,Official,,English,Latin,1
912597,74d0e7ff38a547cd918766011e43ea0a,235239,70268,Juice,,Official,,English,Latin,1
1150225,7e687f6588724bbe89e2ca74e5c09313,1156386,16360,Her Greatest Arias and Scenes,4011222234872,Official,Other,Italian,Latin,1
1110209,96fef7de1fbc47a893dca57a3ccaa21e,1123721,435269,The Last Toke,,,,English,Latin,1
131632,63189f638f7a4f7c94921f84cc8d3567,166169,5040,The Ambient Anarchists,636551412124,Official,Jewel Case,English,Latin,1
577310,45cc347ce6b6442c9d80e3e8d5ecaae3,867554,126119,Rollin  Tumblin,604388482429,Official,,English,Latin,1
627277,cc9137f55065457e91e530f7789c8c14,906065,671306,Es werde Sound,,Official,,German,Latin,1
823830,56ad14257969467d972a998d48cf9815,1059396,642954,Mighty Quinn,,Official,,English,Latin,1
321675,7f79513e396e45568e196dbb7760b6b1,659972,51439,20 év,602517267213,Official,,Hungarian,Latin,1
2357910,57b8297af08640e09d43d8fd015bb67f,2115339,2373311,Kriegsfibel,,Official,Jewel Case,German,Latin,1
103778,5f25e61494373db79563b3963af69a65,473609,330082,Love Is The Better Way,,Official,,English,Latin,1
689639,ec11cddefc9742ae81670f8c9c851afa,954756,382832,NávštěvníciLétající Čestmír,,Official,,Czech,Latin,1
743778,315321358def472cbb7d0e1578a0e817,996309,1,Kids Club 2,,Official,,English,Latin,1
843490,036a61fcc41445a79597de6ee98420f4,916704,679831,Mundharmonika spielen – mein schönstes Hobby,,Official,,German,Latin,1
13225,aff1e0a1a72948108c1d7112eb3f0119,162992,9359,Droolian,,Official,,English,Latin,1
1317114,77533892ad44448faefe4222a18a3e97,1290149,320227,Избранное,,Official,,Russian,Cyrillic,1
736500,f42c4b8bd6f04109830f5404b0d0231a,990396,895974,I Ran So Far Away,768697218923,Official,,English,Latin,1
166781,0a99b992ec3140238c7a472b05c74c0c,222315,161137,Guilty Water,5425009500026,Official,,English,Latin,1
534648,1795ef86fa024c38acb175e842842158,834422,1,The Vibe The Ultimate Rare Grooves Series Volume 10 Jazz  Bop De Paris,828765793629,Official,,English,Latin,1
2643558,827e2cb6773540a1907e5ec8d2bf0703,2338826,2017560,Descend,,Official,None,English,Latin,1
64431,4d9da00f4f364f2e8b75313c99068725,3709,2201,The Nephilim,607618002220,Official,Jewel Case,English,Latin,1
1240856,5bc789c3a69848258e5d4920e66ae829,84760,2101,The Best Band You Never Heard in Your Life,5016583603823,Official,Jewel Case,English,Latin,1
1275710,e2e73d4c2e12463bbedaa147a3e1adf6,1257383,1,Destination Jamaica,7394018555182,Official,Jewel Case,,Latin,1
788451,32a26ca96572466bb60f78d06844b83e,1032113,236966,COCK Cisfinitums Only Culpable Killtime,,Official,,English,Latin,1
793092,5136c9676fb83e84b7dbee6a3b554a27,1176377,1,Milestones 30 Years of Chandos,095115003022,Official,Other,English,Latin,1
2086101,9b42e03624a5448d81300bfe891417fd,1900685,1822618,Dead Presidents 2,,Official,None,English,Latin,1
537882,7154dae438dd48d4a9e37b5b47b4885f,837360,144116,Slices of Death,4013859259709,Official,,Multiple languages,Latin,1
806444,b3b74ae66df34846bace021255389c7c,1046305,386271,Niedźwiedź Janusz i inne zwierzęta,,Official,,Polish,Latin,1
2358390,d5410110b99b402f8b7788d786e66e19,2115723,1425908,Return of the Obra Dinn,,Bootleg,None,English,Latin,1
1429400,5149e5b6035a464d87758f97bd2f324e,1378306,1,Parazit,,Official,,Multiple languages,Latin,1
1022152,60f3b2471ea0498ab6da6642f9d131dd,590883,151300,Кровь королей,,Bootleg,,Russian,Cyrillic,1
949171,2b0458d740ea44ebb543a2c72199393b,362047,117059,Chicano Blues,,Official,,English,Latin,1
2101389,671e1dec82364ddab6ba7998e25b7df1,1912533,104369,Ben ik te min,731454605427,Official,Jewel Case,Dutch,Latin,1
977778,22e0f818c8ca4568a92680ae3d9a3c4e,479701,334221,Dont Tell Your Boyfriend,,Official,,English,Latin,1
143684,0c0b96292a04437aab1c80d542e9d084,186977,139031,Blind Idiot God,018861010427,Official,Jewel Case,English,Latin,1
611297,41de5a5b079b4cfe95ef783835b48929,894033,1,Pianos Solo,,Official,,English,Latin,1
576881,f74d079efa2143d58574f4be3d14f707,867198,1,Best Vocal Euro 2007,,Official,,English,Latin,1
2378978,e24d92d7284c4891a0e22e3bde87f32b,2132995,1676930,悪戯センセーション,,Official,Box,Japanese,Japanese,1
576554,8206d0a232b543b38150dee73d708b2a,302574,1,Strutn Get Up Funky Fat Slices of Groove Cut from Blue Note,724353809522,Official,,English,Latin,1
428236,5b843218ecda49efb34d700ab6819011,746611,360228,Les 50 comptines de Don Pedro,601215983128,Official,,French,Latin,1
1005142,166c04fa3f384846ab68708404393840,618251,391902,Music Library,,,,English,Latin,1
875103,3ce3c692464c49059b4d45e24aded96e,558141,397393,Merlin the Musician,,Official,,English,Latin,1
2418719,ba2d0f9b656f43cb905b850fddebab25,2164888,1372287,Variations op 21 no 2  Piano Pieces opp 76  118  Waltzes op 39,7318599921273,Official,,,Latin,1
599803,1085040beb14492a881afd83094d5b64,884692,651479,Vill inte bli som er,,Official,CardboardPaper Sleeve,Swedish,Latin,1
1123005,8b03920452fd4ec9a326dcc1cc666bf1,1134328,430668,Love Is Back,886972774329,Official,Jewel Case,Multiple languages,Latin,1
2366556,80ca6640227647d2a236cb66d2b5ffec,1798538,784567,Phobos,,Official,None,English,Latin,1
1162095,f3e4b88498f14a6088ac36563ab03008,1165407,92849,The Legendary Goldstar Album  Golden Glass,5013929114227,Official,,English,Latin,1
362432,0f77d38d34443a56b50b4bbe5e87b553,512433,818452,Rough Mix,602498572405,Official,,English,Latin,1
764026,ad3bf62f078946ee88ab0528d1647f3d,1012771,819460,マイ・スクール・マーチ,4942463851514,Official,,Japanese,Japanese,1
850302,80284a4133d34b8295d05b5eed89868c,973297,729736,Ihr Träume,,Official,,German,Latin,1
2083835,27c77aa45a184582817fb7dc0ce2ca3c,1898867,967640,Digging My Grave,,Official,,Multiple languages,Latin,1
163834,24c325a45981443caf06dc7121bab113,526638,2777,Under Attack,094635146325,Official,Jewel Case,English,Latin,1
918956,d6875a34ae1f466e9ec758d99c7e7e5c,258674,91110,V8,,Official,,,Latin,1
323932,2ff60daa8d9146d883b2e6ad941a8029,214383,155006,優客年代,0724354386527,Official,,Chinese,Han Traditional variant,1
129988,fb700fe525d74dbca6bfc40a14123649,500593,348468,The Italian Stallion,,Official,,English,Latin,1
1027975,8c9c1a0f111441f581e737e2b14686c4,333299,9298,Greatest Hits,,Official,,English,Latin,1
969036,13f9183ec5444e3c92ab8a0bb6a0cedd,444241,31764,Auto All,724381051924,Official,Jewel Case,English,Latin,1
1017735,511f7ce78aa84099aef9c393084fbe32,696624,1,Cocktail Classics,,,,English,Latin,1
688784,de7097cd6ad04dc7812dca0173eb2066,954083,5882,More Sugar Minott,,Official,,English,Latin,1
1568735,d187392a3f6c4bd7b29e719fe24cd088,1495811,48418,Dont Worry Bout Me  Broadway Bongos and Mr B,5055122112303,Official,Jewel Case,English,Latin,1
216505,7700e8536e6f4721a1fc7ba4f4881dd2,569995,259432,Suojeltava,,Official,,Finnish,Latin,1
715318,6bf39165181a40418a4617e847c838b3,974329,149110,Paul Jabaras Greatest Hits And Misses,,Official,,English,Latin,1
1322846,5bea0fc7b3d54de5b1635b7d89124731,1294871,33868,Heartbeats,,Official,Jewel Case,English,Latin,1
2638420,c71e75c5c5804740b974fe224fa6501c,2334625,354097,Jazz Adagio,4571292518611,Official,,English,Latin,1
1189568,b60e45eaf7124104afe426b83140645c,405932,108251,Time Slips Away,,Official,,English,Latin,1
638326,6ba88c78ceca301388f6e661f95dd17c,690789,1021,Complete Works,5028421935256,Official,,English,Latin,1
148158,81583e9fc74e4349adca728799980ae1,287900,202278,Major Players Compilation,049925350241,Official,Jewel Case,English,Latin,1
2645163,e43e4b0e26f744af82219b0bdb9a9cd1,2340165,1288319,Mischievous Sigyn 1923,,Official,,,Latin,1
1268671,ef3c46f4c3ca45fb84362dbe1637dc37,1251797,1139834,「無限のリヴァイアス」 Sound Edition 2 「リヴァイアスのかけら」,4988002396566,Official,Jewel Case,Japanese,Japanese,1
522429,c8fe2f7d13214daeab9bd8222973cef5,824326,1,Here Come the Polka Heroes Volume 2,,Official,,English,Latin,1
1194432,6c8df94e02f24d8f8459a00ff35ff114,1191016,20660,19951107 Paris Supernova live at Le Zenith Paris France,,Bootleg,,English,Latin,1
3581342,b010e50f6a874d81883230143b618b2a,3072627,208482,Delle inutili premonizioni Venti anni di misconosciuto tascabile Vol 2,8012957991609,Official,None,English,Latin,1
404735,508aefb3617e4e7bac571a23c48c469b,1552247,179142,Best of Best  Selected by Kiyoshi Itoh,4712646439439,Official,,English,Latin,1
1251997,e4380cf765ba41cf9dbd5631ca4bfde0,1238218,144065,Sweet Sensation,,Official,None,English,Latin,1
1123857,a0965ecdb1b44838a74119f67eb0e587,1135056,529997,together,4037688900328,Official,,English,Latin,1
895680,ef42136dc52c4541a4bd2f44a12c75e5,174752,68410,Mail Dominance,,Official,,English,Latin,1
30128,df5f1484ab36439a9f9348b60973b11b,273869,67071,Sincerità,,Official,,Italian,Latin,1
1616020,43dd84aa1489474facb00b4a562808f3,1532866,2312,Live at Nottingham,,Official,,English,Latin,1
695046,7ad44edfd0e34571900c1a9cdc63c5ac,958830,819069,XFactor 1,,Official,,English,Latin,1
311873,82b833ba36684896b3dbfad2fc598881,651338,470692,Check Your Audio,,Official,,English,Latin,1
858629,3c77ddc7553e478cb3435758e7f29f91,942706,480259,The Hobbit,,Official,,English,Latin,1
502463,425a6dc5bed645238c4318fbcd84fc24,808286,95817,Limba,8011638003006,Official,Jewel Case,Italian,Latin,1
1884018,717134ebef2d4bbb8fa8af6ee3012487,1742467,2925,Original Album Series,081227968380,Official,Other,English,Latin,1
631396,f4aa5795444548d4ad0514221af6639f,909136,648421,The Lenny Dee Show,,Official,,English,Latin,1
925778,e3bc7e2e97224a0aad309aa758e35f1b,445726,8519,19920704 Angel of Disease Bergum Netherlands,,Bootleg,,English,Latin,1
806477,5cbc10d349b0453fa64f4a73d242ca69,1046333,788890,Violons Barbares,3521383417157,Official,Digipak,Multiple languages,Latin,1
964077,f079410ca64746e0902d6db634b29e2b,419126,41611,HustlerRapper,649045200220,Official,,English,Latin,1
2644496,29dd853a9e544e8ba0b11081ed450a1c,2339608,1,CONSCIOUS20,,Official,,German,Latin,1
1967420,56ee10289ae54c15bf3c55a78f2d3e79,1806992,2001679,حياتي,6281130202166,Official,,Arabic,Arabic,1
2170657,3d70bef2ebf24191b7ab42122e8c75d5,1967809,1379560,山形ユキオ オール・タイム・ベスト～黒吠～,4549767006383,Official,Jewel Case,Japanese,Japanese,1
2646373,2e7bd7bf9a984082acb1b6c912dd7f8b,2341184,2661589,Authentic Japan,,Official,None,English,Latin,1
2485112,a171b82907d34d9bad70f07c0fab385d,2216018,4355,BD Music Presents Marilyn Monroe,,,,,,1
87051,e28bca25e70f4adbbe1f97b830c24993,450839,315988,The Djihad Has Just Begun,,Official,,English,Latin,1
1201953,83743d45ebbd4b6aa0ba149932f7d0df,1197180,1055592,Thank You Goodbye Its Over,,Official,None,English,Latin,1
399580,e0879c6f25754ccf8e1e8783dcae01f1,78823,3095,The Live Record Witless Banter and 25 Mildly Antagonistic Songs About Love,751097040225,Official,Jewel Case,English,Latin,1
608450,eeae70f9eed74a069a409fdfd58b9f24,891656,1,Archive Jet Set Vacations,,Official,,English,Latin,1
2089157,7646099b4e014c7598e377917d020930,1903201,2132816,Threshold,,Official,Gatefold Cover,English,Latin,1
604324,8baab2062bbb412db883e2c776f2d364,888288,58532,Aşk İnsanı Değiştirir,8697980740549,Official,,Turkish,Latin,1
447160,ecc0e4bffef34119946e6f9af9e91c46,762397,1,It Is to Laff,,Official,,English,Latin,1
312710,ada6ed3a971948f7b0a57a3725ec807f,652186,470776,Outside by the Swing,4988005403940,Official,,English,Latin,1
1168695,91068e6869a24fc999b2210768bf5d5b,1170505,1001961,Blusn auf,9005268284712,Official,,German,Latin,1
1003453,a0231fc4e83740bb824b6cd7f3aa0f52,47936,194770,A Peaceful Family Christmas,,Official,,,Latin,1
1734785,358804acccb34209b386aae2d7515083,1625854,1,New Age Music Vol 4,8711913293657,Official,,English,Latin,1
48242,237460c5883a4600b9b8beb2f594b1cd,52865,35217,Tenebrae Vision,5413356911824,Official,,English,Latin,1
797837,a0437991544746dc924b2695d2f55548,1039760,1,Return of the InstroHipsters Volume 2,5051125701315,Official,,English,Latin,1
594676,7c0ec05a4e4544b9b29602948060203a,434824,125682,Evil 1999,8715392004124,Official,,Norwegian,Latin,1
2644428,ebdff2f829bb4dfa9753354ddfe8de3b,2339551,2652408,NuWine,804781000019,Official,,,,1
1103105,b09bdc4da3514454b1d96dcb9a97c47a,1118017,50627,15 Jaar Hits,8718036996328,Official,Other,Dutch,Latin,1
289205,41a6ca753f914166b1d154f2690696b3,631758,75525,untitled,718755614365,Official,,English,Latin,1
540621,b217a0bfa06841ba82d9392781f80270,295258,135924,Prohibido da el cante,,Official,,Spanish,Latin,1
1337759,ea2358f8b1de4cb083da943d33c3d9ed,1306205,1223117,Key to the Watery Gates,,Official,,English,Latin,1
1012328,5adac5de13f041189dcdb2a21f46102d,655999,469486,Available «Classic»,,PseudoRelease,,English,Latin,1
3582241,4fb01b2faef5469e92760933e72e3b3d,2504991,1758476,Warriors,192378766388,Official,None,English,Latin,1
595328,99547605edf94d539c7ba49687961735,881448,978592,Saint Seiya TV Original Soundtrack,,PseudoRelease,,English,Latin,1
