species,version,language,flavor_text
id-548,34,5,"Plus ses feuilles sont foncées, plus il est enbonne santé. Il s’installe parfois dans les champsou les parterres de fleurs bien entretenus."
id-548,34,6,"Je kräftiger die Farbe seiner Blätter, destogesünder ist es. Lilminip lässt sich zuweilen in gutgepflegten Blumenbeeten oder Feldern nieder."
id-548,34,7,"Cuanto más sano está este Pokémon, más intensose vuelve el color de sus hojas. A veces se asientaen huertos o jardines de flores bien cuidados."
id-548,34,8,"Più il colore delle foglie è intenso, più è in salute.A volte si stabilisce in campi o aiuole ben curate."
id-548,34,9,"The deeper the color of a Petilil’s leaves, thehealthier the Pokémon is. Petilil sometimes makesits home in a well-tended field or flowerbed."
id-548,34,11,葉の　色が　濃いほど　健康。手入れの　行き届いた　畑や花壇に　棲みつくことも　ある。
id-548,34,12,叶子的颜色越深就越健康。有时也会在被精心照料过的田地或花坛里定居下来。
id-549,33,1,いちりゅうの　えんげいかでもあたまの　はなを　さかせるのはしなんのわざと　いわれている。
id-549,33,3,일류 원예가라 하더라도머리의 꽃을 피우는 일은매우 어렵다고 전해진다.
id-549,33,4,據說即使是一流的園藝家，要讓牠的頭上綻放美麗花朵也是極為困難的事。
id-549,33,5,On raconte que même les meilleurs horticulteursont énormément de mal à faire éclore sa fleur.
id-549,33,6,"Man sagt, dass selbst erstklassige GärtnerSchwierigkeiten damit haben, die Blume aufDressellas Kopf zum Blühen zu bringen."
id-549,33,7,Se dice que conseguir que la flor de su cabezaflorezca es una empresa titánica incluso para losmejores jardineros.
id-549,33,8,Si dice che riuscire a far sbocciare il fiore sullasua testa sia un’impresa ardua anche peri floricoltori più esperti.
id-549,33,9,It’s believed that even first-rate gardeners have ahard time getting the flower on a Lilligant’s headto bloom.
id-549,33,11,一流の　園芸家でも頭の　花を　咲かせるのは至難の業と　言われている。
id-549,33,12,据说即使对一流的园艺家来说，让它头上的花朵绽放也是一件极其困难的事。
id-549,34,1,はなから　つくられる　せいゆはごくじょうの　かおりが　するがめが　とびでるほど　こうかだ。
id-549,34,3,꽃으로 만든 정유는최고의 향을 내지만눈이 튀어나올 정도로 비싸다.
id-549,34,4,由牠的花朵提煉的精油有著極致的香氣，但價格同時也是貴得令人眼睛幾乎要掉出來。
id-549,34,5,"L’huile essentielle extraite de sa fleur dégageun parfum exceptionnel, mais elle coûteextrêmement cher."
id-549,34,6,"Das aus seiner Blume gewonnene ätherische Ölverströmt den allerfeinsten Duft, doch es kostetein Vermögen."
id-549,34,7,"El aceite esencial que se extrae de su flor emanaun aroma sublime, aunque su precio resultadesorbitado."
id-549,34,8,"L’olio essenziale che si ottiene dal fiore ha unprofumo sublime, ma costa un occhio della testa."
id-549,34,9,"Essential oils made from Lilligant flowershave a sublime scent, but they’re alsostaggeringly expensive."
id-549,34,11,花から　作られる　精油は極上の　香りが　するが目が　飛び出るほど　高価だ。
id-549,34,12,用它的花朵制成的精油虽有着极致香气，但价格同时也贵得令人大跌眼镜。
id-550,33,1,タフな　ファイトが　つりびとにだいにんき。　むだんで　いけにはなすので　どんどん　ふえる。
id-550,33,3,힘이 세기 때문에 낚시꾼들에게인기가 많다. 무단으로 연못에 놓아줘서점점 개체 수가 늘어나고 있다.
id-550,33,4,牠上鉤時頑強的抵抗深受釣魚者喜愛。由於人們擅自把牠們放生到池塘裡，數量越來越多。
id-550,33,5,"Le capturer est un défi que les Pêcheurs aimentrelever. Ils vont jusqu’à en libérer illégalementdans les lacs, ce qui conduit à leur prolifération."
id-550,33,6,"Sie sind bei Anglern beliebt, weil sie ihnen harteKämpfe liefern. Sie werden oft illegal in Teichenausgesetzt, wodurch sie sich schneller verbreiten."
id-550,33,7,Muy popular entre los Pescadores por su fiereza.Ha proliferado debido a la introducción ilegal deejemplares en los lagos.
id-550,33,8,È popolare tra i pescatori per le sue lotte audaci.Continua a proliferare perché numerosi esemplarivengono rilasciati nei laghi senza permesso.
id-550,33,9,Anglers love the fight this Pokémon puts up onthe hook. And there are always more to catch—many people release them into lakes illicitly.
id-550,33,11,タフな　ファイトが　釣り人に大人気。　無断で　池に放すので　どんどん　増える。
id-550,33,12,它上钩时顽强的抵抗深受垂钓者的喜爱。由于人们擅自把它们放生到池塘里，数量越来越多。
id-550,34,1,むかしは　しょくたくに　のぼった。あかすじの　バスラオの　みはあぶらが　おおく　わかものむき。
id-550,34,3,옛날에는 식탁에 올랐다.적색근 배쓰나이의 살코기는기름이 많아 젊은 층이 좋아한다.
id-550,34,4,從前也曾經登上餐桌。紅條紋野蠻鱸魚的肉脂肪含量高，適合年輕人食用。
id-550,34,5,On l’utilisait autrefois en cuisine.La chair grasse des Bargantua à motif rougeétait plutôt destinée aux jeunes.
id-550,34,6,Früher standen sie oft auf dem Speiseplan. DasFleisch rotliniger Exemplare war wegen seineshohen Fettanteils bei jungen Leuten sehr beliebt.
id-550,34,7,Un alimento básico de la dieta de antaño. A losjóvenes se les daba Basculin de raya roja por sualto contenido en ácidos grasos.
id-550,34,8,"Utilizzati in passato in cucina, i Basculin FormaLinearossa erano ritenuti adatti ai giovaniper la loro carne ad alto contenuto di grassi."
id-550,34,9,"In the past, it often appeared on the dinnertable. The meat of red-striped Basculin is on thefatty side, and it’s more popular with the youth."
id-550,34,11,むかしは　食卓に　のぼった。赤筋の　バスラオの　身は脂が　多く　若者むき。
id-550,34,12,从前也曾经登上餐桌。红条纹野蛮鲈鱼的肉脂肪含量高，适合年轻人食用。
id-551,33,1,さばくの　よるは　ひえるのですなの　おくふかくに　もぐりひが　でるまで　ねむって　すごす。
id-551,33,3,사막의 밤은 기온이 낮기 때문에모래 깊숙이 파고들어해가 뜰 때까지 잠을 자면서 생활한다.
id-551,33,4,沙漠的夜晚比較寒冷，因此牠會潛到沙子深處，一直睡到太陽出來。
id-551,33,5,"Il se protège du froid qui sévit la nuit dansle désert en s’enfouissant profondément dansle sable, où il dort jusqu’au lever du soleil."
id-551,33,6,"Da die Wüste nachts abkühlt, vergräbt es sich tiefim Sand und schläft dort, bis die Sonne wiederaufgeht."
id-551,33,7,En las frías noches del desierto se oculta a muchaprofundidad en la arena y duerme hasta que saleel sol.
id-551,33,8,Affronta le fredde notti del deserto rintanandosiin profondità sotto la sabbia e dormendo fino alsorgere del sole.
id-551,33,9,"The desert gets cold at night, so when the sunsets, this Pokémon burrows deep into the sandand sleeps until sunrise."
id-551,33,11,砂漠の　夜は　冷えるので砂の　奥深くに　潜り陽が　出るまで　眠って　過ごす。
id-551,33,12,沙漠到了夜里会比较冷，因此它会潜伏到沙子深处，睡到太阳出来为止。
id-551,34,1,ちいさいが　あしこしの　ちからはつよい。　すなを　かきわけてさばくを　およぐように　いどう。
id-551,34,3,작지만 하체의 힘은 세다.모래를 헤치며 사막을헤엄치듯 이동한다.
id-551,34,4,體型雖小，但下盤很有力。會撥開沙子，在沙漠中像是游泳般地自在移動。
id-551,34,5,"Malgré son petit gabarit, il a beaucoup de forcedans les pattes arrière. Il parcourt le désertcomme s’il nageait dans le sable."
id-551,34,6,"Ganovil ist zwar klein, verfügt aber über kräftigeBeine, mit denen es sich durch den Wüstensandfortbewegt, als würde es schwimmen."
id-551,34,7,"Es pequeño, pero cuenta con un tren inferiorfuerte. Se desplaza por el desierto abriéndosepaso entre la arena, como si nadase."
id-551,34,8,"Nonostante la corporatura minuta, ha zamperobuste. Si fa strada nel deserto come nuotandonella sabbia."
id-551,34,9,"Sandile is small, but its legs and lower body arepowerful. Pushing sand aside as it goes, Sandilemoves through the desert as if it’s swimming."
id-551,34,11,小さいが　足腰の　力は　強い。砂を　かき分けて砂漠を　泳ぐように　移動。
id-551,34,12,个头虽小，腰腿却很有力。会拨开沙子，在沙漠里犹如游泳般地自在移动。
id-552,33,1,くらやみでも　みえる　とくしゅなりょうめの　おかげで　まよなかでもまよわず　かりが　できるのだ。
id-552,33,3,어둠 속에서도 볼 수 있는 특수한두 눈 덕분에 한밤중에도거침없이 사냥할 수 있다.
id-552,33,4,有一雙在漆黑環境也能看見四周的特殊眼睛，讓牠即使在半夜也能不受影響地去打獵。
id-552,33,5,Il chasse de nuit sans difficulté grâce àses yeux particuliers qui lui permettentde voir dans l’obscurité.
id-552,33,6,"Da es dank seiner besonderen Augen selbst imDunkeln gut sieht, kann es auch nachts auf dieJagd gehen, ohne sich zu verirren."
id-552,33,7,"Es capaz de cazar en plena noche sin perdersegracias a sus ojos especiales, que le permitenver en la oscuridad."
id-552,33,8,"È in grado di cacciare nel pieno della notte senzadifficoltà, grazie agli occhi particolari che glipermettono di vedere anche al buio."
id-552,33,9,Krokorok has specialized eyes that enable it tosee in the dark. This ability lets Krokorok hunt inthe dead of night without getting lost.
id-552,33,11,暗闇でも　見える　特殊な両目の　おかげで　真夜中でも迷わず　狩りが　できるのだ。
id-552,33,12,多亏了那双能在黑暗中看清四周的特殊眼睛，即使在深夜里它也能精准地进行捕猎。
id-552,34,1,くらやみでも　みえる　とくしゅなりょうめを　もつが　さばくのよるはさむいので　あまり　うごかない。
id-552,34,3,어둠 속에서도 볼 수 있는 특수한눈을 가졌지만 사막의 밤은춥기 때문에 잘 움직이지 않는다.
id-552,34,4,雖然有一雙在漆黑環境也能看見四周的特殊眼睛，但因為沙漠的夜晚較寒冷，所以牠不太會活動。
id-552,34,5,"Bien que ses yeux particuliers lui permettentde voir dans l’obscurité, les nuits sont si froidesdans le désert qu’il ne se déplace presque pas."
id-552,34,6,"Obwohl es dank seiner besonderen Augen auchim Dunkeln gut sehen kann, bewegt es sich nachtsnur selten, da die Wüste dann abkühlt."
id-552,34,7,"Tiene unos ojos especiales que le permiten veren la oscuridad, pero suele permanecer inmóvilen las frías noches del desierto."
id-552,34,8,"È dotato di occhi particolari che gli permettonodi vedere anche al buio, ma poiché le notti neldeserto sono fredde non è molto attivo di notte."
id-552,34,9,"Although this Pokémon has specialized eyes thatallow it to see in the dark, Krokorok won’t movemuch at night—the desert gets cold after sunset."
id-552,34,11,暗闇でも　見える　特殊な両目を　もつが　砂漠の夜は寒いので　あまり　動かない。
id-552,34,12,虽然拥有能在黑暗中看清事物的特殊双眼，但由于沙漠的夜晚寒冷，所以一般不怎么活动。
id-553,33,1,すなの　ギャングとも　よばれる。きょうりょくな　アゴで　ぶあついてっぱんも　たやすく　くいちぎる。
id-553,33,3,모래의 건달이라고도 불린다.강력한 턱으로 두꺼운철판도 쉽게 물어뜯는다.
id-553,33,4,又被稱為沙之惡霸。就連厚厚的鐵板也能被牠用強力的下顎輕鬆咬爛。
id-553,33,5,Il peut broyer d’épaisses plaques de ferd’un simple coup de mâchoire. On l’appellele « tyran des sables ».
id-553,33,6,Es wird auch als „Tyrann der Wüste“ bezeichnet.Mit seinem mächtigen Kiefer durchbeißt es selbstdicke Eisenplatten mit Leichtigkeit.
id-553,33,7,Se lo conoce como el Terror de las Arenas. Consus fuertes mandíbulas es capaz de destrozar amordiscos una plancha de hierro fácilmente.
id-553,33,8,Viene chiamato “Tiranno del deserto”. Graziealle possenti mascelle è in grado di fare a pezzispesse lastre di metallo senza sforzo.
