pokemon,ability,is_hidden,slot
id-119,rec-31-dup-0,1,3
id-125,rec-9-dup-0,0,1
id-703,rec-5-dup-1,1,3
rec-365-dup-1,rec-12-dup-0,1,3
rec-10077-dup-0,rec-189-dup-0,0,1
rec-450-dup-1,id-159,1,3
rec-244-dup-0,rec-39-dup-0,1,3
rec-619-dup-0,rec-144-dup-0,0,2
id-696,rec-173-dup-0,0,1
id-559,rec-22-dup-0,1,3
id-10055,rec-22-dup-0,0,1
rec-101-dup-0,rec-9-dup-0,0,2
rec-148-dup-1,id-61,0,1
rec-204-dup-0,rec-5-dup-1,0,1
rec-10166-dup-0,rec-113-dup-0,1,3
id-172,rec-9-dup-0,0,1
rec-10007-dup-1,id-26,0,1
rec-26-dup-1,rec-31-dup-0,1,3
rec-863-dup-0,id-181,0,2
rec-112-dup-0,id-120,1,3
rec-95-dup-0,rec-69-dup-0,0,1
rec-279-dup-1,rec-2-dup-0,0,2
rec-587-dup-0,rec-9-dup-0,0,1
id-184,rec-157-dup-0,1,3
rec-783-dup-0,id-43,0,2
rec-561-dup-0,id-98,0,2
rec-434-dup-0,rec-51-dup-0,1,3
rec-453-dup-0,id-87,0,2
id-172,rec-9-dup-1,0,1
rec-584-dup-1,rec-117-dup-0,0,2
rec-273-dup-0,id-48,0,2
id-320,rec-12-dup-0,0,2
rec-441-dup-0,rec-51-dup-0,0,1
rec-674-dup-0,id-104,0,2
rec-209-dup-0,rec-22-dup-1,0,1
id-710,rec-15-dup-0,1,3
id-10016,rec-69-dup-0,0,1
id-88,rec-143-dup-0,1,3
rec-838-dup-0,id-18,1,3
rec-528-dup-0,id-86,1,3
rec-95-dup-0,rec-69-dup-0,0,1
rec-378-dup-0,id-115,1,3
rec-208-dup-0,id-125,1,3
rec-84-dup-0,rec-77-dup-0,1,3
id-726,rec-66-dup-0,0,1
rec-177-dup-0,id-28,0,1
rec-158-dup-0,id-125,1,3
rec-10032-dup-0,rec-15-dup-0,1,3
id-306,rec-69-dup-0,0,2
rec-586-dup-0,rec-157-dup-0,0,2
id-10106,rec-221-dup-0,0,2
id-454,rec-143-dup-1,1,3
rec-725-dup-1,rec-66-dup-0,0,1
rec-347-dup-1,id-33,1,3
id-827,rec-198-dup-1,1,3
id-10158,rec-9-dup-0,0,1
id-793,rec-224-dup-0,0,1
rec-414-dup-0,id-110,1,3
rec-80-dup-0,rec-12-dup-1,0,1
id-203,rec-39-dup-0,0,1
id-300,rec-96-dup-0,0,2
rec-369-dup-0,rec-5-dup-0,1,3
id-590,rec-144-dup-1,1,3
id-844,rec-8-dup-0,1,3
id-5,rec-94-dup-0,1,3
id-10106,rec-8-dup-0,0,1
rec-416-dup-0,id-46,0,1
rec-583-dup-0,rec-81-dup-0,0,2
rec-483-dup-0,id-46,0,1
rec-528-dup-0,rec-109-dup-0,0,1
rec-26-dup-1,rec-9-dup-0,0,1
id-161,rec-50-dup-0,0,1
rec-186-dup-1,id-11,0,1
rec-861-dup-0,rec-124-dup-0,1,3
rec-838-dup-0,rec-243-dup-0,0,1
id-843,rec-8-dup-1,1,3
rec-144-dup-1,id-46,0,1
rec-144-dup-0,rec-81-dup-1,1,3
id-699,rec-174-dup-1,0,1
rec-210-dup-0,rec-95-dup-0,0,2
rec-20-dup-1,rec-50-dup-0,0,1
id-499,rec-47-dup-0,1,3
rec-583-dup-0,id-133,1,3
id-459,rec-117-dup-0,0,1
rec-871-dup-0,rec-31-dup-0,0,1
rec-589-dup-0,id-68,0,1
rec-10031-dup-1,rec-15-dup-0,1,3
id-76,rec-8-dup-0,1,3
rec-640-dup-1,id-154,0,1
id-876,rec-39-dup-0,0,1
rec-34-dup-0,id-79,0,2
rec-56-dup-0,id-83,0,2
rec-43-dup-0,rec-50-dup-0,1,3
id-405,rec-22-dup-0,0,2
rec-478-dup-0,id-130,1,3
rec-235-dup-1,rec-20-dup-0,0,1
rec-444-dup-0,rec-8-dup-1,0,1
id-10131,rec-197-dup-1,0,1
id-377,rec-5-dup-1,1,3
rec-75-dup-0,rec-5-dup-1,0,2
rec-50-dup-0,rec-8-dup-1,0,1
rec-217-dup-0,id-62,0,1
rec-10109-dup-1,rec-5-dup-0,0,2
rec-95-dup-0,id-133,1,3
rec-204-dup-0,id-142,1,3
rec-177-dup-1,id-28,0,1
rec-490-dup-0,id-93,0,1
rec-465-dup-0,rec-144-dup-1,1,3
rec-43-dup-0,rec-50-dup-0,1,3
rec-152-dup-0,id-102,1,3
rec-493-dup-1,id-121,0,1
rec-10141-dup-0,rec-197-dup-1,0,1
rec-50-dup-0,id-71,0,2
rec-232-dup-0,rec-5-dup-1,0,1
rec-10127-dup-0,id-208,0,1
id-100,rec-9-dup-0,0,2
rec-192-dup-0,rec-94-dup-0,0,2
id-688,rec-124-dup-0,1,3
rec-723-dup-0,id-65,0,1
rec-705-dup-0,rec-157-dup-1,0,1
rec-164-dup-0,rec-51-dup-0,0,2
rec-233-dup-0,rec-36-dup-0,0,1
id-10129,rec-12-dup-1,1,3
rec-10165-dup-0,rec-144-dup-1,1,3
id-735,rec-173-dup-0,0,2
rec-70-dup-1,id-34,0,1
rec-734-dup-0,rec-91-dup-0,1,3
rec-401-dup-0,rec-50-dup-0,1,3
id-774,rec-197-dup-1,0,1
rec-674-dup-0,id-89,0,1
rec-366-dup-1,id-155,1,3
rec-823-dup-0,id-46,0,1
rec-505-dup-0,rec-35-dup-0,0,1
rec-204-dup-0,rec-5-dup-1,0,1
rec-553-dup-0,id-153,0,2
rec-120-dup-0,rec-30-dup-0,0,2
rec-678-dup-1,rec-51-dup-0,0,1
rec-324-dup-0,rec-73-dup-0,0,1
rec-685-dup-0,id-84,1,3
id-653,rec-66-dup-0,0,1
rec-404-dup-1,id-62,1,3
id-750,rec-20-dup-0,0,1
rec-19-dup-1,id-62,0,2
rec-453-dup-0,rec-143-dup-1,1,3
id-108,rec-12-dup-1,0,2
rec-365-dup-0,id-115,0,2
rec-601-dup-0,id-58,0,2
rec-667-dup-1,id-153,1,3
rec-296-dup-0,id-125,1,3
id-28,rec-8-dup-1,0,1
rec-832-dup-0,id-171,1,3
rec-704-dup-0,id-93,0,2
rec-479-dup-0,id-26,0,1
id-10180,rec-250-dup-1,0,1
id-761,rec-12-dup-1,0,2
rec-404-dup-0,id-62,1,3
id-10172,rec-20-dup-0,0,2
rec-519-dup-1,id-145,0,1
rec-10111-dup-0,rec-206-dup-0,1,3
rec-17-dup-1,rec-77-dup-1,0,2
rec-331-dup-1,id-11,1,3
rec-379-dup-0,id-29,0,1
rec-10111-dup-0,rec-206-dup-0,1,3
id-264,rec-95-dup-0,1,3
rec-332-dup-0,rec-8-dup-0,0,1
rec-416-dup-1,id-46,0,1
id-461,rec-124-dup-0,1,3
id-440,rec-132-dup-1,1,3
rec-104-dup-0,rec-31-dup-0,0,2
rec-104-dup-0,id-4,1,3
id-197,rec-39-dup-0,1,3
rec-404-dup-0,rec-22-dup-1,0,2
rec-54-dup-1,id-13,0,2
rec-883-dup-0,id-202,1,3
rec-513-dup-1,id-82,0,1
id-203,rec-157-dup-0,1,3
rec-877-dup-0,id-258,0,1
id-237,rec-101-dup-0,0,2
rec-10009-dup-0,id-26,0,1
rec-238-dup-0,rec-108-dup-1,0,2
rec-269-dup-0,id-14,1,3
rec-409-dup-0,id-125,1,3
rec-209-dup-0,id-155,1,3
rec-10141-dup-0,rec-197-dup-1,0,1
id-631,rec-73-dup-0,1,3
rec-517-dup-0,id-28,0,2
rec-163-dup-0,rec-15-dup-0,0,1
rec-584-dup-0,id-133,1,3
id-445,rec-8-dup-1,0,1
id-572,rec-92-dup-0,1,3
rec-575-dup-1,rec-23-dup-0,1,3
rec-10168-dup-0,id-72,0,1
rec-365-dup-1,rec-12-dup-1,1,3
id-99,rec-52-dup-0,0,1
rec-669-dup-0,id-166,0,1
id-272,rec-20-dup-0,1,3
id-5,rec-66-dup-0,0,1
id-39,rec-132-dup-1,1,3
rec-227-dup-1,rec-5-dup-1,0,2
id-848,rec-9-dup-1,0,2
rec-21-dup-0,rec-51-dup-0,0,1
rec-10020-dup-1,id-10,0,1
rec-782-dup-0,id-142,1,3
id-10144,rec-209-dup-1,0,1
rec-10044-dup-1,rec-15-dup-0,0,1
rec-780-dup-0,id-13,1,3
rec-10149-dup-0,id-130,0,1
rec-35-dup-0,rec-132-dup-1,1,3
id-145,rec-9-dup-1,1,3
id-317,rec-60-dup-0,0,2
id-10186,rec-227-dup-0,1,3
rec-641-dup-0,rec-128-dup-0,1,3
id-805,rec-224-dup-1,0,1
id-699,rec-117-dup-0,1,3
id-476,rec-5-dup-0,0,1
id-747,rec-144-dup-1,1,3
id-474,rec-91-dup-0,0,1
id-10105,rec-8-dup-1,0,1
rec-286-dup-0,id-27,0,1
rec-426-dup-0,id-106,0,1
id-769,rec-8-dup-1,1,3
rec-584-dup-0,rec-117-dup-1,0,2
rec-50-dup-1,id-71,0,2
rec-508-dup-0,rec-22-dup-1,0,1
id-860,rec-124-dup-0,1,3
rec-10121-dup-0,rec-173-dup-0,0,2
rec-447-dup-0,rec-39-dup-0,0,2
id-27,rec-8-dup-0,0,1
id-799,rec-224-dup-1,0,1
rec-10142-dup-0,rec-197-dup-0,0,1
rec-532-dup-0,id-62,0,1
rec-365-dup-1,id-115,0,2
rec-519-dup-0,id-79,1,3
rec-122-dup-1,rec-101-dup-0,1,3
id-617,rec-60-dup-0,0,2
rec-740-dup-1,id-83,1,3
id-304,rec-5-dup-1,0,1
id-10013,rec-59-dup-1,0,1
rec-10130-dup-0,rec-197-dup-1,0,1
rec-10111-dup-0,id-42,0,1
rec-343-dup-0,id-26,0,1
rec-114-dup-0,id-102,0,2
rec-215-dup-0,rec-51-dup-0,0,2
rec-10111-dup-0,rec-5-dup-1,0,2
id-127,rec-52-dup-0,0,1
rec-634-dup-0,id-55,0,1
id-351,rec-59-dup-1,0,1
id-239,rec-9-dup-0,0,1
rec-782-dup-0,id-171,0,1
rec-625-dup-0,rec-128-dup-0,0,1
rec-543-dup-0,id-3,1,3
rec-437-dup-0,id-134,1,3
rec-725-dup-0,rec-22-dup-1,1,3
rec-539-dup-0,rec-5-dup-1,0,1
rec-331-dup-0,id-11,1,3
id-10105,rec-221-dup-1,0,2
rec-10083-dup-0,rec-9-dup-1,0,1
rec-10103-dup-0,rec-81-dup-1,0,1
rec-211-dup-1,id-33,0,2
id-698,rec-117-dup-1,1,3
rec-331-dup-0,rec-8-dup-1,0,1
rec-10121-dup-1,rec-198-dup-0,0,1
id-278,rec-51-dup-0,0,1
rec-10112-dup-1,id-82,0,2
rec-426-dup-1,rec-138-dup-0,1,3
rec-10164-dup-1,rec-144-dup-0,1,3
rec-428-dup-0,id-103,0,2
rec-427-dup-1,id-7,1,3
rec-122-dup-1,id-111,0,2
rec-96-dup-0,rec-39-dup-0,1,3
rec-83-dup-0,rec-39-dup-0,0,2
rec-599-dup-0,id-29,1,3
rec-825-dup-0,id-140,1,3
id-10014,rec-59-dup-1,0,1
id-10108,rec-101-dup-0,0,2
rec-654-dup-0,rec-66-dup-0,0,1
rec-437-dup-1,id-85,0,2
id-10039,rec-185-dup-1,0,1
id-88,rec-60-dup-0,0,2
rec-717-dup-1,rec-186-dup-0,0,1
rec-186-dup-1,id-6,0,2
id-10101,rec-81-dup-1,0,1
rec-95-dup-0,rec-5-dup-1,0,2
rec-883-dup-0,id-11,0,1
rec-533-dup-0,id-125,0,2
id-822,rec-51-dup-0,0,1
rec-10025-dup-0,id-151,0,2
rec-355-dup-0,id-119,1,3
rec-828-dup-0,rec-198-dup-1,1,3
id-10088,rec-113-dup-0,0,1
id-98,rec-52-dup-0,0,1
rec-316-dup-1,rec-60-dup-0,0,2
id-703,rec-5-dup-0,1,3
rec-294-dup-0,rec-113-dup-0,1,3
rec-447-dup-0,id-80,0,1
rec-10093-dup-0,rec-47-dup-0,1,3
rec-362-dup-0,id-115,0,2
rec-363-dup-0,id-115,0,2
id-810,rec-229-dup-0,1,3
id-137,rec-36-dup-1,0,1
rec-211-dup-0,rec-22-dup-0,1,3
rec-886-dup-1,id-151,0,2
rec-556-dup-0,id-34,0,2
rec-10143-dup-0,rec-209-dup-0,0,1
rec-575-dup-1,rec-23-dup-1,1,3
rec-10112-dup-1,id-223,1,3
rec-75-dup-1,rec-69-dup-0,0,1
rec-227-dup-0,rec-5-dup-1,0,2
rec-649-dup-1,id-88,0,1
rec-372-dup-0,id-142,1,3
id-557,rec-5-dup-0,0,1
rec-820-dup-1,id-82,1,3
id-274,rec-124-dup-0,1,3
id-755,rec-35-dup-0,0,1
rec-552-dup-0,id-83,1,3
rec-568-dup-0,id-106,1,3
rec-10109-dup-1,rec-206-dup-0,1,3
rec-780-dup-0,rec-157-dup-0,0,2
rec-186-dup-0,id-11,0,1
id-10110,rec-206-dup-0,1,3
rec-707-dup-0,id-170,1,3
rec-121-dup-0,rec-35-dup-0,0,1
rec-441-dup-0,rec-77-dup-0,0,2
id-10085,rec-9-dup-0,0,1
id-231,rec-8-dup-1,1,3
rec-678-dup-0,id-151,0,2
rec-586-dup-0,id-34,0,1
rec-498-dup-0,rec-47-dup-0,1,3
rec-553-dup-0,id-83,1,3
rec-10023-dup-0,rec-163-dup-1,0,1
rec-114-dup-1,id-102,0,2
rec-328-dup-0,rec-52-dup-0,0,1
rec-20-dup-0,id-55,1,3
id-554,rec-39-dup-0,1,3
id-391,rec-66-dup-0,0,1
id-764,rec-30-dup-0,1,3
rec-233-dup-0,id-148,1,3
rec-701-dup-0,id-7,0,1
id-564,rec-5-dup-0,0,2
rec-10092-dup-0,rec-47-dup-0,1,3
id-585,rec-157-dup-1,0,2
rec-35-dup-0,id-56,0,1
rec-114-dup-0,rec-144-dup-1,1,3
rec-251-dup-0,rec-30-dup-0,0,1
id-666,rec-132-dup-0,1,3
rec-10084-dup-0,rec-9-dup-0,0,1
rec-147-dup-0,rec-63-dup-0,1,3
rec-740-dup-0,rec-52-dup-0,0,1
id-407,rec-30-dup-0,0,1
id-349,rec-12-dup-0,0,2
rec-600-dup-0,id-57,0,1
rec-10161-dup-0,id-53,0,1
rec-539-dup-0,rec-39-dup-0,0,2
rec-96-dup-0,rec-39-dup-0,1,3
rec-166-dup-0,id-89,1,3
rec-261-dup-1,rec-50-dup-0,0,1
rec-78-dup-0,rec-50-dup-0,0,1
rec-462-dup-0,id-148,1,3
rec-126-dup-0,id-72,1,3
id-10090,rec-91-dup-0,0,1
id-246,rec-8-dup-0,1,3
rec-54-dup-1,id-6,0,1
rec-112-dup-0,rec-69-dup-0,0,2
rec-10161-dup-1,id-53,0,1
id-496,rec-126-dup-1,1,3
rec-794-dup-0,rec-224-dup-1,0,1
rec-363-dup-0,rec-12-dup-0,1,3
rec-466-dup-0,id-78,0,1
rec-465-dup-0,id-102,0,2
rec-669-dup-0,id-180,1,3
rec-539-dup-1,rec-39-dup-0,0,2
rec-780-dup-0,rec-157-dup-1,0,2
rec-678-dup-1,id-158,1,3
rec-74-dup-0,rec-69-dup-0,0,1
rec-659-dup-0,id-37,1,3
rec-10150-dup-0,rec-118-dup-0,0,1
rec-10095-dup-0,rec-31-dup-0,1,3
rec-10003-dup-1,id-46,0,1
rec-794-dup-0,rec-224-dup-0,0,1
id-10182,rec-241-dup-0,0,1
rec-414-dup-0,id-68,0,1
rec-326-dup-0,rec-47-dup-0,0,1
rec-10059-dup-0,rec-91-dup-0,0,1
rec-438-dup-1,rec-5-dup-1,0,1
rec-709-dup-0,rec-30-dup-0,0,1
rec-619-dup-0,rec-39-dup-0,0,1
id-10046,rec-101-dup-0,0,1
rec-10021-dup-0,rec-22-dup-1,0,1
rec-121-dup-1,rec-30-dup-0,0,2
rec-539-dup-1,id-104,1,3
id-664,rec-132-dup-0,1,3
rec-57-dup-0,id-72,0,1
id-89,rec-143-dup-0,1,3
rec-524-dup-0,rec-5-dup-0,0,1
rec-743-dup-0,rec-118-dup-0,0,1
id-620,rec-144-dup-0,0,2
rec-117-dup-0,id-38,0,1
rec-539-dup-0,rec-5-dup-0,0,1
rec-176-dup-0,id-32,0,2
rec-482-dup-1,id-26,0,1
rec-886-dup-0,id-151,0,2
id-10154,rec-5-dup-1,1,3
rec-657-dup-1,id-168,1,3
id-665,rec-132-dup-0,1,3
id-10177,rec-161-dup-0,1,3
id-327,rec-20-dup-0,0,1
rec-760-dup-1,id-103,0,2
rec-343-dup-1,id-26,0,1
rec-114-dup-1,rec-144-dup-0,1,3
id-10099,rec-9-dup-1,0,1
rec-760-dup-0,id-127,1,3
rec-591-dup-0,rec-144-dup-0,1,3
rec-326-dup-0,id-82,1,3
id-406,rec-30-dup-0,0,1
id-779,rec-173-dup-1,0,2
rec-409-dup-0,id-104,0,1
rec-139-dup-0,id-133,1,3
rec-232-dup-0,rec-8-dup-0,1,3
rec-10142-dup-0,rec-197-dup-1,0,1
rec-552-dup-0,rec-22-dup-1,0,1
rec-74-dup-0,rec-8-dup-1,1,3
rec-749-dup-1,rec-20-dup-0,0,1
id-76,rec-5-dup-0,0,2
rec-56-dup-1,id-72,0,1
rec-177-dup-1,id-156,1,3
rec-10-dup-1,rec-50-dup-0,1,3
rec-760-dup-1,id-218,0,1
rec-67-dup-1,id-62,0,1
rec-227-dup-1,rec-51-dup-0,0,1
id-739,rec-52-dup-0,0,1
id-303,rec-22-dup-1,0,2
id-234,rec-22-dup-1,0,1
rec-354-dup-1,id-119,0,2
rec-32-dup-0,id-38,0,1
rec-674-dup-0,rec-113-dup-0,1,3
rec-556-dup-0,rec-114-dup-0,1,3
id-205,rec-5-dup-0,0,1
rec-164-dup-0,rec-51-dup-0,0,2
id-769,rec-8-dup-0,1,3
id-686,rec-126-dup-0,0,1
rec-117-dup-0,id-6,1,3
rec-10161-dup-0,id-181,0,2
id-322,rec-12-dup-1,0,1
rec-321-dup-1,rec-12-dup-1,0,2
rec-120-dup-0,rec-35-dup-0,0,1
rec-10113-dup-0,rec-143-dup-0,0,1
rec-296-dup-0,id-62,0,2
rec-133-dup-0,rec-91-dup-0,0,2
rec-362-dup-0,id-141,1,3
rec-457-dup-0,rec-114-dup-1,0,2
id-169,rec-39-dup-0,0,1
id-300,rec-147-dup-1,1,3
id-735,rec-91-dup-0,1,3
rec-416-dup-0,id-127,1,3
rec-150-dup-0,id-46,0,1
id-762,rec-12-dup-0,0,2
rec-438-dup-0,rec-69-dup-0,0,2
id-16,rec-77-dup-1,0,2
rec-258-dup-1,id-67,0,1
rec-295-dup-0,id-43,0,1
id-497,rec-126-dup-0,1,3
id-88,rec-143-dup-1,1,3
rec-10092-dup-0,rec-47-dup-0,1,3
id-10016,rec-91-dup-0,0,2
rec-215-dup-0,rec-39-dup-0,0,1
rec-757-dup-0,rec-12-dup-0,1,3
rec-342-dup-0,rec-91-dup-0,1,3
rec-208-dup-0,rec-69-dup-0,0,1
rec-599-dup-1,id-29,1,3
rec-529-dup-0,id-104,1,3
rec-55-dup-0,id-33,1,3
id-285,rec-95-dup-0,1,3
rec-192-dup-0,id-34,0,1
rec-740-dup-0,id-89,0,2
rec-378-dup-0,id-29,0,1
rec-139-dup-0,id-75,0,2
rec-118-dup-0,rec-31-dup-0,1,3
rec-10098-dup-0,rec-9-dup-1,0,1
rec-103-dup-1,id-34,0,1
rec-261-dup-0,id-155,1,3
rec-269-dup-1,id-14,1,3
rec-227-dup-1,rec-51-dup-0,0,1
rec-189-dup-0,id-151,1,3
rec-64-dup-0,id-28,0,1
rec-133-dup-0,rec-91-dup-0,0,2
rec-556-dup-1,rec-114-dup-1,1,3
rec-568-dup-1,rec-60-dup-0,0,2
rec-210-dup-0,id-155,1,3
rec-210-dup-0,rec-22-dup-1,0,1
rec-80-dup-0,rec-20-dup-0,0,2
id-423,rec-114-dup-1,0,2
id-713,rec-20-dup-0,0,1
rec-10103-dup-0,rec-81-dup-0,0,1
rec-10038-dup-0,rec-23-dup-1,0,1
rec-10098-dup-0,rec-31-dup-0,1,3
rec-269-dup-1,id-19,0,1
rec-10083-dup-0,rec-9-dup-0,0,1
rec-90-dup-1,id-75,0,1
id-799,rec-224-dup-0,0,1
id-10082,rec-9-dup-1,0,1
id-744,rec-51-dup-0,0,1
rec-232-dup-0,rec-8-dup-0,1,3
id-10175,rec-95-dup-0,1,3
rec-830-dup-0,rec-144-dup-0,0,2
rec-697-dup-0,rec-69-dup-0,1,3
rec-52-dup-0,rec-101-dup-0,0,2
rec-10113-dup-0,id-223,1,3
rec-261-dup-1,rec-95-dup-0,0,2
rec-863-dup-0,id-4,0,1
id-10085,rec-31-dup-0,1,3
rec-352-dup-0,rec-16-dup-0,0,1
rec-10190-dup-0,id-46,0,1
rec-50-dup-0,rec-8-dup-1,0,1
id-313,rec-35-dup-0,0,1
id-812,rec-229-dup-0,1,3
rec-591-dup-0,rec-144-dup-1,1,3
rec-148-dup-1,rec-63-dup-0,1,3
rec-10087-dup-0,id-125,0,1
id-364,rec-12-dup-1,1,3
rec-363-dup-0,rec-12-dup-1,1,3
