item,version_group,language,flavor_text
rec-1377-dup-0,20,3,사용한 당일에만 와일드에리어에 있는감시탑의 다이맥스굴에서VAR 0000VAR 0003 나타난다.
rec-1377-dup-0,20,9,An item that causes VAR 0000 to appear fromthe Watchtower Lair in the Wild Area until the end ofthe day.
rec-1377-dup-0,20,6,Dieses Item bewirkt dass im Wachturm-Nest in derNaturzone ein VAR 0000 bis zum Ende des Tageserscheint an dem das Item eingesetzt wurde.
rec-1377-dup-0,20,5,Un objet faisant apparaître un VAR 0000dans lantre géant de la Tour en ruinesdes Terres Sauvages jusquà la fin de la journée.
rec-1377-dup-0,20,11,使った　日に　ワイルドエリアの見張り塔のダイ巣穴　からVAR 0000が　現れる
rec-1377-dup-0,20,12,使用后的当天旷野地带的瞭望塔巨巢中会出现VAR 0000
rec-1377-dup-0,20,1,つかった　ひに　ワイルドエリアのみはりとうのダイすあな　からVAR 0000が　あらわれる
rec-1377-dup-0,20,4,使用後的當天VAR 0000會出現在曠野地帶的瞭望塔巨巢
rec-306-dup-1,20,3,상대의 몸에돈을 세게 던져서 공격한다.배틀 후에 돈을 받을 수 있다.
rec-306-dup-1,20,8,Colpisce il bersaglio con una gran quantitàdi monete recuperabili dopo la lotta.
rec-306-dup-1,20,5,Des pièces sont lancées sur lennemi.Permet dobtenir de largent à la fin du combat.
rec-306-dup-1,20,1,あいての　からだにこばんを　なげつけて　こうげきするせんとうの　あとで　おかねが　もらえる
rec-306-dup-1,20,9,Numerous coins are hurled at the target to inflictdamage. Money is earned after the battle.
rec-306-dup-1,20,7,Arroja monedas al objetivo y las recupera al final delcombate.
rec-306-dup-1,20,11,相手の　体に小判を　投げつけて　攻撃する戦闘の　あとで　お金が　もらえる
rec-306-dup-1,20,4,往對手身上投擲金幣進行攻擊戰鬥後可以得到錢
rec-306-dup-1,20,12,向对手的身体投掷小金币进行攻击战斗后可以拿到钱
rec-306-dup-1,20,6,Das Ziel wird mit Münzen beworfen. Das Geld wirdnach dem Kampf aufgesammelt.
rec-712-dup-1,20,8,Un esemplare delle misteriose Megapietre.Data a Lucario gli permette di megaevolversidurante la lotta.
rec-712-dup-1,20,3,루카리오에게 지니게 하면배틀할 때 메가진화할 수 있는신비한 메가스톤의 일종.
rec-712-dup-1,20,7,Una de las misteriosas Megapiedras. Permitemegaevolucionar a Lucario en combate.
rec-712-dup-1,20,4,讓路卡利歐攜帶後在戰鬥時就能進行超級進化的一種神奇超級石
rec-712-dup-1,20,12,让路卡利欧携带后在战斗时就能进行超级进化的一种神奇超级石
rec-712-dup-1,20,9,One of a variety of mysterious Mega Stones.Have Lucario hold it and this stone will enable it toMega Evolve during battle.
rec-712-dup-1,20,11,ルカリオに　持たせておくと戦いのとき　メガシンカが　できる不思議な　メガストーンの　一種
rec-712-dup-1,20,6,Einer der mysteriösen Mega-Steine. Wird er voneinem Lucario getragen kann es im Kampf eineMega-Entwicklung durchführen.
rec-712-dup-1,20,5,Une variété de Méga-Gemme.Tenue par un Lucario elle lui permet deméga-évoluer durant un combat.
rec-712-dup-1,20,1,ルカリオに　もたせておくとたたかいのとき　メガシンカが　できるふしぎな　メガストーンの　いっしゅ
rec-1260-dup-1,20,4,激烈地揮舞藤蔓或觸手向對手進行攻擊
rec-1260-dup-1,20,5,Le lanceur fait virevolter violemment ses lianesou ses tentacules pour fouetter lennemi.
rec-1260-dup-1,20,7,El usuario agita violentamente sus lianas o tentáculospara golpear al objetivo.
rec-1260-dup-1,20,3,덩굴이나 촉수를 세차게 흔들어상대를 힘껏 쳐서 공격한다.
rec-1260-dup-1,20,8,Chi la usa agita violentemente liane o tentacoliper sferzare il bersaglio.
rec-1260-dup-1,20,9,The user violently whirls its vines tentacles or thelike to harshly lash the target.
rec-1260-dup-1,20,11,ツタや　触手を　激しく　ふるって相手を　たたきつけ　攻撃する
rec-1260-dup-1,20,6,Anwender wirbelt seine Ranken oder Tentakelpeitschenartig gegen das Ziel.
rec-1260-dup-1,20,12,激烈地挥舞青藤或触手摔打对手进行攻击
rec-1260-dup-1,20,1,ツタや　しょくしゅを　はげしく　ふるってあいてを　たたきつけ　こうげきする
rec-43-dup-0,20,11,きのみ　１００％の　ジュースポケモン　１匹の　ＨＰを２０だけ　回復する
rec-43-dup-0,20,8,Bevanda di puro succo di bacche.Restituisce 20 PS a un Pokémon.
rec-43-dup-0,20,4,１００％樹果果汁能讓１隻寶可夢回復２０ＨＰ
rec-43-dup-0,20,6,Hundertprozentiger Fruchtsaft aus Beeren gekeltert.Füllt die KP eines Pokémon um 20 Punkte auf.
rec-43-dup-0,20,3,나무열매 100 쥬스.포켓몬 1마리의 HP를20만큼 회복한다.
rec-43-dup-0,20,5,Une boisson 100  pur Jus de Baie.Restaure 20 PV dun Pokémon.
rec-43-dup-0,20,7,Zumo de bayas 100 natural que restaura 20 PS de unPokémon.
rec-43-dup-0,20,9,A 100 percent pure juice made of Berries.It can be used to restore 20 HP to a single Pokémon.
rec-43-dup-0,20,12,１００％树果果汁能让１只宝可梦回复２０ＨＰ
rec-43-dup-0,20,1,きのみ　１００％の　ジュースポケモン　１ひきの　ＨＰを２０だけ　かいふくする
rec-1251-dup-0,20,5,Le lanceur attaque avec un rayon de lumièrequi scintille comme sil était composé de gemmes.
rec-1251-dup-0,20,6,Anwender attackiert mit einem Lichtstrahl der funkeltals sei er aus Juwelen.
rec-1251-dup-0,20,4,發射如寶石般閃耀的光芒攻擊對手
rec-1251-dup-0,20,1,ほうせきの　ように　きらめく　ひかりをはっしゃして　あいてを　こうげきする
rec-1251-dup-0,20,7,Ataca con un rayo de luz que centellea como si lo formaran miles de joyas.
rec-1251-dup-0,20,3,보석처럼 반짝이는 빛을발사하여 상대를 공격한다.
rec-1251-dup-0,20,11,宝石のように　きらめく　光を発射して　相手を　攻撃する
rec-1251-dup-0,20,8,Chi la usa attacca con un raggio di luce che brillacome se fosse fatto di pietre preziose.
rec-1251-dup-0,20,12,发射如宝石般闪耀的光芒攻击对手
rec-1251-dup-0,20,9,The user attacks with a ray of light that sparkles asif it were made of gemstones.
rec-1201-dup-0,20,12,深深地吸口气集中精神自己的攻击会变得容易击中要害
rec-1201-dup-0,20,3,깊게 숨을 들이마셔 기합을 넣는다.자신의 공격이급소에 맞기 쉬워진다.
rec-1201-dup-0,20,7,Concentra energía para aumentar las posibilidades deasestar un golpe crítico.
rec-1201-dup-0,20,6,Anwender atmet ein und bündelt Kraft.Die Volltrefferquote steigt dadurch.
rec-1201-dup-0,20,5,Le lanceur prend une profonde inspirationet se concentre pour augmenter son taux de critiques.
rec-1201-dup-0,20,1,ふかく　いきを　すい　きあいを　こめるじぶんの　こうげきがきゅうしょに　あたりやすく　なる
rec-1201-dup-0,20,9,The user takes a deep breath and focuses so thatcritical hits land more easily.
rec-1201-dup-0,20,11,深く　息を　吸い　気合を　こめる自分の　攻撃が急所に　当たりやすくなる
rec-1201-dup-0,20,4,深呼吸後集中精神讓自己的攻擊變得容易擊中要害
rec-1201-dup-0,20,8,Chi la usa fa un profondo respiro e si concentraper rendere più probabili i brutti colpi.
rec-467-dup-0,20,8,Gemma con riflessi rossi che pare esserestrettamente legata alle leggende della regionedi Hoenn.
rec-467-dup-0,20,9,A shiny red orb that is said to have a legend tiedto it. Its known to have a deep connection with theHoenn region.
rec-467-dup-0,20,5,Une gemme incarnate dont on dit quelle a un lientrès étroit avec les légendes de Hoenn.
rec-467-dup-0,20,3,호연지방의 전설과깊은 연관이 있다고 전해지는빨갛게 빛나는 구슬.
rec-467-dup-0,20,7,Piedra carmesí de la que se dice que guarda unaestrecha relación con las leyendas de Hoenn.
rec-467-dup-0,20,11,ホウエン地方の　伝説と深い　関わりが　あると　いわれるあかく　かがやく　たま
rec-467-dup-0,20,4,散發著紅色光輝的寶珠據說和豐緣地區的傳說有著很深的淵源
rec-467-dup-0,20,1,ホウエンちほうの　でんせつとふかい　かかわりが　あると　いわれるあかく　かがやく　たま
rec-467-dup-0,20,12,散发着红色光辉的宝珠据说和丰缘地区的传说渊源颇深
rec-467-dup-0,20,6,Ein rot schimmernder Stein von dem in den Legendender Hoenn-Region berichtet wird.
rec-906-dup-0,20,7,Disco de datos que contiene información relativa al tipoRoca. Permite cambiar de tipo a cierto Pokémon.
rec-906-dup-0,20,9,A memory disc that contains Rock-type data.It changes the type of the holder if held bya certain species of Pokémon.
rec-906-dup-0,20,5,Une carte mémoire contenant des données surle type Roche. Un certain Pokémon peut changerde type en léquipant.
rec-906-dup-0,20,4,裝有岩石屬性資料的記憶碟特定寶可夢攜帶後就會產生屬性的變化
rec-906-dup-0,20,1,いわタイプの　データが　はいったメモリ　とくていの　ポケモンがもつと　タイプが　かわる
rec-906-dup-0,20,12,装有岩石属性数据的存储碟特定宝可梦携带后属性就会发生变化
rec-906-dup-0,20,6,Eine Disc mit Daten zum Typ Gestein. Sie löst bei einembestimmten Pokémon einen Typenwechsel aus.
rec-906-dup-0,20,3,바위타입의 데이터가 들어 있는메모리. 특정 포켓몬이지니면 타입이 바뀐다.
rec-906-dup-0,20,8,ROM contenente dati sul tipo Roccia in formatodigitale. Permette a un certo Pokémon di cambiaretipo.
rec-906-dup-0,20,11,いわタイプの　データが　入ったメモリ　特定の　ポケモンが　持つとタイプが　変わる
rec-893-dup-0,20,7,Flauta que se hace sonar como muestra de gratitudhacia el Pokémon legendario del sol.
rec-893-dup-0,20,4,為了對太陽的傳說的寶可夢表達感激之情據說會用它來獻上美樂
rec-893-dup-0,20,3,태양의 전설포켓몬에게감사의 마음을 표현하기 위해음색을 바쳤다고 한다.
rec-893-dup-0,20,11,太陽の　伝説ポケモンに感謝の　気持ちを　表すため音色を　捧げていた　という
rec-893-dup-0,20,12,为了对太阳的传说的宝可梦表达感激之情据说会用它来献上美乐
rec-893-dup-0,20,1,たいようの　でんせつポケモンにかんしゃの　きもちを　あらわすためねいろを　ささげていた　という
rec-893-dup-0,20,6,Auf dieser Flöte soll eine Melodie gespielt worden seinum dem Legendären Sonnen-Pokémon Dank zu sagen.
rec-893-dup-0,20,9,It is said that the tones it produces were offeredup as an expression of gratitude to the LegendaryPokémon of the sun.
rec-893-dup-0,20,8,Flauto il cui dolce suono esprime la riconoscenzadegli esseri umani verso il Pokémon leggendariodel sole.
rec-893-dup-0,20,5,Une flûte dont le timbre permettait dexprimersa reconnaissance au Pokémon légendaire du soleil.
rec-1085-dup-0,20,1,エネルギーの　つまった　アメとくていの　ポケモンの　のうりょくをすべて　あげる
rec-1085-dup-0,20,9,A candy that is packed with energy. When given tocertain Pokémon it will increase all their stats at once.
rec-1085-dup-0,20,4,充滿能量的糖果能提高特定寶可夢的所有能力
rec-1085-dup-0,20,8,Una caramella piena zeppa di energia.Aumenta tutte le statistiche di determinati Pokémon.
rec-1085-dup-0,20,7,Caramelo energético que aumenta todas lascaracterísticas de ciertos Pokémon.
rec-1085-dup-0,20,11,エネルギーの　つまった　アメ特定の　ポケモンの　能力をすべて　上げる
rec-1085-dup-0,20,5,Un bonbon plein dénergie.Il augmente toutes les stats dun certain Pokémon.
rec-1085-dup-0,20,3,에너지가 가득한 사탕.특정 포켓몬의모든 능력을 올린다.
rec-1085-dup-0,20,6,Ein Bonbon das voller Energie steckt. Erhöht dauerhaftsämtliche Statuswerte eines bestimmten Pokémon.
rec-1085-dup-0,20,12,充满能量的糖果能让特定宝可梦的所有能力上升
rec-484-dup-0,20,5,Un lecteur de musique qui permet de se plongerdans une atmosphère rétro. Une pression suffitpour changer de mode.
rec-484-dup-0,20,12,可以听到怀旧歌曲的音乐播放器可用一个开关切换歌曲
rec-484-dup-0,20,11,なつかしい　曲が　きける音楽プレイヤースイッチ　ひとつで　きりかえられる
rec-484-dup-0,20,7,Lector con el que se pueden escuchar aquellascanciones tan nostálgicas. Se cambia con un solointerruptor.
rec-484-dup-0,20,4,可以聽到懷舊歌曲的音樂播放機可一鍵切換歌曲
rec-484-dup-0,20,6,Ein Abspielgerät das Musik aus einer längstvergangenen Zeit spielt. Lässt sich durch simplenKnopfdruck bedienen.
rec-484-dup-0,20,8,Lettore di musica che permette di immergersiin atmosfere rétro.Ha un solo pulsante per cambiare canzone.
rec-484-dup-0,20,9,A music player that allows you to listen to nostalgicsongs. Its operated with the flip of a single switch.
rec-484-dup-0,20,1,なつかしい　きょくが　きけるおんがく　プレイヤースイッチ　ひとつで　きりかえられる
rec-484-dup-0,20,3,그리운 곡을 들을 수 있는음악 플레이어.스위치 하나로 전환할 수 있다.
rec-303-dup-0,20,8,Strumento da dare a un Pokémon.Artiglio che aumenta la probabilità di sferrarebrutti colpi.
rec-303-dup-0,20,9,An item to be held by a Pokémon. This sharplyhooked claw increases the holderscritical-hit ratio.
rec-303-dup-0,20,12,尖锐的爪子携带后招式会变得容易击中要害
rec-303-dup-0,20,11,鋭く　とがった　ツメ持たせると　技が　急所に当たりやすくなる
rec-303-dup-0,20,6,Ein Item zum Tragen. Die scharfe Klaue erhöht dieVolltrefferquote des Trägers.
rec-303-dup-0,20,1,するどく　とがった　ツメもたせると　わざが　きゅうしょにあたりやすくなる
rec-303-dup-0,20,3,날카롭고 뾰족한 손톱.지니게 하면 기술이급소에 맞기 쉬워진다.
rec-303-dup-0,20,5,Objet à tenir. Une griffe crochue et pointueaugmentant le taux de critiques.
rec-303-dup-0,20,4,尖銳的爪子攜帶後招式會變得容易擊中要害
rec-303-dup-0,20,7,Aumenta la probabilidad de que el Pokémon que lalleve consiga un golpe crítico.
rec-1349-dup-0,20,4,使用後的當天VAR 0000會出現在曠野地帶的瞭望塔巨巢
rec-1349-dup-0,20,8,Strumento che fa apparire VAR 0000 nelladynatana della Torre Diroccata nelle Terre Selvaggefino alla fine del giorno in cui viene usato.
rec-1349-dup-0,20,1,つかった　ひに　ワイルドエリアのみはりとうのダイすあな　からVAR 0000が　あらわれる
rec-1349-dup-0,20,9,An item that causes VAR 0000 to appear fromthe Watchtower Lair in the Wild Area until the end ofthe day.
rec-1349-dup-0,20,3,사용한 당일에만 와일드에리어에 있는감시탑의 다이맥스굴에서VAR 0000VAR 0003 나타난다.
rec-1349-dup-0,20,5,Un objet faisant apparaître un VAR 0000dans lantre géant de la Tour en ruinesdes Terres Sauvages jusquà la fin de la journée.
rec-1349-dup-0,20,6,Dieses Item bewirkt dass im Wachturm-Nest in derNaturzone ein VAR 0000 bis zum Ende des Tageserscheint an dem das Item eingesetzt wurde.
rec-1349-dup-0,20,11,使った　日に　ワイルドエリアの見張り塔のダイ巣穴　からVAR 0000が　現れる
rec-1349-dup-0,20,7,Posibilita la aparición de VAR 0000 en el nidoDinamax de la Atalaya del Área Silvestre hasta finalizarel día en que se ha usado.
