pokemon,stat,base_stat,effort
id-282,1,68,0
id-282,2,65,0
id-282,3,65,0
id-282,4,125,3
id-282,5,115,0
id-282,6,80,0
id-283,1,40,0
id-283,2,30,0
id-283,3,32,0
id-283,4,50,0
id-283,5,52,0
id-283,6,65,1
id-284,1,70,0
id-284,2,60,0
id-284,3,62,0
id-284,4,100,1
id-284,5,82,1
id-284,6,80,0
id-285,1,60,1
id-285,2,40,0
id-285,3,60,0
id-285,4,40,0
id-285,5,60,0
id-285,6,35,0
id-286,1,60,0
id-286,2,130,2
id-286,3,80,0
id-286,4,60,0
id-286,5,60,0
id-286,6,70,0
id-287,1,60,1
id-287,2,60,0
id-287,3,60,0
id-287,4,35,0
id-287,5,35,0
id-287,6,30,0
id-288,1,80,0
id-288,2,80,0
id-288,3,80,0
id-288,4,55,0
id-288,5,55,0
id-288,6,90,2
id-289,1,150,3
id-289,2,160,0
id-289,3,100,0
id-289,4,95,0
id-289,5,65,0
id-289,6,100,0
id-290,1,31,0
id-290,2,45,0
id-290,3,90,1
id-290,4,30,0
id-290,5,30,0
id-290,6,40,0
id-291,1,61,0
id-291,2,90,0
id-291,3,45,0
id-291,4,50,0
id-291,5,50,0
id-291,6,160,2
id-292,1,1,2
id-292,2,90,0
id-292,3,45,0
id-292,4,30,0
id-292,5,30,0
id-292,6,40,0
id-293,1,64,1
id-293,2,51,0
id-293,3,23,0
id-293,4,51,0
id-293,5,23,0
id-293,6,28,0
id-294,1,84,2
id-294,2,71,0
id-294,3,43,0
id-294,4,71,0
id-294,5,43,0
id-294,6,48,0
id-295,1,104,3
id-295,2,91,0
id-295,3,63,0
id-295,4,91,0
id-295,5,73,0
id-295,6,68,0
id-296,1,72,1
id-296,2,60,0
id-296,3,30,0
id-296,4,20,0
id-296,5,30,0
id-296,6,25,0
id-297,1,144,2
id-297,2,120,0
id-297,3,60,0
id-297,4,40,0
id-297,5,60,0
id-297,6,50,0
id-298,1,50,1
id-298,2,20,0
id-298,3,40,0
id-298,4,20,0
id-298,5,40,0
id-298,6,20,0
id-299,1,30,0
id-299,2,45,0
id-299,3,135,1
id-299,4,45,0
id-299,5,90,0
id-299,6,30,0
id-300,1,50,0
id-300,2,45,0
id-300,3,45,0
id-300,4,35,0
id-300,5,35,0
id-300,6,50,1
id-301,1,70,1
id-301,2,65,0
id-301,3,65,0
id-301,4,55,0
id-301,5,55,0
id-301,6,90,1
id-302,1,50,0
id-302,2,75,1
id-302,3,75,1
id-302,4,65,0
id-302,5,65,0
id-302,6,50,0
id-303,1,50,0
id-303,2,85,1
id-303,3,85,1
id-303,4,55,0
id-303,5,55,0
id-303,6,50,0
id-304,1,50,0
id-304,2,70,0
id-304,3,100,1
id-304,4,40,0
id-304,5,40,0
id-304,6,30,0
id-305,1,60,0
id-305,2,90,0
id-305,3,140,2
id-305,4,50,0
id-305,5,50,0
id-305,6,40,0
id-306,1,70,0
id-306,2,110,0
id-306,3,180,3
id-306,4,60,0
id-306,5,60,0
id-306,6,50,0
id-307,1,30,0
id-307,2,40,0
id-307,3,55,0
id-307,4,40,0
id-307,5,55,0
id-307,6,60,1
id-308,1,60,0
id-308,2,60,0
id-308,3,75,0
id-308,4,60,0
id-308,5,75,0
id-308,6,80,2
id-309,1,40,0
id-309,2,45,0
id-309,3,40,0
id-309,4,65,0
id-309,5,40,0
id-309,6,65,1
id-310,1,70,0
id-310,2,75,0
id-310,3,60,0
id-310,4,105,0
id-310,5,60,0
id-310,6,105,2
id-311,1,60,0
id-311,2,50,0
id-311,3,40,0
id-311,4,85,0
id-311,5,75,0
id-311,6,95,1
id-312,1,60,0
id-312,2,40,0
id-312,3,50,0
id-312,4,75,0
id-312,5,85,0
id-312,6,95,1
id-313,1,65,0
id-313,2,73,0
id-313,3,75,0
id-313,4,47,0
id-313,5,85,0
id-313,6,85,1
id-314,1,65,0
id-314,2,47,0
id-314,3,75,0
id-314,4,73,0
id-314,5,85,0
id-314,6,85,1
id-315,1,50,0
id-315,2,60,0
id-315,3,45,0
id-315,4,100,2
id-315,5,80,0
id-315,6,65,0
id-316,1,70,1
id-316,2,43,0
id-316,3,53,0
id-316,4,43,0
id-316,5,53,0
id-316,6,40,0
id-317,1,100,2
id-317,2,73,0
id-317,3,83,0
id-317,4,73,0
id-317,5,83,0
id-317,6,55,0
id-318,1,45,0
id-318,2,90,1
id-318,3,20,0
id-318,4,65,0
id-318,5,20,0
id-318,6,65,0
id-319,1,70,0
id-319,2,120,2
id-319,3,40,0
id-319,4,95,0
id-319,5,40,0
id-319,6,95,0
id-320,1,130,1
id-320,2,70,0
id-320,3,35,0
id-320,4,70,0
id-320,5,35,0
id-320,6,60,0
id-321,1,170,2
id-321,2,90,0
id-321,3,45,0
id-321,4,90,0
id-321,5,45,0
id-321,6,60,0
id-322,1,60,0
id-322,2,60,0
id-322,3,40,0
id-322,4,65,1
id-322,5,45,0
id-322,6,35,0
id-323,1,70,0
id-323,2,100,1
id-323,3,70,0
id-323,4,105,1
id-323,5,75,0
id-323,6,40,0
id-324,1,70,0
id-324,2,85,0
id-324,3,140,2
id-324,4,85,0
id-324,5,70,0
id-324,6,20,0
id-325,1,60,0
id-325,2,25,0
id-325,3,35,0
id-325,4,70,0
id-325,5,80,1
id-325,6,60,0
id-326,1,80,0
id-326,2,45,0
id-326,3,65,0
id-326,4,90,0
id-326,5,110,2
id-326,6,80,0
id-327,1,60,0
id-327,2,60,0
id-327,3,60,0
id-327,4,60,1
id-327,5,60,0
id-327,6,60,0
id-328,1,45,0
id-328,2,100,1
id-328,3,45,0
id-328,4,45,0
id-328,5,45,0
id-328,6,10,0
id-329,1,50,0
id-329,2,70,1
id-329,3,50,0
id-329,4,50,0
id-329,5,50,0
id-329,6,70,1
id-330,1,80,0
id-330,2,100,1
id-330,3,80,0
id-330,4,80,0
id-330,5,80,0
id-330,6,100,2
id-331,1,50,0
id-331,2,85,0
id-331,3,40,0
id-331,4,85,1
id-331,5,40,0
id-331,6,35,0
id-332,1,70,0
id-332,2,115,1
id-332,3,60,0
id-332,4,115,1
id-332,5,60,0
id-332,6,55,0
id-333,1,45,0
id-333,2,40,0
id-333,3,60,0
id-333,4,40,0
id-333,5,75,1
id-333,6,50,0
id-334,1,75,0
id-334,2,70,0
id-334,3,90,0
id-334,4,70,0
id-334,5,105,2
id-334,6,80,0
id-335,1,73,0
id-335,2,115,2
id-335,3,60,0
id-335,4,60,0
id-335,5,60,0
id-335,6,90,0
id-336,1,73,0
id-336,2,100,1
id-336,3,60,0
id-336,4,100,1
id-336,5,60,0
id-336,6,65,0
id-337,1,90,0
id-337,2,55,0
id-337,3,65,0
id-337,4,95,2
id-337,5,85,0
id-337,6,70,0
id-338,1,90,0
id-338,2,95,2
id-338,3,85,0
id-338,4,55,0
id-338,5,65,0
id-338,6,70,0
id-339,1,50,1
id-339,2,48,0
id-339,3,43,0
id-339,4,46,0
id-339,5,41,0
id-339,6,60,0
id-340,1,110,2
id-340,2,78,0
id-340,3,73,0
id-340,4,76,0
id-340,5,71,0
id-340,6,60,0
id-341,1,43,0
id-341,2,80,1
id-341,3,65,0
id-341,4,50,0
id-341,5,35,0
id-341,6,35,0
id-342,1,63,0
id-342,2,120,2
id-342,3,85,0
id-342,4,90,0
id-342,5,55,0
id-342,6,55,0
id-343,1,40,0
id-343,2,40,0
id-343,3,55,0
id-343,4,40,0
id-343,5,70,1
id-343,6,55,0
id-344,1,60,0
id-344,2,70,0
id-344,3,105,0
id-344,4,70,0
id-344,5,120,2
id-344,6,75,0
id-345,1,66,0
id-345,2,41,0
id-345,3,77,0
id-345,4,61,0
id-345,5,87,1
id-345,6,23,0
id-346,1,86,0
id-346,2,81,0
id-346,3,97,0
id-346,4,81,0
id-346,5,107,2
id-346,6,43,0
id-347,1,45,0
id-347,2,95,1
id-347,3,50,0
id-347,4,40,0
id-347,5,50,0
id-347,6,75,0
id-348,1,75,0
id-348,2,125,2
id-348,3,100,0
id-348,4,70,0
id-348,5,80,0
id-348,6,45,0
id-349,1,20,0
id-349,2,15,0
id-349,3,20,0
id-349,4,10,0
id-349,5,55,0
id-349,6,80,1
id-350,1,95,0
id-350,2,60,0
id-350,3,79,0
id-350,4,100,0
id-350,5,125,2
id-350,6,81,0
id-351,1,70,1
id-351,2,70,0
id-351,3,70,0
id-351,4,70,0
id-351,5,70,0
id-351,6,70,0
id-352,1,60,0
id-352,2,90,0
id-352,3,70,0
id-352,4,60,0
id-352,5,120,1
id-352,6,40,0
id-353,1,44,0
id-353,2,75,1
id-353,3,35,0
id-353,4,63,0
id-353,5,33,0
id-353,6,45,0
id-354,1,64,0
id-354,2,115,2
id-354,3,65,0
id-354,4,83,0
id-354,5,63,0
id-354,6,65,0
id-355,1,20,0
id-355,2,40,0
id-355,3,90,0
id-355,4,30,0
id-355,5,90,1
id-355,6,25,0
id-356,1,40,0
id-356,2,70,0
id-356,3,130,1
id-356,4,60,0
id-356,5,130,1
id-356,6,25,0
id-357,1,99,2
id-357,2,68,0
id-357,3,83,0
id-357,4,72,0
id-357,5,87,0
id-357,6,51,0
id-358,1,75,0
id-358,2,50,0
id-358,3,80,0
id-358,4,95,1
id-358,5,90,1
id-358,6,65,0
id-359,1,65,0
id-359,2,130,2
id-359,3,60,0
id-359,4,75,0
id-359,5,60,0
id-359,6,75,0
id-360,1,95,1
id-360,2,23,0
id-360,3,48,0
id-360,4,23,0
id-360,5,48,0
id-360,6,23,0
id-361,1,50,1
id-361,2,50,0
id-361,3,50,0
id-361,4,50,0
id-361,5,50,0
id-361,6,50,0
id-362,1,80,2
id-362,2,80,0
id-362,3,80,0
id-362,4,80,0
id-362,5,80,0
id-362,6,80,0
id-363,1,70,1
id-363,2,40,0
id-363,3,50,0
id-363,4,55,0
id-363,5,50,0
id-363,6,25,0
id-364,1,90,2
id-364,2,60,0
id-364,3,70,0
id-364,4,75,0
id-364,5,70,0
id-364,6,45,0
id-365,1,110,3
id-365,2,80,0
id-365,3,90,0
id-365,4,95,0
id-365,5,90,0
id-365,6,65,0
id-366,1,35,0
id-366,2,64,0
id-366,3,85,1
id-366,4,74,0
id-366,5,55,0
id-366,6,32,0
id-367,1,55,0
id-367,2,104,1
id-367,3,105,1
id-367,4,94,0
id-367,5,75,0
id-367,6,52,0
id-368,1,55,0
id-368,2,84,0
id-368,3,105,0
id-368,4,114,2
id-368,5,75,0
id-368,6,52,0
id-369,1,100,1
id-369,2,90,0
id-369,3,130,1
id-369,4,45,0
id-369,5,65,0
id-369,6,55,0
id-370,1,43,0
id-370,2,30,0
id-370,3,55,0
id-370,4,40,0
id-370,5,65,0
id-370,6,97,1
id-371,1,45,0
id-371,2,75,1
id-371,3,60,0
id-371,4,40,0
id-371,5,30,0
id-371,6,50,0
id-372,1,65,0
id-372,2,95,0
id-372,3,100,2
id-372,4,60,0
id-372,5,50,0
id-372,6,50,0
id-373,1,95,0
id-373,2,135,3
id-373,3,80,0
id-373,4,110,0
id-373,5,80,0
id-373,6,100,0
id-374,1,40,0
id-374,2,55,0
id-374,3,80,1
id-374,4,35,0
id-374,5,60,0
id-374,6,30,0
id-375,1,60,0
id-375,2,75,0
id-375,3,100,2
id-375,4,55,0
id-375,5,80,0
id-375,6,50,0
id-376,1,80,0
id-376,2,135,0
id-376,3,130,3
id-376,4,95,0
id-376,5,90,0
id-376,6,70,0
id-377,1,80,0
id-377,2,100,0
id-377,3,200,3
id-377,4,50,0
id-377,5,100,0
id-377,6,50,0
id-378,1,80,0
id-378,2,50,0
id-378,3,100,0
id-378,4,100,0
id-378,5,200,3
id-378,6,50,0
id-379,1,80,0
id-379,2,75,0
id-379,3,150,2
id-379,4,75,0
id-379,5,150,1
id-379,6,50,0
id-380,1,80,0
id-380,2,80,0
id-380,3,90,0
id-380,4,110,0
id-380,5,130,3
id-380,6,110,0
id-381,1,80,0
id-381,2,90,0
id-381,3,80,0
id-381,4,130,3
id-381,5,110,0
id-381,6,110,0
id-382,1,100,0
id-382,2,100,0
id-382,3,90,0
id-382,4,150,3
id-382,5,140,0
id-382,6,90,0
id-383,1,100,0
id-383,2,150,3
id-383,3,140,0
id-383,4,100,0
id-383,5,90,0
id-383,6,90,0
id-384,1,105,0
id-384,2,150,2
id-384,3,90,0
id-384,4,150,1
id-384,5,90,0
id-384,6,95,0
id-385,1,100,3
id-385,2,100,0
id-385,3,100,0
id-385,4,100,0
id-385,5,100,0
id-385,6,100,0
id-386,1,50,0
id-386,2,150,1
id-386,3,50,0
id-386,4,150,1
id-386,5,50,0
id-386,6,150,1
id-387,1,55,0
id-387,2,68,1
id-387,3,64,0
id-387,4,45,0
id-387,5,55,0
id-387,6,31,0
id-388,1,75,0
id-388,2,89,1
id-388,3,85,1
id-388,4,55,0
id-388,5,65,0
id-388,6,36,0
id-389,1,95,0
id-389,2,109,2
id-389,3,105,1
id-389,4,75,0
id-389,5,85,0
id-389,6,56,0
id-390,1,44,0
id-390,2,58,0
id-390,3,44,0
id-390,4,58,0
id-390,5,44,0
id-390,6,61,1
id-391,1,64,0
id-391,2,78,0
id-391,3,52,0
id-391,4,78,1
id-391,5,52,0
id-391,6,81,1
id-392,1,76,0
id-392,2,104,1
id-392,3,71,0
id-392,4,104,1
id-392,5,71,0
id-392,6,108,1
id-393,1,53,0
id-393,2,51,0
id-393,3,53,0
id-393,4,61,1
id-393,5,56,0
id-393,6,40,0
id-394,1,64,0
id-394,2,66,0
id-394,3,68,0
id-394,4,81,2
id-394,5,76,0
id-394,6,50,0
id-395,1,84,0
id-395,2,86,0
id-395,3,88,0
id-395,4,111,3
id-395,5,101,0
id-395,6,60,0
id-396,1,40,0
id-396,2,55,0
id-396,3,30,0
id-396,4,30,0
id-396,5,30,0
id-396,6,60,1
id-397,1,55,0
id-397,2,75,0
id-397,3,50,0
id-397,4,40,0
id-397,5,40,0
id-397,6,80,2
id-398,1,85,0
id-398,2,120,3
id-398,3,70,0
id-398,4,50,0
id-398,5,60,0
id-398,6,100,0
id-399,1,59,1
id-399,2,45,0
id-399,3,40,0
id-399,4,35,0
id-399,5,40,0
id-399,6,31,0
id-400,1,79,0
id-400,2,85,2
id-400,3,60,0
id-400,4,55,0
id-400,5,60,0
id-400,6,71,0
id-401,1,37,0
id-401,2,25,0
id-401,3,41,1
id-401,4,25,0
id-401,5,41,0
id-401,6,25,0
id-402,1,77,0
id-402,2,85,2
id-402,3,51,0
id-402,4,55,0
id-402,5,51,0
id-402,6,65,0
id-403,1,45,0
id-403,2,65,1
id-403,3,34,0
id-403,4,40,0
id-403,5,34,0
id-403,6,45,0
id-404,1,60,0
id-404,2,85,2
id-404,3,49,0
id-404,4,60,0
id-404,5,49,0
id-404,6,60,0
id-405,1,80,0
id-405,2,120,3
id-405,3,79,0
id-405,4,95,0
id-405,5,79,0
id-405,6,70,0
id-406,1,40,0
id-406,2,30,0
id-406,3,35,0
id-406,4,50,1
id-406,5,70,0
id-406,6,55,0
id-407,1,60,0
id-407,2,70,0
id-407,3,65,0
id-407,4,125,3
id-407,5,105,0
id-407,6,90,0
id-408,1,67,0
id-408,2,125,1
id-408,3,40,0
id-408,4,30,0
id-408,5,30,0
id-408,6,58,0
id-409,1,97,0
id-409,2,165,2
id-409,3,60,0
id-409,4,65,0
id-409,5,50,0
id-409,6,58,0
id-410,1,30,0
id-410,2,42,0
id-410,3,118,1
id-410,4,42,0
id-410,5,88,0
id-410,6,30,0
id-411,1,60,0
id-411,2,52,0
id-411,3,168,2
id-411,4,47,0
id-411,5,138,0
id-411,6,30,0
id-412,1,40,0
id-412,2,29,0
id-412,3,45,0
id-412,4,29,0
id-412,5,45,1
id-412,6,36,0
id-413,1,60,0
id-413,2,59,0
id-413,3,85,0
id-413,4,79,0
id-413,5,105,2
id-413,6,36,0
id-414,1,70,0
id-414,2,94,1
id-414,3,50,0
id-414,4,94,1
id-414,5,50,0
id-414,6,66,0
id-415,1,30,0
id-415,2,30,0
id-415,3,42,0
id-415,4,30,0
id-415,5,42,0
id-415,6,70,1
id-416,1,70,0
id-416,2,80,0
id-416,3,102,1
id-416,4,80,0
id-416,5,102,1
id-416,6,40,0
id-417,1,60,0
id-417,2,45,0
id-417,3,70,0
id-417,4,45,0
id-417,5,90,0
id-417,6,95,1
id-418,1,55,0
id-418,2,65,0
id-418,3,35,0
id-418,4,60,0
id-418,5,30,0
id-418,6,85,1
id-419,1,85,0
id-419,2,105,0
id-419,3,55,0
id-419,4,85,0
id-419,5,50,0
id-419,6,115,2
id-420,1,45,0
id-420,2,35,0
id-420,3,45,0
id-420,4,62,1
id-420,5,53,0
id-420,6,35,0
id-421,1,70,0
id-421,2,60,0
id-421,3,70,0
id-421,4,87,2
id-421,5,78,0
id-421,6,85,0
id-422,1,76,1
id-422,2,48,0
id-422,3,48,0
id-422,4,57,0
id-422,5,62,0
id-422,6,34,0
id-423,1,111,2
id-423,2,83,0
id-423,3,68,0
id-423,4,92,0
id-423,5,82,0
id-423,6,39,0
id-424,1,75,0
id-424,2,100,0
id-424,3,66,0
id-424,4,60,0
id-424,5,66,0
id-424,6,115,2
id-425,1,90,1
id-425,2,50,0
id-425,3,34,0
id-425,4,60,0
id-425,5,44,0
id-425,6,70,0
id-426,1,150,2
id-426,2,80,0
id-426,3,44,0
id-426,4,90,0
id-426,5,54,0
id-426,6,80,0
id-427,1,55,0
id-427,2,66,0
id-427,3,44,0
id-427,4,44,0
id-427,5,56,0
id-427,6,85,1
id-428,1,65,0
id-428,2,76,0
id-428,3,84,0
id-428,4,54,0
id-428,5,96,0
id-428,6,105,2
id-429,1,60,0
id-429,2,60,0
id-429,3,60,0
id-429,4,105,1
id-429,5,105,1
id-429,6,105,0
id-430,1,100,0
id-430,2,125,2
id-430,3,52,0
id-430,4,105,0
id-430,5,52,0
id-430,6,71,0
id-431,1,49,0
id-431,2,55,0
id-431,3,42,0
id-431,4,42,0
id-431,5,37,0
id-431,6,85,1
id-432,1,71,0
id-432,2,82,0
id-432,3,64,0
id-432,4,64,0
id-432,5,59,0
id-432,6,112,2
id-433,1,45,0
id-433,2,30,0
id-433,3,50,0
id-433,4,65,1
id-433,5,50,0
id-433,6,45,0
id-434,1,63,0
id-434,2,63,0
id-434,3,47,0
id-434,4,41,0
id-434,5,41,0
id-434,6,74,1
id-435,1,103,2
id-435,2,93,0
id-435,3,67,0
id-435,4,71,0
id-435,5,61,0
id-435,6,84,0
id-436,1,57,0
id-436,2,24,0
id-436,3,86,1
id-436,4,24,0
id-436,5,86,0
id-436,6,23,0
id-437,1,67,0
id-437,2,89,0
id-437,3,116,1
id-437,4,79,0
id-437,5,116,1
id-437,6,33,0
id-438,1,50,0
id-438,2,80,0
id-438,3,95,1
id-438,4,10,0
id-438,5,45,0
id-438,6,10,0
id-439,1,20,0
id-439,2,25,0
id-439,3,45,0
id-439,4,70,0
id-439,5,90,1
id-439,6,60,0
id-440,1,100,1
id-440,2,5,0
id-440,3,5,0
id-440,4,15,0
id-440,5,65,0
id-440,6,30,0
id-441,1,76,0
id-441,2,65,1
id-441,3,45,0
id-441,4,92,0
id-441,5,42,0
id-441,6,91,0
id-442,1,50,0
id-442,2,92,0
id-442,3,108,1
id-442,4,92,0
id-442,5,108,1
id-442,6,35,0
id-443,1,58,0
id-443,2,70,1
id-443,3,45,0
id-443,4,40,0
id-443,5,45,0
id-443,6,42,0
id-444,1,68,0
id-444,2,90,2
id-444,3,65,0
id-444,4,50,0
id-444,5,55,0
id-444,6,82,0
id-445,1,108,0
id-445,2,130,3
id-445,3,95,0
id-445,4,80,0
id-445,5,85,0
id-445,6,102,0
id-446,1,135,1
id-446,2,85,0
id-446,3,40,0
id-446,4,40,0
id-446,5,85,0
id-446,6,5,0
id-447,1,40,0
id-447,2,70,1
id-447,3,40,0
id-447,4,35,0
id-447,5,40,0
id-447,6,60,0
id-448,1,70,0
id-448,2,110,1
id-448,3,70,0
id-448,4,115,1
id-448,5,70,0
id-448,6,90,0
id-449,1,68,0
id-449,2,72,0
id-449,3,78,1
id-449,4,38,0
id-449,5,42,0
id-449,6,32,0
id-450,1,108,0
id-450,2,112,0
id-450,3,118,2
id-450,4,68,0
id-450,5,72,0
id-450,6,47,0
id-451,1,40,0
id-451,2,50,0
id-451,3,90,1
id-451,4,30,0
id-451,5,55,0
id-451,6,65,0
id-452,1,70,0
id-452,2,90,0
id-452,3,110,2
id-452,4,60,0
id-452,5,75,0
id-452,6,95,0
id-453,1,48,0
id-453,2,61,1
id-453,3,40,0
id-453,4,61,0
id-453,5,40,0
id-453,6,50,0
id-454,1,83,0
id-454,2,106,2
id-454,3,65,0
id-454,4,86,0
id-454,5,65,0
id-454,6,85,0
id-455,1,74,0
id-455,2,100,2
id-455,3,72,0
id-455,4,90,0
id-455,5,72,0
id-455,6,46,0
id-456,1,49,0
id-456,2,49,0
id-456,3,56,0
id-456,4,49,0
id-456,5,61,0
id-456,6,66,1
id-457,1,69,0
id-457,2,69,0
id-457,3,76,0
id-457,4,69,0
id-457,5,86,0
id-457,6,91,2
id-458,1,45,0
id-458,2,20,0
id-458,3,50,0
id-458,4,60,0
id-458,5,120,1
id-458,6,50,0
id-459,1,60,0
id-459,2,62,1
id-459,3,50,0
id-459,4,62,0
id-459,5,60,0
id-459,6,40,0
id-460,1,90,0
id-460,2,92,1
id-460,3,75,0
id-460,4,92,1
id-460,5,85,0
id-460,6,60,0
id-461,1,70,0
id-461,2,120,1
id-461,3,65,0
id-461,4,45,0
id-461,5,85,0
id-461,6,125,1
id-462,1,70,0
id-462,2,70,0
id-462,3,115,0
id-462,4,130,3
id-462,5,90,0
id-462,6,60,0
id-463,1,110,3
id-463,2,85,0
id-463,3,95,0
id-463,4,80,0
id-463,5,95,0
id-463,6,50,0
id-464,1,115,0
id-464,2,140,3
id-464,3,130,0
id-464,4,55,0
id-464,5,55,0
id-464,6,40,0
id-465,1,100,0
id-465,2,100,0
id-465,3,125,2
id-465,4,110,0
id-465,5,50,0
id-465,6,50,0
id-466,1,75,0
id-466,2,123,3
id-466,3,67,0
id-466,4,95,0
id-466,5,85,0
id-466,6,95,0
id-467,1,75,0
id-467,2,95,0
id-467,3,67,0
id-467,4,125,3
id-467,5,95,0
id-467,6,83,0
id-468,1,85,0
id-468,2,50,0
id-468,3,95,0
id-468,4,120,2
id-468,5,115,1
id-468,6,80,0
id-469,1,86,0
id-469,2,76,2
id-469,3,86,0
id-469,4,116,0
id-469,5,56,0
id-469,6,95,0
id-470,1,65,0
id-470,2,110,0
id-470,3,130,2
id-470,4,60,0
id-470,5,65,0
id-470,6,95,0
id-471,1,65,0
id-471,2,60,0
id-471,3,110,0
id-471,4,130,2
id-471,5,95,0
id-471,6,65,0
id-472,1,75,0
id-472,2,95,0
id-472,3,125,2
id-472,4,45,0
id-472,5,75,0
id-472,6,95,0
id-473,1,110,0
id-473,2,130,3
id-473,3,80,0
id-473,4,70,0
id-473,5,60,0
id-473,6,80,0
id-474,1,85,0
id-474,2,80,0
id-474,3,70,0
id-474,4,135,3
id-474,5,75,0
id-474,6,90,0
id-475,1,68,0
id-475,2,125,3
id-475,3,65,0
id-475,4,65,0
id-475,5,115,0
id-475,6,80,0
id-476,1,60,0
id-476,2,55,0
id-476,3,145,1
id-476,4,75,0
id-476,5,150,2
id-476,6,40,0
id-477,1,45,0
id-477,2,100,0
id-477,3,135,1
id-477,4,65,0
id-477,5,135,2
id-477,6,45,0
id-478,1,70,0
id-478,2,80,0
id-478,3,70,0
id-478,4,80,0
id-478,5,70,0
id-478,6,110,2
id-479,1,50,0
id-479,2,50,0
id-479,3,77,0
id-479,4,95,1
id-479,5,77,0
id-479,6,91,1
id-480,1,75,0
id-480,2,75,0
id-480,3,130,2
id-480,4,75,0
id-480,5,130,1
id-480,6,95,0
id-481,1,80,0
id-481,2,105,1
id-481,3,105,0
id-481,4,105,1
id-481,5,105,1
id-481,6,80,0
id-482,1,75,0
id-482,2,125,2
id-482,3,70,0
id-482,4,125,1
id-482,5,70,0
id-482,6,115,0
id-483,1,100,0
id-483,2,120,0
id-483,3,120,0
id-483,4,150,3
id-483,5,100,0
id-483,6,90,0
id-484,1,90,0
id-484,2,120,0
id-484,3,100,0
id-484,4,150,3
id-484,5,120,0
id-484,6,100,0
id-485,1,91,0
id-485,2,90,0
id-485,3,106,0
id-485,4,130,3
id-485,5,106,0
id-485,6,77,0
id-486,1,110,0
id-486,2,160,3
id-486,3,110,0
id-486,4,80,0
id-486,5,110,0
id-486,6,100,0
id-487,1,150,3
id-487,2,100,0
id-487,3,120,0
id-487,4,100,0
id-487,5,120,0
id-487,6,90,0
id-488,1,120,0
id-488,2,70,0
id-488,3,120,0
id-488,4,75,0
id-488,5,130,3
id-488,6,85,0
id-489,1,80,1
id-489,2,80,0
id-489,3,80,0
id-489,4,80,0
id-489,5,80,0
id-489,6,80,0
id-490,1,100,3
id-490,2,100,0
id-490,3,100,0
id-490,4,100,0
id-490,5,100,0
id-490,6,100,0
id-491,1,70,0
id-491,2,90,0
id-491,3,90,0
id-491,4,135,2
id-491,5,90,0
id-491,6,125,1
id-492,1,100,3
id-492,2,100,0
id-492,3,100,0
id-492,4,100,0
id-492,5,100,0
id-492,6,100,0
id-493,1,120,3
id-493,2,120,0
id-493,3,120,0
id-493,4,120,0
id-493,5,120,0
id-493,6,120,0
id-494,1,100,3
id-494,2,100,0
id-494,3,100,0
id-494,4,100,0
id-494,5,100,0
id-494,6,100,0
id-495,1,45,0
id-495,2,45,0
id-495,3,55,0
id-495,4,45,0
id-495,5,55,0
id-495,6,63,1
id-496,1,60,0
id-496,2,60,0
id-496,3,75,0
id-496,4,60,0
id-496,5,75,0
id-496,6,83,2
id-497,1,75,0
id-497,2,75,0
id-497,3,95,0
id-497,4,75,0
id-497,5,95,0
id-497,6,113,3
id-498,1,65,1
id-498,2,63,0
id-498,3,45,0
id-498,4,45,0
id-498,5,45,0
id-498,6,45,0
id-499,1,90,0
id-499,2,93,2
id-499,3,55,0
id-499,4,70,0
id-499,5,55,0
id-499,6,55,0
id-500,1,110,0
id-500,2,123,3
id-500,3,65,0
id-500,4,100,0
id-500,5,65,0
id-500,6,65,0
id-501,1,55,0
id-501,2,55,0
id-501,3,45,0
id-501,4,63,1
id-501,5,45,0
id-501,6,45,0
id-502,1,75,0
id-502,2,75,0
id-502,3,60,0
id-502,4,83,2
id-502,5,60,0
id-502,6,60,0
id-503,1,95,0
id-503,2,100,0
id-503,3,85,0
id-503,4,108,3
id-503,5,70,0
id-503,6,70,0
id-504,1,45,0
id-504,2,55,1
id-504,3,39,0
id-504,4,35,0
id-504,5,39,0
id-504,6,42,0
id-505,1,60,0
id-505,2,85,2
id-505,3,69,0
id-505,4,60,0
id-505,5,69,0
id-505,6,77,0
id-506,1,45,0
id-506,2,60,1
id-506,3,45,0
id-506,4,25,0
id-506,5,45,0
id-506,6,55,0
id-507,1,65,0
id-507,2,80,2
id-507,3,65,0
id-507,4,35,0
id-507,5,65,0
id-507,6,60,0
id-508,1,85,0
id-508,2,110,3
id-508,3,90,0
id-508,4,45,0
id-508,5,90,0
id-508,6,80,0
id-509,1,41,0
id-509,2,50,0
id-509,3,37,0
id-509,4,50,0
id-509,5,37,0
id-509,6,66,1
id-510,1,64,0
id-510,2,88,0
id-510,3,50,0
id-510,4,88,0
id-510,5,50,0
id-510,6,106,2
id-511,1,50,0
id-511,2,53,0
id-511,3,48,0
id-511,4,53,0
id-511,5,48,0
id-511,6,64,1
id-512,1,75,0
id-512,2,98,0
id-512,3,63,0
id-512,4,98,0
id-512,5,63,0
id-512,6,101,2
id-513,1,50,0
id-513,2,53,0
id-513,3,48,0
id-513,4,53,0
id-513,5,48,0
id-513,6,64,1
id-514,1,75,0
id-514,2,98,0
id-514,3,63,0
id-514,4,98,0
id-514,5,63,0
id-514,6,101,2
