ability,version_group,language,flavor_text
rec-234-dup-0,20,7,Aumenta su Ataque al entrar en combate.
rec-234-dup-0,20,6,Erhöht bei Kampfantritt den Angriff.
rec-234-dup-0,20,8,Quando il Pokémon entra in campo il suo Attaccoaumenta.
rec-234-dup-0,20,1,とうじょう　したときにこうげきが　あがる
rec-234-dup-0,20,3,등장했을 때공격이 올라간다.
rec-234-dup-0,20,4,出場時攻擊會提高
rec-234-dup-0,20,9,Boosts the Pokémons Attack stat when the Pokémonenters a battle.
rec-234-dup-0,20,5,Augmente lAttaque du Pokémon quand il entreau combat.
rec-242-dup-0,20,4,能無視具有吸引對手招式效果的特性或招式的影響
rec-242-dup-0,20,3,상대의 기술을 끌어모으는특성이나 기술의영향을 받지 않는다.
rec-242-dup-0,20,8,Permette di ignorare gli effetti di mosse e abilitàche attirano altre mosse.
rec-242-dup-0,20,9,Ignores the effects of opposing Pokémons Abilities andmoves that draw in moves.
rec-242-dup-0,20,5,Permet dignorer leffet des capacités ou des talentsqui attirent les capacités.
rec-242-dup-0,20,7,Impide que el rival pueda atraer ataques hacia sí mismopor efecto de su habilidad o sus movimientos.
rec-242-dup-0,20,11,相手の　技を　引き受ける特性や　技の影響を　無視　できる
rec-242-dup-0,20,1,あいての　わざを　ひきうけるとくせいや　わざのえいきょうを　むし　できる
rec-242-dup-0,20,6,Ignoriert die Effekte von Fähigkeiten und Attackenanderer Pokémon die Attacken auf sich lenken.
rec-242-dup-0,20,12,能无视具有吸引对手招式效果的特性或招式的影响
rec-177-dup-0,20,12,ＨＰ全满时飞行属性的招式可以率先使出
rec-177-dup-0,20,3,HP가 꽉 찼을 때비행타입의 기술을먼저 쓸 수 있다.
rec-177-dup-0,20,7,Da prioridad a los movimientos de tipo Volador si susPS están al máximo.
rec-177-dup-0,20,4,ＨＰ全滿時可以搶先在對手之前使出飛行屬性的招式
rec-177-dup-0,20,1,ＨＰが　まんたん　だとひこうタイプの　わざをせんせいで　だすことが　できる
rec-177-dup-0,20,5,Quand les PV du Pokémon sont au maximumses capacités de type Vol sont prioritaires.
rec-177-dup-0,20,11,ＨＰが　満タン　だとひこうタイプの　技を先制で　出すことが　できる
rec-177-dup-0,20,8,Se il Pokémon ha tutti i PS le sue mossedi tipo Volante acquistano priorità alta.
rec-177-dup-0,20,6,Kann bei vollen KP einen Erstschlag mit Flug-Attackenermöglichen.
rec-177-dup-0,20,9,Gives priority to Flying-type moves whenthe Pokémons HP is full.
rec-109-dup-0,20,11,相手の　能力の　変化を無視して　攻撃が　できる
rec-109-dup-0,20,4,可無視對手能力的變化進行攻擊
rec-109-dup-0,20,5,Quand il attaque le Pokémon ignore les changementsde stats de lennemi.
rec-109-dup-0,20,6,Greift das Pokémon an ignoriert es sämtlicheStatusveränderungen des Zieles.
rec-109-dup-0,20,9,When attacking the Pokémon ignores the targetPokémons stat changes.
rec-109-dup-0,20,7,Pasa por alto las mejoras en las características del rivalal atacar.
rec-109-dup-0,20,8,Quando il Pokémon attacca ignora le modifichealle statistiche del nemico.
rec-109-dup-0,20,3,상대의 능력 변화를무시하고 공격할 수 있다.
rec-109-dup-0,20,12,可以无视对手能力的变化进行攻击
rec-109-dup-0,20,1,あいての　のうりょくの　へんかをむしして　こうげきが　できる
rec-8-dup-0,20,8,Lelusione aumenta durante le tempeste di sabbia.
rec-8-dup-0,20,9,Boosts the Pokémons evasiveness in a sandstorm.
rec-8-dup-0,20,5,Augmente lEsquive du Pokémon lors des tempêtesde sable.
rec-8-dup-0,20,1,すなあらしの　ときかいひりつが　あがる
rec-8-dup-0,20,3,모래바람일 때회피율이 올라간다.
rec-8-dup-0,20,6,Erhöht in Sandstürmen den Ausweichwert.
rec-8-dup-0,20,7,Aumenta su Evasión durante las tormentas de arena.
rec-8-dup-0,20,11,砂あらしの　とき回避率が　上がる
rec-8-dup-0,20,12,在沙暴的时候闪避率会提高
rec-8-dup-0,20,4,在沙暴中閃避率會提高
rec-174-dup-1,20,3,노말타입의 기술이얼음타입이 된다.위력이 조금 올라간다.
rec-174-dup-1,20,5,Les capacités de type Normal deviennent de type Glace.Leur puissance augmente légèrement.
rec-174-dup-1,20,8,Le mosse di tipo Normale diventano di tipoGhiaccio e la loro potenza aumenta un po.
rec-174-dup-1,20,11,ノーマルタイプの　技がこおりタイプに　なる威力が　少し　上がる
rec-174-dup-1,20,12,一般属性的招式会变为冰属性威力会少量提高
rec-174-dup-1,20,4,一般屬性的招式會變為冰屬性威力會少量提高
rec-174-dup-1,20,6,Attacken vom Typ Normal nehmen den Typ Eis an undihre Stärke erhöht sich ein wenig.
rec-174-dup-1,20,1,ノーマルタイプの　わざがこおりタイプになるいりょくが　すこし　あがる
rec-174-dup-1,20,9,Normal-type moves become Ice-type moves.The power of those moves is boosted a little.
rec-174-dup-1,20,7,Convierte los movimientos de tipo Normal en tipoHielo y aumenta ligeramente su potencia.
rec-5-dup-1,20,3,상대 기술을 받아도일격으로 쓰러지지 않는다.일격필살 기술도 효과 없다.
rec-5-dup-1,20,7,Evita que el rival pueda debilitarlo de un solo golpecuando tiene los PS al máximo.También evita los movimientos fulminantes.
rec-5-dup-1,20,11,相手の　技を　受けても一撃で　倒されることが　ない一撃必殺技も　効かない
rec-5-dup-1,20,6,Bietet Schutz gegen K.O.-Attacken. Bei vollen KPübersteht das Pokémon auch K.O.-Treffer.
rec-5-dup-1,20,9,It cannot be knocked out with one hit. One-hit KOmoves cannot knock it out either.
rec-5-dup-1,20,12,即使受到对手的招式攻击也不会被一击打倒一击必杀的招式也没有效果
rec-5-dup-1,20,4,受到對手的招式攻擊時不會被一擊打倒一擊必殺的招式也沒有效果
rec-5-dup-1,20,5,Le Pokémon encaisse toujours au moins une attaquesil a tous ses PV. Il est également immunisé contreles capacités pouvant mettre K.O. en un coup.
rec-5-dup-1,20,1,あいての　わざを　うけてもいちげきで　たおされることが　ないいちげきひっさつわざも　きかない
rec-5-dup-1,20,8,Evita che il Pokémon vada KO in un sol colpo se hatutti i PS e lo rende immune alle mosse che causanoKO immediato.
rec-206-dup-0,20,11,ノーマルタイプの　技がでんきタイプになる威力が　少し　上がる
rec-206-dup-0,20,1,ノーマルタイプの　わざがでんきタイプになるいりょくが　すこし　あがる
rec-206-dup-0,20,4,一般屬性的招式會變為電屬性威力會少量提高
rec-206-dup-0,20,7,Convierte los movimientos de tipo Normal en tipoEléctrico y aumenta ligeramente su potencia.
rec-206-dup-0,20,8,Le mosse di tipo Normale diventano di tipo Elettroe la loro potenza aumenta un po.
rec-206-dup-0,20,12,一般属性的招式会变为电属性威力会少量提高
rec-206-dup-0,20,9,Normal-type moves become Electric-type moves.The power of those moves is boosted a little.
rec-206-dup-0,20,6,Attacken vom Typ Normal nehmen den Typ Elektro anund ihre Stärke erhöht sich ein wenig.
rec-206-dup-0,20,5,Les capacités de type Normal deviennent de typeÉlectrik. Leur puissance augmente légèrement.
rec-206-dup-0,20,3,노말타입 기술이전기타입이 된다.위력이 조금 올라간다.
rec-188-dup-0,20,6,Kehrt die Wirkung von Auren um und senkt so dieStärke bestimmter Attacken anstatt sie zu erhöhen.
rec-188-dup-0,20,11,オーラの　効果を　逆転させて威力を　下げる
rec-188-dup-0,20,1,オーラの　こうかを　ぎゃくてんさせていりょくを　さげる
rec-188-dup-0,20,3,오라의 효과를 역전시켜위력을 떨어뜨린다.
rec-188-dup-0,20,5,Inverse leffet des auras en baissant leur puissance.
rec-188-dup-0,20,12,让气场的效果发生逆转降低威力
rec-188-dup-0,20,9,The effects of Aura Abilities are reversedto lower the power of affected moves.
rec-188-dup-0,20,7,Invierte los efectos de las auras por lo que baja lapotencia de ciertos movimientos en vez de subirla.
rec-188-dup-0,20,8,Inverte gli effetti di tutte le aure riducendonela potenza.
rec-188-dup-0,20,4,讓氣場的效果逆轉並降低威力
rec-128-dup-0,20,4,能力被降低時攻擊會大幅提高
rec-128-dup-0,20,3,능력이 떨어지면공격이 크게 올라간다.
rec-128-dup-0,20,11,能力を　下げられると攻撃が　ぐーんと　上がる
rec-128-dup-0,20,7,Sube mucho su Ataque cuando el rival le baja lascaracterísticas.
rec-128-dup-0,20,1,のうりょくを　さげられるとこうげきが　ぐーんと　あがる
rec-128-dup-0,20,12,能力被降低时攻击会大幅提高
rec-128-dup-0,20,9,Boosts the Pokémons Attack stat sharply when itsstats are lowered.
rec-128-dup-0,20,8,LAttacco aumenta di molto quando le statistichediminuiscono a causa di un nemico.
rec-128-dup-0,20,6,Erhöht den Angriff stark wenn ein Statuswertgesenkt wurde.
rec-128-dup-0,20,5,Augmente beaucoup lAttaque du Pokémonquand ses stats baissent.
rec-197-dup-0,20,8,Se i PS scendono a metà o meno il gusciosi rompe e il Pokémon si prepara alloffensiva.
rec-197-dup-0,20,9,When its HP becomes half or less the Pokémonsshell breaks and it becomes aggressive.
rec-197-dup-0,20,6,Fallen seine KP auf die Hälfte des Maximalwerts oderweniger zerbricht die Panzerung des Pokémon und eswird aggressiver.
rec-197-dup-0,20,12,ＨＰ变为一半时壳会坏掉变得有攻击性
rec-197-dup-0,20,4,ＨＰ變為一半時殼會壞掉變得更有攻擊性
rec-197-dup-0,20,11,ＨＰが　半分に　なると殻が　壊れて攻撃的に　なる
rec-197-dup-0,20,7,Rompe su coraza cuando sus PS se ven reducidos ala mitad y adopta una forma ofensiva.
rec-197-dup-0,20,1,ＨＰが　はんぶんに　なるとからが　こわれてこうげきてきに　なる
rec-197-dup-0,20,3,HP가 절반이 되면껍질이 깨져공격적으로 된다.
rec-197-dup-0,20,5,Lorsque le Pokémon perd la moitié de ses PVson enveloppe se brise mais son Attaqueet son Attaque Spéciale augmentent.
rec-250-dup-1,20,12,宝可梦的属性会根据场地的状态而变化
rec-250-dup-1,20,8,Il tipo del Pokémon cambia a seconda dello statodel campo.
rec-250-dup-1,20,6,Der Typ des Pokémon ändert sich in Abhängigkeit vomZustand des Feldes.
rec-250-dup-1,20,5,Le Pokémon adopte le même type que le terrainlorsquun champ est actif.
rec-250-dup-1,20,7,Cambia su tipo según el campo que haya en el terrenode combate.
rec-250-dup-1,20,11,フィールドの　状態に　あわせてポケモンの　タイプが　変わる
rec-250-dup-1,20,1,フィールドの　じょうたいに　あわせてポケモンの　タイプが　かわる
rec-250-dup-1,20,3,필드의 상태에 따라포켓몬의 타입이 바뀐다.
rec-250-dup-1,20,9,Changes the Pokémons type depending on the terrain.
rec-250-dup-1,20,4,寶可夢的屬性會隨著場地的狀態而改變
rec-231-dup-1,20,5,Le Pokémon reçoit moins de dégâts quand ses PVsont au maximum.
rec-231-dup-1,20,7,Reduce el daño que sufre si sus PS están al máximo.
rec-231-dup-1,20,12,ＨＰ全满时受到的伤害会变少
rec-231-dup-1,20,6,Verringert den erlittenen Schaden bei vollen KP.
rec-231-dup-1,20,4,ＨＰ全滿時受到的傷害會變少
rec-231-dup-1,20,11,ＨＰが　満タンの　ときに受ける　ダメージが　少なくなる
rec-231-dup-1,20,8,Se i PS sono al massimo riduce il danno subito.
rec-231-dup-1,20,1,ＨＰが　まんたんの　ときにうける　ダメージが　すくなくなる
rec-231-dup-1,20,9,Reduces the amount of damage the Pokémon takeswhile its HP is full.
rec-231-dup-1,20,3,HP가 꽉 찼을 때받는 데미지가 줄어든다.
rec-51-dup-0,20,4,靠著銳利的目光命中率不會被降低
rec-51-dup-0,20,12,多亏了锐利的目光命中率不会被降低
rec-51-dup-0,20,11,鋭い　目の　おかげで命中率を　下げられない
rec-51-dup-0,20,7,Su aguda vista evita que le disminuya la Precisión.
rec-51-dup-0,20,3,날카로운 눈 덕분에명중률이 떨어지지 않는다.
rec-51-dup-0,20,5,Les yeux perçants du Pokémon empêchentsa Précision de baisser.
rec-51-dup-0,20,9,Keen eyes prevent other Pokémon from lowering thisPokémons accuracy.
rec-51-dup-0,20,1,するどい　めの　おかげでめいちゅうりつを　さげられない
rec-51-dup-0,20,8,La vista acuta del Pokémon impedisce che la suaprecisione diminuisca.
rec-51-dup-0,20,6,Sein scharfer Blick hindert Angreifer daranseine Genauigkeit zu senken.
rec-45-dup-1,20,9,The Pokémon summons a sandstorm when it entersa battle.
rec-45-dup-1,20,1,とうじょう　したときてんきを　すなあらしに　する
rec-45-dup-1,20,5,Le Pokémon invoque une tempête de sablequand il entre au combat.
rec-45-dup-1,20,8,Quando il Pokémon entra in campo scatenauna tempesta di sabbia.
rec-45-dup-1,20,7,Crea una tormenta de arena al entrar en combate.
rec-45-dup-1,20,11,登場　したとき天気を　砂あらしにする
rec-45-dup-1,20,12,出场时会把天气变为沙暴
rec-45-dup-1,20,3,등장했을 때날씨를 모래바람으로 만든다.
rec-45-dup-1,20,4,出場時會把天氣變為沙暴
rec-45-dup-1,20,6,Erzeugt bei Kampfantritt Sandstürme.
rec-230-dup-0,20,5,Empêche les stats du Pokémon de baisser à causedune capacité ou dun talent.
rec-230-dup-0,20,4,不會因對手的招式或特性而被降低能力
rec-230-dup-0,20,3,상대 기술이나 특성으로능력을 떨어뜨릴 수 없다.
rec-230-dup-0,20,9,Prevents other Pokémons moves or Abilities fromlowering the Pokémons stats.
rec-230-dup-0,20,7,Evita que bajen sus características a causa demovimientos o habilidades de otros Pokémon.
rec-230-dup-0,20,8,Impedisce la diminuzione delle statistiche causatada abilità o mosse di altri Pokémon.
rec-230-dup-0,20,11,相手の　技や　特性で能力を　下げられない
rec-230-dup-0,20,12,不会因为对手的招式或特性而被降低能力
rec-230-dup-0,20,1,あいての　わざや　とくせいでのうりょくを　さげられない
rec-230-dup-0,20,6,Verhindert das Senken der Statuswerte durch Attackenund Fähigkeiten von Angreifern.
rec-132-dup-1,20,6,Kann den Schaden den Mitstreiter erleiden verringern.
rec-132-dup-1,20,8,I danni inflitti agli alleati del Pokémonvengono ridotti.
rec-132-dup-1,20,4,可以減少我方受到的傷害
rec-132-dup-1,20,11,味方の　ダメージを減らすことが　できる
rec-132-dup-1,20,7,Reduce el daño que sufren los aliados.
rec-132-dup-1,20,1,みかたの　ダメージをへらすことが　できる
rec-132-dup-1,20,12,可以减少我方的伤害
rec-132-dup-1,20,9,Reduces damage done to allies.
rec-132-dup-1,20,5,Diminue les dégâts subis par les alliés.
rec-132-dup-1,20,3,같은 편의 데미지를줄일 수 있다.
rec-229-dup-0,20,11,登場　したときにグラスフィールドを　はりめぐらせる
rec-229-dup-0,20,6,Erzeugt bei Kampfantritt ein Grasfeld.
rec-229-dup-0,20,8,Quando il Pokémon entra in campolo trasforma in un Campo Erboso.
rec-229-dup-0,20,12,出场时会布下青草场地
rec-229-dup-0,20,9,Turns the ground into Grassy Terrain whenthe Pokémon enters a battle.
rec-229-dup-0,20,1,とうじょう　したときにグラスフィールドを　はりめぐらせる
rec-229-dup-0,20,3,등장했을 때그래스필드를 사용한다.
rec-229-dup-0,20,4,出場時會布下青草場地
rec-229-dup-0,20,7,Crea un campo de hierba al entrar en combate.
rec-229-dup-0,20,5,Le Pokémon crée un Champ Herbu au momentoù il entre au combat.
rec-241-dup-0,20,5,Quand le Pokémon utilise Surf ou Plongée il revientavec une proie. Lorsquil subit des dégâts par la suiteil attaque en recrachant sa proie.
