move,version_group,language,flavor_text
rec-657-dup-1,20,9,This move cant be used.Its recommended that this move is forgotten.Once forgotten this move cant be remembered.
rec-657-dup-1,20,1,このわざは　つかえませんおもいだすことが　できなくなりますがわざを　わすれることを　おすすめします
rec-657-dup-1,20,11,この技は　使えません思い出すことが　できなくなりますが技を　忘れることを　おすすめします
rec-657-dup-1,20,12,无法使用这个招式虽然忘记之后就再也想不起来了但还是建议忘记这个招式
rec-657-dup-1,20,6,Diese Attacke kann nicht eingesetzt werden. Du solltestdein Pokémon sie vergessen lassen. Beachte aberdass es sich danach nicht wieder an sie erinnern kann.
rec-657-dup-1,20,5,Cette capacité ne peut pas être utilisée.Il est recommandé de loublier même sil seraimpossible de se la remémorer une fois oubliée.
rec-657-dup-1,20,7,Este movimiento no se puede usar por lo que seríamejor olvidarlo aunque eso implique que no se puedarecordar posteriormente.
rec-657-dup-1,20,3,사용할 수 없는 기술입니다.다시 배우게 할 수 없지만기술을 잊게 하는 것을 권장합니다.
rec-575-dup-0,20,3,막말을 내뱉어 상대를 위협하여공격과 특수공격을 떨어뜨린 후교대 포켓몬과 교체한다.
rec-575-dup-0,20,4,拋下狠話恐嚇對手降低對手的攻擊和特攻後和後備寶可夢進行替換
rec-575-dup-0,20,8,Chi la usa lancia un monito intimidatorio al bersaglioriducendone lAttacco e lAttacco Speciale e si fasostituire da un altro Pokémon della squadra.
rec-575-dup-0,20,9,With a parting threat the user lowers the targetsAttack and Sp. Atk stats. Then it switches with aparty Pokémon.
rec-575-dup-0,20,7,El usuario se cambia por otro Pokémon de su equipopero antes amedrenta a su oponente y hace quedisminuyan su Ataque y Ataque Especial.
rec-575-dup-0,20,6,Schüchtert das Ziel mit einer Abgangstirade einsodass dessen Angriffs- und Spezial-Angriffs-Wertsinken. Danach wird der Anwender ausgewechselt.
rec-575-dup-0,20,1,すてゼリフで　あいてを　いかくしこうげきと　とくこうを　さげたのちひかえの　ポケモンと　いれかわる
rec-575-dup-0,20,12,抛下狠话威吓对手降低攻击和特攻后和后备宝可梦进行替换
rec-575-dup-0,20,5,Menace lennemi dans une ultime tirade avantde changer de place avec un autre Pokémon.Réduit lAttaque et lAttaque Spéciale de lennemi.
rec-575-dup-0,20,11,すてゼリフで　相手を　いかくし攻撃と　特攻を　さげたのち控えの　ポケモンと　入れ替わる
rec-211-dup-1,20,9,The target is hit with wings of steel. This may alsoraise the users Defense stat.
rec-211-dup-1,20,8,Colpisce il bersaglio con ali dacciaio.Può anche aumentare la Difesa di chi la usa.
rec-211-dup-1,20,4,用堅硬的翅膀撞擊對手進行攻擊有時會提高自己的防禦
rec-211-dup-1,20,5,Le lanceur frappe lennemi avec des ailes dacier.Peut aussi augmenter la Défense du lanceur.
rec-211-dup-1,20,7,Alas macizas que golpean al objetivo y pueden subir la Defensa del usuario.
rec-211-dup-1,20,3,단단한 날개를 상대에게 부딪쳐서공격한다. 자신의 방어가올라갈 때가 있다.
rec-211-dup-1,20,1,かたい　つばさを　あいてに　たたきつけてこうげきする　じぶんの　ぼうぎょがあがることが　ある
rec-211-dup-1,20,11,硬い　翼を　相手に　たたきつけて攻撃する　自分の　防御があがることが　ある
rec-211-dup-1,20,12,用坚硬的翅膀敲打对手进行攻击有时会提高自己的防御
rec-211-dup-1,20,6,Trifft das Ziel mit Stahlflügeln. Verteidigungs-Wert desAnwenders steigt eventuell.
rec-76-dup-1,20,9,In this two-turn attack the user gathers light thenblasts a bundled beam on the next turn.
rec-76-dup-1,20,3,1턴째에 빛을 가득 모아2턴째에 빛의 다발을발사하여 공격한다.
rec-76-dup-1,20,8,Chi la usa assorbe luce al primo turno per proiettareun raggio intenso al turno successivo.
rec-76-dup-1,20,6,Absorbiert Licht in Runde 1. In Runde 2 erfolgt derAngriff.
rec-76-dup-1,20,12,第１回合收集满满的日光第２回合发射光束进行攻击
rec-76-dup-1,20,7,El usuario absorbe luz en el primer turno y en elsegundo lanza un potente rayo de energía.
rec-76-dup-1,20,11,１ターン目に　光を　いっぱいに　集め２ターン目に　光の　束を発射して　攻撃する
rec-76-dup-1,20,5,Absorbe la lumière au premier tour et envoie un rayonpuissant au tour suivant.
rec-76-dup-1,20,4,使用後的第１回合吸收大量日光並於第２回合發射光束進行攻擊
rec-76-dup-1,20,1,１ターンめに　ひかりを　いっぱいにあつめ　２ターンめに　ひかりの　たばをはっしゃして　こうげきする
rec-748-dup-0,20,4,提高自己所有的能力但無法進行替換或逃走
rec-748-dup-0,20,12,提高自己的所有能力但无法替换或逃走
rec-748-dup-0,20,9,This move raises all the users stats but preventsthe user from switching out or fleeing.
rec-748-dup-0,20,11,自分の　すべての能力が　上がるが　交代　したり逃げることが　できなくなる
rec-748-dup-0,20,6,Alle Statuswerte des Anwenders werden erhöhtaber dafür kann er weder ausgewechselt werdennoch fliehen.
rec-748-dup-0,20,7,El usuario aumenta todas sus características pero ya nopuede huir ni ser cambiado por otro.
rec-748-dup-0,20,5,Le lanceur voit toutes ses stats augmentermais en contrepartie il ne peut plus fuirou se retirer du combat.
rec-748-dup-0,20,1,じぶんの　すべてののうりょくが　あがるが　こうたい　したりにげることが　できなくなる
rec-748-dup-0,20,8,Chi la usa aumenta tutte le sue statistiche ma nonpuò più fuggire o essere sostituito.
rec-748-dup-0,20,3,자신의 모든 능력이올라가지만 교체하거나도망칠 수 없게 된다.
rec-595-dup-1,20,3,입에서 내뱉는 아주뜨거운 불꽃으로 공격한다.상대의 특수공격을 떨어뜨린다.
rec-595-dup-1,20,1,くちから　はきだす　とくべつあつい　ほのおで　こうげきするあいての　とくこうを　さげる
rec-595-dup-1,20,7,El usuario lanza por la boca una singular llama a grantemperatura con la que ataca a su oponente y baja suAtaque Especial.
rec-595-dup-1,20,9,The user attacks by breathing a special hot fire.This also lowers the targets Sp. Atk stat.
rec-595-dup-1,20,5,Attaque avec des flammes brûlantes souffléesde la bouche du lanceur. Diminue lAttaque Spécialede lennemi.
rec-595-dup-1,20,11,口から　吐きだす　特別熱い　炎で　攻撃する相手の　特攻を　さげる
rec-595-dup-1,20,4,從口中吐出特別灼熱的火焰進行攻擊可降低對手的特攻
rec-595-dup-1,20,8,Colpisce il bersaglio soffiandogli contro dellefiammate incredibilmente roventi riducendonelAttacco Speciale.
rec-595-dup-1,20,12,从口中喷出特别灼热的火焰进行攻击降低对手的特攻
rec-595-dup-1,20,6,Der Anwender greift das Ziel an indem er ihmeine besondere heiße Flamme entgegenbläst.Der Spezial-Angriff des Zieles sinkt.
rec-807-dup-0,20,5,Le lanceur attaque sa cible avec toute sa jalousie.Cette capacité brûle tout Pokémon dont les statsont augmenté pendant ce tour.
rec-807-dup-0,20,12,用嫉妒的能量攻击对手会让在该回合内能力有所提高的宝可梦陷入灼伤状态
rec-807-dup-0,20,8,Chi la usa attacca con la forza dellinvidia causandouna scottatura a tutti i Pokémon le cui statistiche sonoaumentate durante quel turno.
rec-807-dup-0,20,9,The user attacks with energy from jealousy. This leavesall opposing Pokémon that have had their stats boostedduring the turn with a burn.
rec-807-dup-0,20,7,Ataca al objetivo con la energía generada por la envidiay causa quemaduras a los Pokémon cuyas característicashayan aumentado en ese turno.
rec-807-dup-0,20,1,しっとの　エネルギーで　あいてを　こうげきそのターン　のうりょくが　あがった　ポケモンをやけどの　じょうたいに　する
rec-807-dup-0,20,4,用嫉妒的能量攻擊對手讓此回合內能力提高的寶可夢陷入灼傷狀態
rec-807-dup-0,20,3,질투의 에너지로 상대를 공격한다.그 턴에 능력이 올라간 포켓몬을화상 상태로 만든다.
rec-807-dup-0,20,11,しっとの　エネルギーで　相手を　攻撃そのターン　能力が　あがった　ポケモンをやけどの　状態に　する
rec-807-dup-0,20,6,Der Anwender greift mit der Energie seines Neids anund fügt allen gegnerischen Pokémon deren Statuswertein dieser Runde erhöht wurden Verbrennungen zu.
rec-89-dup-0,20,4,用地震的衝擊攻擊自己周圍所有的寶可夢
rec-89-dup-0,20,9,The user sets off an earthquake that strikes everyPokémon around it.
rec-89-dup-0,20,1,じしんの　しょうげきで　じぶんのまわりに　いるものを　こうげきする
rec-89-dup-0,20,6,Ein mächtiges Beben das alle Pokémon im Umkreistrifft.
rec-89-dup-0,20,3,지진의 충격으로 자신의주위에 있는 포켓몬을 공격한다.
rec-89-dup-0,20,12,利用地震的冲击攻击自己周围所有的宝可梦
rec-89-dup-0,20,8,Chi la usa provoca un potente sisma che colpiscei Pokémon che ha intorno.
rec-89-dup-0,20,5,Le lanceur provoque un tremblement de terretouchant tous les Pokémon autour de lui.
rec-89-dup-0,20,7,Un terremoto que afecta a todos los Pokémon queestén a su alrededor.
rec-89-dup-0,20,11,地震の　衝撃で　自分の周りに　いるものを　攻撃する
rec-755-dup-1,20,9,The user rends the target with its hard gills.If the user attacks before the target the power of thismove is doubled.
rec-755-dup-1,20,11,かたい　エラで　かみつく相手より　先に　攻撃できると技の　威力は　２倍に　なる
rec-755-dup-1,20,5,Le lanceur mord sa cible avec ses solides branchies.Si cette capacité est lancée avant que la cible nattaqueelle infligera deux fois plus de dégâts.
rec-755-dup-1,20,8,Chi la usa morde il bersaglio con le dure branchie.Se attacca per primo la potenza della mossaraddoppia.
rec-755-dup-1,20,3,단단한 아가미로 문다.상대보다 먼저 공격하면기술의 위력은 2배가 된다.
rec-755-dup-1,20,7,El usuario agarra al objetivo con sus duras branquias.En caso de atacar antes que este último la potencia delmovimiento se duplica.
rec-755-dup-1,20,12,用坚硬的腮咬住对手如果比对手先出手攻击招式的威力会变成２倍
rec-755-dup-1,20,6,Der Anwender beißt mit seinen harten Kiemen zu.Kommt er vor dem Ziel zum Zug verdoppelt sich dieStärke der Attacke.
rec-755-dup-1,20,4,用堅硬的鰓咬住對手若在對手之前進行攻擊招式的威力會變成２倍
rec-755-dup-1,20,1,かたい　エラで　かみつくあいてより　さきに　こうげきできるとわざの　いりょくは　２ばいに　なる
rec-722-dup-0,20,11,光の　柱で　攻撃する攻撃と　特攻を　比べて高いほうで　ダメージを　与える
rec-722-dup-0,20,7,El usuario ataca con una gran columna de luz. Comparasus valores de Ataque y Ataque Especial para infligirdaño con el más alto de los dos.
rec-722-dup-0,20,9,The user attacks a target with a pillar of light. Thismove inflicts Attack or Sp. Atk damage—whicheverstat is higher for the user.
rec-722-dup-0,20,3,빛의 기둥으로 공격한다.공격과 특수공격을 비교해서높은 쪽으로 데미지를 준다.
rec-722-dup-0,20,6,Ein Angriff mit einer Lichtsäule. Ist der Angriff höherals der Spezial-Angriff wird die Höhe des Schadensdurch den Angriff bestimmt und umgekehrt.
rec-722-dup-0,20,12,用光柱来进行攻击比较自己的攻击和特攻用数值相对较高的一项给予对方伤害
rec-722-dup-0,20,1,ひかりの　はしらで　こうげきするこうげきと　とくこうを　くらべてたかいほうで　ダメージを　あたえる
rec-722-dup-0,20,5,Le lanceur fait jaillir un pilier de lumière.Compare lAttaque et lAttaque Spéciale et utilisecelle qui infligera le plus de dégâts.
rec-722-dup-0,20,4,以光柱進行攻擊會比較自己的攻擊和特攻以數值較高的一方進行攻擊
rec-722-dup-0,20,8,Attacca il bersaglio con una colonna di luce.Infligge danni in base allAttacco o allAttaccoSpeciale scegliendo il più alto tra i due.
rec-490-dup-0,20,8,Chi la usa colpisce con un attacco fulmineola parte inferiore del corpo del bersaglioriducendone la Velocità.
rec-490-dup-0,20,11,素早い　動きで　相手の　足をねらって　攻撃する相手の　素早さを　さげる
rec-490-dup-0,20,1,すばやい　うごきで　あいての　あしをねらって　こうげきするあいての　すばやさを　さげる
rec-490-dup-0,20,6,Anwender greift mit blitzschnellen Bewegungen dieBeine des Zieles an und senkt dessen Initiative.
rec-490-dup-0,20,5,Un coup rapide qui affecte la mobilité de lennemiet diminue sa Vitesse.
rec-490-dup-0,20,9,The user makes a swift attack on the targets legswhich lowers the targets Speed stat.
rec-490-dup-0,20,7,Ataque rápido dirigido a los pies del objetivo que lehace perder Velocidad.
rec-490-dup-0,20,4,瞄準對手的腳以敏捷的動作進行攻擊可降低對手的速度
rec-490-dup-0,20,3,재빠른 움직임으로 상대의 다리를노려 공격한다.상대의 스피드를 떨어뜨린다.
rec-490-dup-0,20,12,以敏捷的动作瞄准对手的脚进行攻击降低对手的速度
rec-363-dup-1,20,8,Questa mossa non può essere usata.È consigliabile farla dimenticare al Pokémon. Tuttaviauna volta dimenticata non potrà più essere ricordata.
rec-363-dup-1,20,6,Diese Attacke kann nicht eingesetzt werden. Du solltestdein Pokémon sie vergessen lassen. Beachte aberdass es sich danach nicht wieder an sie erinnern kann.
rec-363-dup-1,20,11,この技は　使えません思い出すことが　できなくなりますが技を　忘れることを　おすすめします
rec-363-dup-1,20,1,このわざは　つかえませんおもいだすことが　できなくなりますがわざを　わすれることを　おすすめします
rec-363-dup-1,20,3,사용할 수 없는 기술입니다.다시 배우게 할 수 없지만기술을 잊게 하는 것을 권장합니다.
rec-363-dup-1,20,12,无法使用这个招式虽然忘记之后就再也想不起来了但还是建议忘记这个招式
