item,local_language,name
rec-1302-dup-0,3,얌전민트
rec-1302-dup-0,6,Zart-Minze
rec-1302-dup-0,9,Gentle Mint
rec-1302-dup-0,7,Menta Amable
rec-1302-dup-0,4,溫順薄荷
rec-1302-dup-0,8,Menta Gentile
rec-1302-dup-0,5,Aromate Gentil
rec-1302-dup-0,1,おとなしいミント
rec-1302-dup-0,11,おとなしいミント
rec-1259-dup-0,6,TP71
rec-1259-dup-0,8,DT71
rec-1259-dup-0,3,기술레코드71
rec-1259-dup-0,12,招式记录７１
rec-1259-dup-0,4,招式紀錄７１
rec-1259-dup-0,5,DT71
rec-1259-dup-0,7,DT71
rec-1259-dup-0,1,わざレコード７１
rec-1259-dup-0,9,TR71
rec-1259-dup-0,11,わざレコード７１
rec-438-dup-0,5,Bon 2
rec-438-dup-0,8,Coupon 2
rec-438-dup-0,9,Coupon 2
rec-438-dup-0,3,교환권2
rec-438-dup-0,12,兑换券２
rec-438-dup-0,4,兌換券２
rec-438-dup-0,11,ひきかえけん２
rec-438-dup-0,6,Kupon 2
rec-438-dup-0,1,ひきかえけん２
rec-438-dup-0,7,Cupón 2
rec-151-dup-1,5,Baie Tamato
rec-151-dup-1,6,Tamotbeere
rec-151-dup-1,1,マトマのみ
rec-151-dup-1,12,茄番果
rec-151-dup-1,9,Tamato Berry
rec-151-dup-1,7,Baya Tamate
rec-151-dup-1,11,マトマのみ
rec-151-dup-1,4,茄番果
rec-151-dup-1,3,토망열매
rec-151-dup-1,8,Baccamodoro
rec-828-dup-0,8,Insectium Z
rec-828-dup-0,6,Insectium Z
rec-828-dup-0,11,ムシＺ
rec-828-dup-0,5,Insectozélite
rec-828-dup-0,4,蟲Ｚ
rec-828-dup-0,9,Buginium Z
rec-828-dup-0,1,ムシＺ
rec-828-dup-0,7,Insectostal Z
rec-828-dup-0,12,虫Ｚ
rec-828-dup-0,3,벌레Z
rec-900-dup-1,3,미스트시드
rec-900-dup-1,1,ミストシード
rec-900-dup-1,12,薄雾种子
rec-900-dup-1,6,Nebel-Samen
rec-900-dup-1,8,Nebbiaseme
rec-900-dup-1,9,Misty Seed
rec-900-dup-1,11,ミストシード
rec-900-dup-1,7,Semilla Bruma
rec-900-dup-1,5,Graine Brume
rec-900-dup-1,4,薄霧種子
rec-101-dup-0,11,かいのカセキ
rec-101-dup-0,8,Helixfossile
rec-101-dup-0,7,Fósil Hélix
rec-101-dup-0,9,Helix Fossil
rec-101-dup-0,4,貝殼化石
rec-101-dup-0,6,Helixfossil
rec-101-dup-0,5,Nautile
rec-101-dup-0,12,贝壳化石
rec-101-dup-0,3,조개화석
rec-101-dup-0,1,かいのカセキ
rec-510-dup-0,4,資料卡２５
rec-510-dup-0,12,数据卡２５
rec-510-dup-0,7,Tarjeta Datos 25
rec-510-dup-0,6,Datenkarte25
rec-510-dup-0,5,Carte Mémo25
rec-510-dup-0,8,Scheda Dati 25
rec-510-dup-0,3,데이터카드25
rec-510-dup-0,11,データカード２５
rec-510-dup-0,1,データカード２５
rec-510-dup-0,9,Data Card 25
rec-89-dup-0,1,おおきなしんじゅ
rec-89-dup-0,6,Riesenperle
rec-89-dup-0,7,Perla Grande
rec-89-dup-0,12,大珍珠
rec-89-dup-0,9,Big Pearl
rec-89-dup-0,5,Grande Perle
rec-89-dup-0,11,おおきなしんじゅ
rec-89-dup-0,4,大珍珠
rec-89-dup-0,3,큰진주
rec-89-dup-0,8,Grande Perla
rec-387-dup-0,3,기술머신83
rec-387-dup-0,7,MT83
rec-387-dup-0,9,TM83
rec-387-dup-0,4,招式學習器８３
rec-387-dup-0,5,CT83
rec-387-dup-0,12,招式学习器８３
rec-387-dup-0,1,わざマシン８３
rec-387-dup-0,6,TM83
rec-387-dup-0,8,MT83
rec-387-dup-0,11,わざマシン８３
rec-474-dup-0,1,とうめいなスズ
rec-474-dup-0,9,Clear Bell
rec-474-dup-0,12,透明铃铛
rec-474-dup-0,5,Glas Transparent
rec-474-dup-0,3,크리스탈방울
rec-474-dup-0,8,Campana Chiara
rec-474-dup-0,11,とうめいなスズ
rec-474-dup-0,6,Klarglocke
rec-474-dup-0,7,Cascabel Claro
rec-474-dup-0,4,透明鈴鐺
rec-491-dup-0,1,データカード０６
rec-491-dup-0,12,数据卡０６
rec-491-dup-0,8,Scheda Dati 06
rec-491-dup-0,3,데이터카드06
rec-491-dup-0,4,資料卡０６
rec-491-dup-0,11,データカード０６
rec-491-dup-0,6,Datenkarte06
rec-491-dup-0,9,Data Card 06
rec-491-dup-0,7,Tarjeta Datos 06
rec-491-dup-0,5,Carte Mémo06
rec-62-dup-0,1,スペシャルガード
rec-62-dup-0,9,X Sp. Def
rec-62-dup-0,11,スペシャルガード
rec-62-dup-0,8,Dif. Speciale X
rec-62-dup-0,5,Déf. Spé. +
rec-62-dup-0,7,Def. Especial X
rec-62-dup-0,12,特防强化
rec-62-dup-0,6,X-Sp.-Vert.
rec-62-dup-0,4,特防強化
rec-62-dup-0,3,스페셜가드
rec-528-dup-0,1,ダートじてんしゃ
rec-528-dup-0,12,越野自行车
rec-528-dup-0,6,Kunstrad
rec-528-dup-0,8,Bici da cross
rec-528-dup-0,5,Vélo Cross
rec-528-dup-0,9,Acro Bike
rec-528-dup-0,11,ダートじてんしゃ
rec-528-dup-0,4,越野自行車
rec-528-dup-0,7,Bici Acrobática
rec-528-dup-0,3,더트자전거
rec-1042-dup-0,8,Caramella protezione S
rec-1042-dup-0,3,수비의사탕
rec-1042-dup-0,12,守护糖果
rec-1042-dup-0,5,Bonbon Armure S
rec-1042-dup-0,4,守護糖果
rec-1042-dup-0,1,まもりのアメ
rec-1042-dup-0,11,まもりのアメ
rec-1042-dup-0,7,Caramelo Aguante
rec-1042-dup-0,9,Tough Candy
rec-1042-dup-0,6,Robustbonbon
rec-586-dup-0,6,Zielscheibe
rec-586-dup-0,7,Blanco
rec-586-dup-0,4,標靶
rec-586-dup-0,8,Facilsaglio
rec-586-dup-0,1,ねらいのまと
rec-586-dup-0,3,겨냥표적
rec-586-dup-0,5,Point de Mire
rec-586-dup-0,11,ねらいのまと
rec-586-dup-0,12,标靶
rec-586-dup-0,9,Ring Target
rec-242-dup-0,9,Wide Lens
rec-242-dup-0,1,こうかくレンズ
rec-242-dup-0,4,廣角鏡
rec-242-dup-0,5,Loupe
rec-242-dup-0,12,广角镜
rec-242-dup-0,11,こうかくレンズ
rec-242-dup-0,6,Großlinse
rec-242-dup-0,7,Lupa
rec-242-dup-0,3,광각렌즈
rec-242-dup-0,8,Grandelente
rec-588-dup-0,12,球根
rec-588-dup-0,6,Knolle
rec-588-dup-0,8,Bulbo
rec-588-dup-0,5,Bulbe
rec-588-dup-0,7,Tubérculo
rec-588-dup-0,9,Absorb Bulb
rec-588-dup-0,4,球根
rec-588-dup-0,11,きゅうこん
rec-588-dup-0,1,きゅうこん
rec-588-dup-0,3,구근
rec-1288-dup-1,12,招式学习器００
rec-1288-dup-1,4,招式學習器００
rec-1288-dup-1,5,CT00
rec-1288-dup-1,7,MT00
rec-1288-dup-1,6,TM00
rec-1288-dup-1,9,TM00
rec-1288-dup-1,1,わざマシン００
rec-1288-dup-1,8,MT00
rec-1288-dup-1,3,기술머신00
rec-1288-dup-1,11,わざマシン００
rec-191-dup-0,4,白色香草
rec-191-dup-0,6,Schlohkraut
rec-191-dup-0,12,白色香草
rec-191-dup-0,3,하양허브
rec-191-dup-0,9,White Herb
rec-191-dup-0,8,Erbachiara
rec-191-dup-0,1,しろいハーブ
rec-191-dup-0,7,Hierba Blanca
rec-191-dup-0,5,Herbe Blanche
rec-191-dup-0,11,しろいハーブ
rec-1289-dup-0,11,さみしがりミント
rec-1289-dup-0,5,Aromate Solo
rec-1289-dup-0,3,외로움민트
rec-1289-dup-0,1,さみしがりミント
rec-1289-dup-0,9,Lonely Mint
rec-1289-dup-0,12,怕寂寞薄荷
rec-1289-dup-0,6,Solo-Minze
rec-1289-dup-0,8,Menta Schiva
rec-1289-dup-0,7,Menta Huraña
rec-1289-dup-0,4,怕寂寞薄荷
rec-544-dup-0,5,Poké Flûte
rec-544-dup-0,1,ポケモンのふえ
rec-544-dup-0,3,포켓몬피리
rec-544-dup-0,11,ポケモンのふえ
rec-544-dup-0,9,Poké Flute
rec-544-dup-0,7,Poké Flauta
rec-544-dup-0,8,Poké Flauto
rec-544-dup-0,6,Pokéflöte
rec-544-dup-0,4,寶可夢之笛
rec-544-dup-0,12,宝可梦之笛
rec-1369-dup-0,6,Hya3845
rec-1369-dup-0,3,Hya3845
rec-1369-dup-0,8,Hya3845
rec-1369-dup-0,9,Hya3845
rec-1369-dup-0,11,Hya3845
rec-1369-dup-0,7,Hya3845
rec-1369-dup-0,1,Hya3845
rec-1369-dup-0,12,Hya3845
rec-1369-dup-0,4,Hya3845
rec-1369-dup-0,5,Hya3845
rec-1300-dup-1,6,Ruhig-Minze
rec-1300-dup-1,3,냉정민트
rec-1300-dup-1,9,Quiet Mint
rec-1300-dup-1,12,冷静薄荷
rec-1300-dup-1,11,れいせいミント
rec-1300-dup-1,5,Aromate Discret
rec-1300-dup-1,7,Menta Mansa
rec-1300-dup-1,1,れいせいミント
rec-1300-dup-1,8,Menta Quieta
rec-1300-dup-1,4,冷靜薄荷
rec-1553-dup-0,5,Peg8650
rec-1553-dup-0,3,Peg8650
rec-1553-dup-0,6,Peg8650
rec-1553-dup-0,12,Peg8650
rec-1553-dup-0,11,Peg8650
rec-1553-dup-0,4,Peg8650
rec-1553-dup-0,1,Peg8650
rec-1553-dup-0,7,Peg8650
rec-1553-dup-0,9,Peg8650
rec-1553-dup-0,8,Peg8650
rec-115-dup-0,1,フレイムメール
rec-115-dup-0,7,Carta Fuego
rec-115-dup-0,8,Mess. Fiamma
rec-115-dup-0,6,Feuerbrief
rec-115-dup-0,9,Flame Mail
rec-115-dup-0,5,Lettre Feu
rec-410-dup-0,9,Journal
rec-410-dup-0,1,ぼうけんノート
rec-410-dup-0,11,ぼうけんノート
rec-410-dup-0,12,冒险笔记
rec-410-dup-0,6,Tagebuch
rec-410-dup-0,8,Agenda
rec-410-dup-0,4,冒險筆記
rec-410-dup-0,3,모험노트
rec-410-dup-0,5,Journal
rec-410-dup-0,7,Diario
rec-737-dup-0,6,Linsenetui
rec-737-dup-0,12,隐形眼镜盒
rec-737-dup-0,7,Portalentillas
rec-737-dup-0,9,Lens Case
rec-737-dup-0,3,렌즈케이스
rec-737-dup-0,11,レンズケース
rec-737-dup-0,5,Boîte Lentilles
rec-737-dup-0,8,Portalenti
rec-737-dup-0,4,隱形眼鏡盒
rec-737-dup-0,1,レンズケース
rec-1347-dup-0,1,Sgr7597
rec-1347-dup-0,4,Sgr7597
rec-1347-dup-0,8,Sgr7597
rec-1347-dup-0,12,Sgr7597
rec-1347-dup-0,11,Sgr7597
rec-1347-dup-0,6,Sgr7597
rec-1347-dup-0,7,Sgr7597
rec-1347-dup-0,3,Sgr7597
rec-1347-dup-0,5,Sgr7597
rec-1347-dup-0,9,Sgr7597
rec-1439-dup-0,8,Cas168
rec-1439-dup-0,4,Cas168
rec-1439-dup-0,1,Cas168
rec-1439-dup-0,5,Cas168
rec-1439-dup-0,12,Cas168
rec-1439-dup-0,7,Cas168
rec-1439-dup-0,3,Cas168
rec-1439-dup-0,11,Cas168
rec-1439-dup-0,6,Cas168
rec-1439-dup-0,9,Cas168
rec-595-dup-0,7,Gema Hielo
rec-595-dup-0,5,Joyau Glace
rec-595-dup-0,4,冰之寶石
rec-595-dup-0,12,冰之宝石
rec-595-dup-0,11,こおりのジュエル
rec-595-dup-0,9,Ice Gem
rec-595-dup-0,8,Bijoughiaccio
rec-595-dup-0,1,こおりのジュエル
rec-595-dup-0,3,얼음주얼
rec-595-dup-0,6,Eisjuwel
rec-370-dup-1,8,MT66
rec-370-dup-1,3,기술머신66
rec-370-dup-1,6,TM66
rec-370-dup-1,12,招式学习器６６
rec-370-dup-1,5,CT66
rec-370-dup-1,9,TM66
rec-370-dup-1,11,わざマシン６６
rec-370-dup-1,7,MT66
rec-370-dup-1,4,招式學習器６６
rec-370-dup-1,1,わざマシン６６
rec-1055-dup-0,4,知識糖果ＸＬ
rec-1055-dup-0,7,Caramelo Intelecto ++
rec-1055-dup-0,6,Gripsbonbon++
rec-1055-dup-0,8,Caramella acume L
rec-1055-dup-0,5,Bonbon Esprit L
rec-1055-dup-0,1,ちしきのアメＸＬ
rec-1055-dup-0,11,ちしきのアメＸＬ
rec-1055-dup-0,9,Smart Candy XL
rec-1055-dup-0,3,지식의사탕XL
rec-1055-dup-0,12,知识糖果ＸＬ
rec-474-dup-1,1,とうめいなスズ
rec-474-dup-1,9,Clear Bell
rec-474-dup-1,12,透明铃铛
rec-474-dup-1,5,Glas Transparent
rec-474-dup-1,3,크리스탈방울
rec-474-dup-1,8,Campana Chiara
rec-474-dup-1,11,とうめいなスズ
rec-474-dup-1,6,Klarglocke
rec-474-dup-1,7,Cascabel Claro
rec-474-dup-1,4,透明鈴鐺
rec-554-dup-0,5,Passe Prisme
rec-554-dup-0,1,レインボーパス
rec-554-dup-0,9,Rainbow Pass
rec-554-dup-0,6,Bunt-Pass
rec-554-dup-0,7,Iris-Ticket
rec-554-dup-0,8,Sette Pass
rec-1340-dup-1,12,Sgr6746
rec-1340-dup-1,3,Sgr6746
rec-1340-dup-1,5,Sgr6746
rec-1340-dup-1,9,Sgr6746
rec-1340-dup-1,6,Sgr6746
rec-1340-dup-1,7,Sgr6746
rec-1340-dup-1,1,Sgr6746
rec-1340-dup-1,11,Sgr6746
rec-1340-dup-1,4,Sgr6746
rec-1340-dup-1,8,Sgr6746
rec-1110-dup-0,1,モンジャラのアメ
rec-1110-dup-0,3,덩쿠리의사탕
rec-1110-dup-0,9,Tangela Candy
rec-1110-dup-0,11,モンジャラのアメ
rec-1110-dup-0,5,Bonbon Saquedeneu
rec-1110-dup-0,4,蔓藤怪的糖果
rec-1110-dup-0,12,蔓藤怪的糖果
rec-1110-dup-0,7,Caramelo Tangela
rec-1110-dup-0,8,Caramella Tangela
rec-1110-dup-0,6,Tangela-Bonbon
rec-1381-dup-0,3,Eri850
rec-1381-dup-0,12,Eri850
rec-1381-dup-0,7,Eri850
rec-1381-dup-0,11,Eri850
rec-1381-dup-0,6,Eri850
rec-1381-dup-0,8,Eri850
rec-1381-dup-0,4,Eri850
rec-1381-dup-0,9,Eri850
rec-1381-dup-0,1,Eri850
rec-1381-dup-0,5,Eri850
rec-28-dup-0,8,Revitalizzante
rec-28-dup-0,11,げんきのかけら
rec-28-dup-0,6,Beleber
rec-28-dup-0,9,Revive
rec-28-dup-0,7,Revivir
rec-28-dup-0,4,活力碎片
rec-28-dup-0,12,活力碎片
rec-28-dup-0,1,げんきのかけら
rec-28-dup-0,3,기력의조각
rec-28-dup-0,5,Rappel
rec-1258-dup-0,6,TP70
rec-1258-dup-0,1,わざレコード７０
rec-1258-dup-0,12,招式记录７０
rec-1258-dup-0,9,TR70
rec-1258-dup-0,7,DT70
rec-1258-dup-0,8,DT70
rec-1258-dup-0,11,わざレコード７０
rec-1258-dup-0,4,招式紀錄７０
rec-1258-dup-0,5,DT70
rec-1258-dup-0,3,기술레코드70
rec-1174-dup-0,8,Dolcepomo
rec-1174-dup-0,4,甜甜蘋果
rec-1174-dup-0,12,甜甜苹果
rec-1174-dup-0,9,Sweet Apple
rec-1174-dup-0,11,あまーいりんご
rec-1174-dup-0,7,Manzana Dulce
rec-1174-dup-0,3,달콤한사과
rec-1174-dup-0,5,Pomme Sucrée
rec-1174-dup-0,6,Süßer Apfel
rec-1174-dup-0,1,あまーいりんご
rec-168-dup-0,6,Schukebeere
rec-168-dup-0,5,Baie Jouca
rec-168-dup-0,7,Baya Acardo
rec-168-dup-0,12,腰木果
rec-168-dup-0,9,Shuca Berry
rec-168-dup-0,3,슈캐열매
rec-168-dup-0,8,Baccanaca
rec-168-dup-0,11,シュカのみ
rec-168-dup-0,4,腰木果
rec-168-dup-0,1,シュカのみ
rec-1597-dup-0,1,Cru4656
rec-1597-dup-0,11,Cru4656
rec-1597-dup-0,5,Cru4656
rec-1597-dup-0,4,Cru4656
rec-1597-dup-0,6,Cru4656
rec-1597-dup-0,3,Cru4656
rec-1597-dup-0,7,Cru4656
rec-1597-dup-0,12,Cru4656
rec-1597-dup-0,8,Cru4656
rec-1597-dup-0,9,Cru4656
rec-1153-dup-0,6,Luxusapfel
rec-1153-dup-0,7,Manzana Selecta
rec-1153-dup-0,4,特選蘋果
rec-1153-dup-0,12,特选苹果
rec-1153-dup-0,8,Mela prelibata
rec-1153-dup-0,11,とくせんリンゴ
rec-1153-dup-0,1,とくせんリンゴ
rec-1153-dup-0,5,Pomme Juteuse
rec-1153-dup-0,9,Fancy Apple
rec-1153-dup-0,3,특선사과
rec-546-dup-0,11,きんのいれば
rec-546-dup-0,1,きんのいれば
rec-546-dup-0,5,Dentier en Or
rec-546-dup-0,4,金假牙
rec-546-dup-0,7,Dentadura de Oro
rec-546-dup-0,12,金假牙
rec-546-dup-0,9,Gold Teeth
rec-546-dup-0,3,금틀니
rec-546-dup-0,8,Denti doro
rec-546-dup-0,6,Goldenes Gebiss
rec-1090-dup-0,9,Slowpoke Candy
rec-1090-dup-0,8,Caramella Slowpoke
rec-1090-dup-0,1,ヤドンのアメ
rec-1090-dup-0,7,Caramelo Slowpoke
rec-1090-dup-0,3,야돈의사탕
rec-1090-dup-0,5,Bonbon Ramoloss
rec-1090-dup-0,6,Flegmon-Bonbon
rec-1090-dup-0,12,呆呆兽的糖果
rec-1090-dup-0,11,ヤドンのアメ
rec-1090-dup-0,4,呆呆獸的糖果
rec-891-dup-0,1,うすもものミツ
rec-891-dup-0,12,桃粉色花蜜
rec-891-dup-0,5,Nectar Rose
rec-891-dup-0,3,연분홍꿀
rec-891-dup-0,9,Pink Nectar
rec-891-dup-0,8,Nettare rosa
rec-891-dup-0,6,Rosa Nektar
rec-891-dup-0,11,うすもものミツ
rec-891-dup-0,4,桃粉色花蜜
rec-891-dup-0,7,Néctar Rosa
rec-1453-dup-0,8,Com4968
rec-1453-dup-0,4,Com4968
rec-1453-dup-0,12,Com4968
rec-1453-dup-0,1,Com4968
rec-1453-dup-0,9,Com4968
rec-1453-dup-0,5,Com4968
rec-1453-dup-0,11,Com4968
rec-1453-dup-0,7,Com4968
rec-1453-dup-0,6,Com4968
rec-1453-dup-0,3,Com4968
rec-1527-dup-0,7,Pup3185
rec-1527-dup-0,4,Pup3185
rec-1527-dup-0,12,Pup3185
rec-1527-dup-0,6,Pup3185
rec-1527-dup-0,9,Pup3185
rec-1527-dup-0,1,Pup3185
rec-1527-dup-0,11,Pup3185
rec-1527-dup-0,5,Pup3185
rec-1527-dup-0,3,Pup3185
rec-1527-dup-0,8,Pup3185
rec-1274-dup-0,8,DT86
rec-1274-dup-0,3,기술레코드86
rec-1274-dup-0,7,DT86
rec-1274-dup-0,9,TR86
rec-1274-dup-0,5,DT86
rec-1274-dup-0,4,招式紀錄８６
rec-1274-dup-0,1,わざレコード８６
rec-1274-dup-0,12,招式记录８６
rec-1274-dup-0,6,TP86
rec-1274-dup-0,11,わざレコード８６
rec-50-dup-1,11,ふしぎなアメ
rec-50-dup-1,3,이상한사탕
rec-50-dup-1,6,Sonderbonbon
rec-50-dup-1,1,ふしぎなアメ
rec-50-dup-1,8,Caramella rara
rec-50-dup-1,4,神奇糖果
rec-50-dup-1,5,Super Bonbon
rec-50-dup-1,7,Caramelo Raro
rec-50-dup-1,12,神奇糖果
rec-50-dup-1,9,Rare Candy
rec-1339-dup-1,7,Sgr7121
rec-1339-dup-1,8,Sgr7121
rec-1339-dup-1,12,Sgr7121
rec-1339-dup-1,6,Sgr7121
rec-1339-dup-1,4,Sgr7121
rec-1339-dup-1,11,Sgr7121
rec-1339-dup-1,3,Sgr7121
rec-1339-dup-1,1,Sgr7121
rec-1339-dup-1,9,Sgr7121
rec-1339-dup-1,5,Sgr7121
rec-249-dup-0,6,Toxik-Orb
rec-249-dup-0,5,Orbe Toxique
rec-249-dup-0,1,どくどくだま
rec-249-dup-0,8,Tossicsfera
rec-249-dup-0,9,Toxic Orb
rec-249-dup-0,3,맹독구슬
rec-249-dup-0,7,Toxisfera
rec-249-dup-0,12,剧毒宝珠
rec-249-dup-0,4,劇毒寶珠
rec-249-dup-0,11,どくどくだま
rec-464-dup-0,8,Ghicocca Nera
rec-464-dup-0,5,Noigrume Noir
rec-464-dup-0,12,黑球果
rec-464-dup-0,3,검은규토리
rec-464-dup-0,4,黑球果
rec-464-dup-0,9,Black Apricorn
rec-464-dup-0,7,Bonguri Negro
rec-464-dup-0,6,Aprikoko Schwarz
rec-464-dup-0,11,くろぼんぐり
rec-464-dup-0,1,くろぼんぐり
rec-631-dup-0,1,こだいのおうかん
rec-631-dup-0,6,Alte Krone
rec-631-dup-0,7,Corona Antigua
rec-631-dup-0,5,Vieux Tortil
rec-631-dup-0,8,Coronantica
rec-631-dup-0,11,こだいのおうかん
rec-631-dup-0,3,고대의왕관
rec-631-dup-0,9,Relic Crown
rec-631-dup-0,12,古代王冠
rec-631-dup-0,4,古代王冠
rec-1026-dup-0,4,彈珠
rec-1026-dup-0,1,ビーだま
rec-1026-dup-0,12,弹珠
rec-1026-dup-0,11,ビーだま
rec-1026-dup-0,5,Bille
rec-1026-dup-0,7,Canica
rec-1026-dup-0,9,Marble
rec-1026-dup-0,6,Glasmurmel
rec-1026-dup-0,8,Biglia
rec-1026-dup-0,3,유리구슬
rec-629-dup-1,12,古代手镯
rec-629-dup-1,1,こだいのうでわ
rec-629-dup-1,3,고대의팔찌
rec-629-dup-1,8,Bracciantico
rec-629-dup-1,5,Vieux Bijou
rec-629-dup-1,7,Brazal
rec-629-dup-1,4,古代手鐲
rec-629-dup-1,6,Alter Reif
rec-629-dup-1,11,こだいのうでわ
rec-629-dup-1,9,Relic Band
rec-472-dup-0,5,Carte Bleue
rec-472-dup-0,6,Blaue Karte
rec-472-dup-0,9,Blue Card
rec-472-dup-0,3,블루카드
rec-472-dup-0,7,Tarjeta Azul
rec-472-dup-0,8,Carta Blu
rec-472-dup-0,4,藍卡
rec-472-dup-0,11,ブルーカード
rec-472-dup-0,12,蓝卡
rec-472-dup-0,1,ブルーカード
rec-760-dup-0,3,라티아스나이트
rec-760-dup-0,11,ラティアスナイト
rec-760-dup-0,9,Latiasite
rec-760-dup-0,4,拉帝亞斯進化石
rec-760-dup-0,8,Latiasite
rec-760-dup-0,5,Latiasite
rec-760-dup-0,6,Latiasnit
rec-760-dup-0,1,ラティアスナイト
rec-760-dup-0,12,拉帝亚斯进化石
rec-760-dup-0,7,Latiasita
rec-79-dup-1,3,벌레회피스프레이
rec-79-dup-1,8,Repellente
rec-79-dup-1,4,除蟲噴霧
rec-79-dup-1,9,Repel
rec-79-dup-1,6,Schutz
rec-79-dup-1,1,むしよけスプレー
rec-79-dup-1,12,除虫喷雾
rec-79-dup-1,11,むしよけスプレー
rec-79-dup-1,7,Repelente
rec-79-dup-1,5,Repousse
rec-50-dup-0,11,ふしぎなアメ
rec-50-dup-0,3,이상한사탕
rec-50-dup-0,6,Sonderbonbon
rec-50-dup-0,1,ふしぎなアメ
rec-50-dup-0,8,Caramella rara
rec-50-dup-0,4,神奇糖果
rec-50-dup-0,5,Super Bonbon
rec-50-dup-0,7,Caramelo Raro
rec-50-dup-0,12,神奇糖果
rec-50-dup-0,9,Rare Candy
rec-584-dup-0,3,풍선
rec-584-dup-0,6,Luftballon
rec-584-dup-0,7,Globo Helio
rec-584-dup-0,1,ふうせん
rec-584-dup-0,4,氣球
rec-584-dup-0,9,Air Balloon
rec-584-dup-0,5,Ballon
rec-584-dup-0,8,Palloncino
rec-584-dup-0,11,ふうせん
rec-584-dup-0,12,气球
rec-395-dup-0,12,招式学习器９１
rec-395-dup-0,5,CT91
rec-395-dup-0,3,기술머신91
rec-395-dup-0,1,わざマシン９１
rec-395-dup-0,8,MT91
rec-395-dup-0,9,TM91
rec-395-dup-0,7,MT91
rec-395-dup-0,4,招式學習器９１
rec-395-dup-0,6,TM91
rec-395-dup-0,11,わざマシン９１
rec-388-dup-1,3,기술머신84
rec-388-dup-1,6,TM84
rec-388-dup-1,7,MT84
rec-388-dup-1,4,招式學習器８４
rec-388-dup-1,8,MT84
rec-388-dup-1,5,CT84
rec-388-dup-1,1,わざマシン８４
rec-388-dup-1,11,わざマシン８４
rec-388-dup-1,12,招式学习器８４
rec-388-dup-1,9,TM84
rec-371-dup-1,6,TM67
rec-371-dup-1,12,招式学习器６７
rec-371-dup-1,4,招式學習器６７
rec-371-dup-1,3,기술머신67
rec-371-dup-1,7,MT67
rec-371-dup-1,8,MT67
rec-371-dup-1,5,CT67
rec-371-dup-1,11,わざマシン６７
rec-371-dup-1,1,わざマシン６７
rec-371-dup-1,9,TM67
rec-106-dup-1,9,Rare Bone
rec-106-dup-1,12,贵重骨头
rec-106-dup-1,3,귀중한뼈
rec-106-dup-1,1,きちょうなホネ
rec-106-dup-1,4,貴重骨頭
rec-106-dup-1,7,Hueso Raro
rec-106-dup-1,5,Os Rare
rec-106-dup-1,6,Steinknochen
rec-106-dup-1,11,きちょうなホネ
rec-106-dup-1,8,Osso Raro
rec-285-dup-1,6,Käfertafel
rec-285-dup-1,1,たまむしプレート
rec-285-dup-1,3,비단벌레플레이트
rec-285-dup-1,7,Tabla Bicho
rec-285-dup-1,11,たまむしプレート
rec-285-dup-1,9,Insect Plate
rec-285-dup-1,12,玉虫石板
rec-285-dup-1,5,Plaque Insecte
rec-285-dup-1,8,Lastrabaco
rec-285-dup-1,4,玉蟲石板
rec-312-dup-0,3,기술머신08
rec-312-dup-0,1,わざマシン０８
rec-312-dup-0,12,招式学习器０８
rec-312-dup-0,6,TM08
rec-312-dup-0,5,CT08
rec-312-dup-0,7,MT08
rec-312-dup-0,8,MT08
rec-312-dup-0,11,わざマシン０８
rec-312-dup-0,9,TM08
rec-312-dup-0,4,招式學習器０８
rec-87-dup-1,9,Big Mushroom
rec-87-dup-1,11,おおきなキノコ
rec-87-dup-1,3,큰버섯
rec-87-dup-1,6,Riesenpilz
rec-87-dup-1,4,大蘑菇
rec-87-dup-1,8,Grande Fungo
rec-87-dup-1,1,おおきなキノコ
rec-87-dup-1,7,Seta Grande
rec-87-dup-1,12,大蘑菇
rec-87-dup-1,5,Gros Champi
rec-765-dup-0,4,娑羅沙布蕾
rec-765-dup-0,11,シャラサブレ
rec-765-dup-0,7,Galleta Yantra
rec-765-dup-0,12,娑罗沙布蕾
rec-765-dup-0,1,シャラサブレ
rec-765-dup-0,5,Sablé Yantreizh
rec-765-dup-0,6,Yantara-Sablé
rec-765-dup-0,3,사라사블레
rec-765-dup-0,9,Shalour Sable
rec-765-dup-0,8,Yantafrollino
rec-1507-dup-1,6,Sco6241
rec-1507-dup-1,5,Sco6241
rec-1507-dup-1,7,Sco6241
rec-1507-dup-1,4,Sco6241
rec-1507-dup-1,12,Sco6241
rec-1507-dup-1,9,Sco6241
rec-1507-dup-1,1,Sco6241
rec-1507-dup-1,11,Sco6241
rec-1507-dup-1,3,Sco6241
rec-1507-dup-1,8,Sco6241
rec-1316-dup-1,6,Gewürzmix
rec-1316-dup-1,3,스파이스세트
rec-1316-dup-1,12,香料组合
rec-1316-dup-1,11,スパイスセット
rec-1316-dup-1,8,Spezie assortite
rec-1316-dup-1,1,スパイスセット
rec-1316-dup-1,5,Épices
rec-1316-dup-1,7,Especias
rec-1316-dup-1,9,Spice Mix
rec-1316-dup-1,4,香料組合
rec-1538-dup-0,8,Col2177
rec-1538-dup-0,4,Col2177
rec-1538-dup-0,7,Col2177
rec-1538-dup-0,3,Col2177
rec-1538-dup-0,5,Col2177
rec-1538-dup-0,11,Col2177
rec-1538-dup-0,12,Col2177
