move,local_language,name
rec-346-dup-1,9,Water Sport
rec-346-dup-1,3,물놀이
rec-346-dup-1,6,Nassmacher
rec-346-dup-1,12,玩水
rec-346-dup-1,1,みずあそび
rec-346-dup-1,4,玩水
rec-346-dup-1,5,Tourniquet
rec-346-dup-1,8,Docciascudo
rec-346-dup-1,7,Hidrochorro
rec-346-dup-1,11,みずあそび
rec-374-dup-0,3,내던지기
rec-374-dup-0,7,Lanzamiento
rec-374-dup-0,6,Schleuder
rec-374-dup-0,11,なげつける
rec-374-dup-0,12,投掷
rec-374-dup-0,9,Fling
rec-374-dup-0,5,Dégommage
rec-374-dup-0,8,Lancio
rec-374-dup-0,1,なげつける
rec-374-dup-0,4,投擲
rec-593-dup-0,1,いじげんホール
rec-593-dup-0,3,다른차원홀
rec-593-dup-0,11,いじげんホール
rec-593-dup-0,5,TrouDimensionnel
rec-593-dup-0,6,Dimensionsloch
rec-593-dup-0,4,異次元洞
rec-593-dup-0,12,异次元洞
rec-593-dup-0,7,Paso Dimensional
rec-593-dup-0,9,Hyperspace Hole
rec-593-dup-0,8,Forodimensionale
rec-179-dup-0,12,起死回生
rec-179-dup-0,1,きしかいせい
rec-179-dup-0,8,Contropiede
rec-179-dup-0,9,Reversal
rec-179-dup-0,11,きしかいせい
rec-179-dup-0,3,기사회생
rec-179-dup-0,7,Inversión
rec-179-dup-0,5,Contre
rec-179-dup-0,4,起死回生
rec-179-dup-0,6,Gegenschlag
rec-545-dup-1,12,火焰弹
rec-545-dup-1,5,Incendie
rec-545-dup-1,9,Searing Shot
rec-545-dup-1,3,화염탄
rec-545-dup-1,1,かえんだん
rec-545-dup-1,6,Flammenball
rec-545-dup-1,7,Bomba Ígnea
rec-545-dup-1,11,かえんだん
rec-545-dup-1,4,火焰彈
rec-545-dup-1,8,Sparafuoco
rec-326-dup-1,11,じんつうりき
rec-326-dup-1,9,Extrasensory
rec-326-dup-1,6,Sondersensor
rec-326-dup-1,12,神通力
rec-326-dup-1,1,じんつうりき
rec-326-dup-1,5,Extrasenseur
rec-326-dup-1,8,Extrasenso
rec-326-dup-1,3,신통력
rec-326-dup-1,4,神通力
rec-326-dup-1,7,Paranormal
rec-669-dup-0,3,솔라블레이드
rec-669-dup-0,11,ソーラーブレード
rec-669-dup-0,6,Solarklinge
rec-669-dup-0,12,日光刃
rec-669-dup-0,5,Lame Solaire
rec-669-dup-0,1,ソーラーブレード
rec-669-dup-0,9,Solar Blade
rec-669-dup-0,4,日光刃
rec-669-dup-0,8,Lama Solare
rec-669-dup-0,7,Cuchilla Solar
rec-219-dup-1,1,しんぴのまもり
rec-219-dup-1,11,しんぴのまもり
rec-219-dup-1,8,Salvaguardia
rec-219-dup-1,12,神秘守护
rec-219-dup-1,4,神秘守護
rec-219-dup-1,7,Velo Sagrado
rec-219-dup-1,6,Bodyguard
rec-219-dup-1,3,신비의부적
rec-219-dup-1,5,Rune Protect
rec-219-dup-1,9,Safeguard
rec-31-dup-0,11,みだれづき
rec-31-dup-0,1,みだれづき
rec-31-dup-0,5,Furie
rec-31-dup-0,9,Fury Attack
rec-31-dup-0,3,마구찌르기
rec-31-dup-0,8,Furia
rec-31-dup-0,12,乱击
rec-31-dup-0,7,Ataque Furia
rec-31-dup-0,4,亂擊
rec-31-dup-0,6,Furienschlag
rec-556-dup-0,1,つららおとし
rec-556-dup-0,9,Icicle Crash
rec-556-dup-0,8,Scagliagelo
rec-556-dup-0,3,고드름떨구기
rec-556-dup-0,12,冰柱坠击
rec-556-dup-0,11,つららおとし
rec-556-dup-0,6,Eiszapfhagel
rec-556-dup-0,7,Chuzos
rec-556-dup-0,4,冰柱墜擊
rec-556-dup-0,5,Chute Glace
rec-350-dup-0,3,락블레스트
rec-350-dup-0,7,Pedrada
rec-350-dup-0,11,ロックブラスト
rec-350-dup-0,12,岩石爆击
rec-350-dup-0,8,Cadutamassi
rec-350-dup-0,5,Boule Roc
rec-350-dup-0,9,Rock Blast
rec-350-dup-0,1,ロックブラスト
rec-350-dup-0,4,岩石爆擊
rec-350-dup-0,6,Felswurf
rec-715-dup-0,8,Occhionilucidi
rec-715-dup-0,4,淚眼汪汪
rec-715-dup-0,3,눈물그렁그렁
rec-715-dup-0,6,Tränendrüse
rec-715-dup-0,9,Tearful Look
rec-715-dup-0,11,なみだめ
rec-715-dup-0,1,なみだめ
rec-715-dup-0,5,Larme à lŒil
rec-715-dup-0,12,泪眼汪汪
rec-715-dup-0,7,Ojos Llorosos
rec-10005-dup-0,1,ダークブレイク
rec-10005-dup-0,9,Shadow Break
rec-10005-dup-0,6,Cryptohieb
rec-10005-dup-0,7,Brío Oscuro
rec-10005-dup-0,5,Bélier Noir
rec-10005-dup-0,8,Ombrospinta
rec-510-dup-0,12,烧尽
rec-510-dup-0,1,やきつくす
rec-510-dup-0,6,Einäschern
rec-510-dup-0,4,燒盡
rec-510-dup-0,3,불태우기
rec-510-dup-0,7,Calcinación
rec-510-dup-0,8,Bruciatutto
rec-510-dup-0,11,やきつくす
rec-510-dup-0,5,Calcination
rec-510-dup-0,9,Incinerate
rec-19-dup-0,4,飛翔
rec-19-dup-0,6,Fliegen
rec-19-dup-0,11,そらをとぶ
rec-19-dup-0,7,Vuelo
rec-19-dup-0,5,Vol
rec-19-dup-0,9,Fly
rec-19-dup-0,1,そらをとぶ
rec-19-dup-0,8,Volo
rec-19-dup-0,3,공중날기
rec-19-dup-0,12,飞翔
rec-328-dup-0,7,Bucle Arena
rec-328-dup-0,1,すなじごく
rec-328-dup-0,9,Sand Tomb
rec-328-dup-0,4,流沙地獄
rec-328-dup-0,11,すなじごく
rec-328-dup-0,8,Sabbiotomba
rec-328-dup-0,6,Sandgrab
rec-328-dup-0,3,모래지옥
rec-328-dup-0,5,Tourbi-Sable
rec-328-dup-0,12,流沙地狱
rec-191-dup-0,7,Púas
rec-191-dup-0,11,まきびし
rec-191-dup-0,8,Punte
rec-191-dup-0,3,압정뿌리기
rec-191-dup-0,4,撒菱
rec-191-dup-0,9,Spikes
rec-191-dup-0,12,撒菱
rec-191-dup-0,6,Stachler
rec-191-dup-0,1,まきびし
rec-191-dup-0,5,Picots
rec-373-dup-1,4,查封
rec-373-dup-1,6,Itemsperre
rec-373-dup-1,8,Divieto
rec-373-dup-1,3,금제
rec-373-dup-1,7,Embargo
rec-373-dup-1,11,さしおさえ
rec-373-dup-1,9,Embargo
rec-373-dup-1,1,さしおさえ
rec-373-dup-1,12,查封
rec-373-dup-1,5,Embargo
rec-217-dup-0,12,礼物
rec-217-dup-0,6,Geschenk
rec-217-dup-0,5,Cadeau
rec-217-dup-0,11,プレゼント
rec-217-dup-0,4,禮物
rec-217-dup-0,3,프레젠트
rec-217-dup-0,7,Presente
rec-217-dup-0,1,プレゼント
rec-217-dup-0,8,Regalino
rec-217-dup-0,9,Present
rec-530-dup-1,4,二連劈
rec-530-dup-1,12,二连劈
rec-530-dup-1,7,Golpe Bis
rec-530-dup-1,9,Dual Chop
rec-530-dup-1,6,Doppelhieb
rec-530-dup-1,1,ダブルチョップ
rec-530-dup-1,8,Doppiocolpo
rec-530-dup-1,5,Double Baffe
rec-530-dup-1,11,ダブルチョップ
rec-530-dup-1,3,더블촙
rec-200-dup-1,4,逆鱗
rec-200-dup-1,9,Outrage
rec-200-dup-1,12,逆鳞
rec-200-dup-1,6,Wutanfall
rec-200-dup-1,8,Oltraggio
rec-200-dup-1,7,Enfado
rec-200-dup-1,1,げきりん
rec-200-dup-1,11,げきりん
rec-200-dup-1,3,역린
rec-200-dup-1,5,Colère
rec-490-dup-1,4,下盤踢
rec-490-dup-1,1,ローキック
rec-490-dup-1,7,Puntapié
rec-490-dup-1,3,로킥
rec-490-dup-1,12,下盘踢
rec-490-dup-1,6,Fußtritt
rec-490-dup-1,5,Balayette
rec-490-dup-1,9,Low Sweep
rec-490-dup-1,8,Calciobasso
rec-490-dup-1,11,ローキック
rec-71-dup-1,3,흡수
rec-71-dup-1,9,Absorb
rec-71-dup-1,8,Assorbimento
rec-71-dup-1,6,Absorber
rec-71-dup-1,4,吸取
rec-71-dup-1,5,Vole-Vie
rec-71-dup-1,1,すいとる
rec-71-dup-1,12,吸取
rec-71-dup-1,11,すいとる
rec-71-dup-1,7,Absorber
rec-766-dup-1,9,Max Airstream
rec-766-dup-1,6,Dyna-Düse
rec-766-dup-1,4,極巨飛衝
rec-766-dup-1,7,Maxiciclón
rec-766-dup-1,12,极巨飞冲
rec-766-dup-1,1,ダイジェット
rec-766-dup-1,8,Dynajet
rec-766-dup-1,11,ダイジェット
rec-766-dup-1,5,Aéromax
rec-766-dup-1,3,다이제트
rec-722-dup-1,11,フォトンゲイザー
rec-722-dup-1,12,光子喷涌
rec-722-dup-1,8,Geyser Fotonico
rec-722-dup-1,3,포톤가이저
rec-722-dup-1,4,光子噴湧
rec-722-dup-1,6,Photonen-Geysir
rec-722-dup-1,7,Géiser Fotónico
rec-722-dup-1,5,Photo-Geyser
rec-722-dup-1,1,フォトンゲイザー
rec-722-dup-1,9,Photon Geyser
rec-211-dup-0,1,はがねのつばさ
rec-211-dup-0,7,Ala de Acero
rec-211-dup-0,3,강철날개
rec-211-dup-0,12,钢翼
rec-211-dup-0,8,Alacciaio
rec-211-dup-0,11,はがねのつばさ
rec-211-dup-0,4,鋼翼
rec-211-dup-0,6,Stahlflügel
rec-211-dup-0,9,Steel Wing
rec-211-dup-0,5,Ailes dAcier
rec-463-dup-1,3,마그마스톰
rec-463-dup-1,9,Magma Storm
rec-463-dup-1,11,マグマストーム
rec-463-dup-1,7,Lluvia Ígnea
rec-463-dup-1,4,熔岩風暴
rec-463-dup-1,1,マグマストーム
rec-463-dup-1,6,Lavasturm
rec-463-dup-1,8,Magmaclisma
rec-463-dup-1,5,Vortex Magma
rec-463-dup-1,12,熔岩风暴
rec-650-dup-0,8,Criodistruzione Polare
rec-650-dup-0,9,Subzero Slammer
rec-650-dup-0,11,レイジングジオフリーズ
rec-650-dup-0,12,激狂大地万里冰
rec-650-dup-0,4,激狂大地萬里冰
rec-650-dup-0,6,Tobender Geofrost
rec-650-dup-0,1,レイジングジオフリーズ
rec-650-dup-0,7,Crioaliento Despiadado
rec-650-dup-0,3,레이징지오프리즈
rec-650-dup-0,5,Laser Cryogénique
rec-331-dup-0,12,种子机关枪
rec-331-dup-0,6,Kugelsaat
rec-331-dup-0,1,タネマシンガン
rec-331-dup-0,8,Semitraglia
rec-331-dup-0,4,種子機關槍
rec-331-dup-0,7,Semilladora
rec-331-dup-0,11,タネマシンガン
rec-331-dup-0,5,Balle Graine
rec-331-dup-0,3,기관총
rec-331-dup-0,9,Bullet Seed
rec-307-dup-0,5,Rafale Feu
rec-307-dup-0,4,爆炸烈焰
rec-307-dup-0,1,ブラストバーン
rec-307-dup-0,12,爆炸烈焰
rec-307-dup-0,3,블러스트번
rec-307-dup-0,11,ブラストバーン
rec-307-dup-0,7,Anillo Ígneo
rec-307-dup-0,9,Blast Burn
rec-307-dup-0,8,Incendio
rec-307-dup-0,6,Lohekanonade
rec-545-dup-0,12,火焰弹
rec-545-dup-0,5,Incendie
rec-545-dup-0,9,Searing Shot
rec-545-dup-0,3,화염탄
rec-545-dup-0,1,かえんだん
rec-545-dup-0,6,Flammenball
rec-545-dup-0,7,Bomba Ígnea
rec-545-dup-0,11,かえんだん
rec-545-dup-0,4,火焰彈
rec-545-dup-0,8,Sparafuoco
rec-450-dup-0,6,Käferbiss
rec-450-dup-0,3,벌레먹음
rec-450-dup-0,12,虫咬
rec-450-dup-0,11,むしくい
rec-450-dup-0,7,Picadura
rec-450-dup-0,1,むしくい
rec-450-dup-0,4,蟲咬
rec-450-dup-0,9,Bug Bite
rec-450-dup-0,5,Piqûre
rec-450-dup-0,8,Coleomorso
rec-103-dup-0,12,刺耳声
rec-103-dup-0,6,Kreideschrei
rec-103-dup-0,8,Stridio
rec-103-dup-0,1,いやなおと
rec-103-dup-0,4,刺耳聲
rec-103-dup-0,5,Grincement
rec-103-dup-0,9,Screech
rec-103-dup-0,11,いやなおと
rec-103-dup-0,7,Chirrido
rec-103-dup-0,3,싫은소리
rec-165-dup-0,1,わるあがき
rec-165-dup-0,5,Lutte
rec-165-dup-0,7,Forcejeo
rec-165-dup-0,3,발버둥
rec-165-dup-0,4,掙扎
rec-165-dup-0,6,Verzweifler
rec-165-dup-0,11,わるあがき
rec-165-dup-0,9,Struggle
rec-165-dup-0,8,Scontro
rec-165-dup-0,12,挣扎
rec-474-dup-0,1,ベノムショック
rec-474-dup-0,4,毒液衝擊
rec-474-dup-0,11,ベノムショック
rec-474-dup-0,9,Venoshock
rec-474-dup-0,6,Giftschock
rec-474-dup-0,8,Velenoshock
rec-474-dup-0,3,베놈쇼크
rec-474-dup-0,5,Choc Venin
rec-474-dup-0,7,Carga Tóxica
rec-474-dup-0,12,毒液冲击
rec-548-dup-0,11,しんぴのつるぎ
rec-548-dup-0,9,Secret Sword
rec-548-dup-0,8,Spadamistica
rec-548-dup-0,4,神秘之劍
rec-548-dup-0,12,神秘之剑
rec-548-dup-0,6,Mystoschwert
rec-548-dup-0,7,Sable Místico
rec-548-dup-0,3,신비의칼
rec-548-dup-0,5,Lame Ointe
rec-548-dup-0,1,しんぴのつるぎ
rec-50-dup-0,7,Anulación
rec-50-dup-0,11,かなしばり
rec-50-dup-0,3,사슬묶기
rec-50-dup-0,1,かなしばり
rec-50-dup-0,8,Inibitore
rec-50-dup-0,12,定身法
rec-50-dup-0,9,Disable
rec-50-dup-0,4,定身法
rec-50-dup-0,6,Aussetzer
rec-50-dup-0,5,Entrave
rec-824-dup-0,11,ブリザードランス
rec-824-dup-0,1,ブリザードランス
rec-824-dup-0,5,Lance de Glace
rec-824-dup-0,12,雪矛
rec-824-dup-0,4,雪矛
rec-824-dup-0,8,Lancia Glaciale
rec-824-dup-0,9,Glacial Lance
rec-824-dup-0,6,Blizzardlanze
rec-824-dup-0,7,Lanza Glacial
rec-824-dup-0,3,블리자드랜스
rec-197-dup-0,9,Detect
rec-197-dup-0,11,みきり
rec-197-dup-0,8,Individua
rec-197-dup-0,12,看穿
rec-197-dup-0,1,みきり
rec-197-dup-0,5,Détection
rec-197-dup-0,7,Detección
rec-197-dup-0,3,판별
rec-197-dup-0,6,Scanner
rec-197-dup-0,4,看穿
rec-800-dup-0,12,流星光束
rec-800-dup-0,9,Meteor Beam
rec-800-dup-0,4,流星光束
rec-800-dup-0,3,메테오빔
rec-800-dup-0,8,Raggiometeora
rec-800-dup-0,7,Rayo Meteórico
rec-800-dup-0,5,Laser Météore
rec-800-dup-0,6,Meteorstrahl
rec-800-dup-0,1,メテオビーム
rec-800-dup-0,11,メテオビーム
rec-645-dup-0,6,Brillante Blütenpracht
rec-645-dup-0,8,Floriscoppio Sfolgorante
rec-645-dup-0,5,Pétalexplosion Éblouissante
rec-645-dup-0,7,Megatón Floral
rec-645-dup-0,12,绚烂缤纷花怒放
rec-645-dup-0,9,Bloom Doom
rec-645-dup-0,4,絢爛繽紛花怒放
rec-645-dup-0,3,블룸샤인엑스트라
rec-645-dup-0,1,ブルームシャインエクストラ
rec-645-dup-0,11,ブルームシャインエクストラ
rec-257-dup-1,7,Onda Ígnea
rec-257-dup-1,12,热风
rec-257-dup-1,11,ねっぷう
rec-257-dup-1,8,Ondacalda
rec-257-dup-1,1,ねっぷう
rec-257-dup-1,3,열풍
rec-257-dup-1,5,Canicule
rec-257-dup-1,6,Hitzewelle
rec-257-dup-1,9,Heat Wave
rec-257-dup-1,4,熱風
rec-369-dup-1,9,U-turn
rec-369-dup-1,8,Retromarcia
rec-369-dup-1,5,Demi-Tour
rec-369-dup-1,1,とんぼがえり
rec-369-dup-1,3,유턴
rec-369-dup-1,11,とんぼがえり
rec-369-dup-1,12,急速折返
rec-369-dup-1,4,急速折返
rec-369-dup-1,7,Ida y Vuelta
rec-369-dup-1,6,Kehrtwende
rec-535-dup-0,3,히트스탬프
rec-535-dup-0,9,Heat Crash
rec-535-dup-0,11,ヒートスタンプ
rec-535-dup-0,4,高溫重壓
rec-535-dup-0,1,ヒートスタンプ
rec-535-dup-0,7,Golpe Calor
rec-535-dup-0,5,Tacle Feu
rec-535-dup-0,6,Brandstempel
rec-535-dup-0,8,Marchiafuoco
rec-535-dup-0,12,高温重压
rec-132-dup-0,1,からみつく
rec-132-dup-0,7,Restricción
rec-132-dup-0,9,Constrict
rec-132-dup-0,6,Umklammerung
rec-132-dup-0,12,缠绕
rec-132-dup-0,5,Constriction
rec-132-dup-0,3,휘감기
rec-132-dup-0,4,纏繞
rec-132-dup-0,8,Limitazione
rec-132-dup-0,11,からみつく
rec-662-dup-0,3,그림자꿰매기
rec-662-dup-0,4,縫影
rec-662-dup-0,12,缝影
rec-662-dup-0,1,かげぬい
rec-662-dup-0,5,Tisse Ombre
rec-662-dup-0,6,Schattenfessel
rec-662-dup-0,7,Puntada Sombría
rec-662-dup-0,9,Spirit Shackle
rec-662-dup-0,11,かげぬい
rec-662-dup-0,8,Cucitura dOmbra
rec-456-dup-0,11,かいふくしれい
rec-456-dup-0,4,回復指令
rec-456-dup-0,7,Auxilio
rec-456-dup-0,9,Heal Order
rec-456-dup-0,8,Comandocura
rec-456-dup-0,5,Appel Soins
rec-456-dup-0,12,回复指令
rec-456-dup-0,3,회복지령
rec-456-dup-0,6,Heilbefehl
rec-456-dup-0,1,かいふくしれい
rec-448-dup-0,5,Babil
rec-448-dup-0,3,수다
rec-448-dup-0,8,Schiamazzo
rec-448-dup-0,9,Chatter
rec-448-dup-0,4,喋喋不休
rec-448-dup-0,7,Cháchara
rec-448-dup-0,1,おしゃべり
rec-448-dup-0,12,喋喋不休
rec-448-dup-0,11,おしゃべり
rec-448-dup-0,6,Geschwätz
rec-673-dup-1,5,Affilage
rec-673-dup-1,12,磨砺
rec-673-dup-1,6,Konzentration
rec-673-dup-1,1,とぎすます
rec-673-dup-1,8,Concentrazione
rec-673-dup-1,4,磨礪
rec-673-dup-1,3,예민해지기
rec-673-dup-1,7,Aguzar
rec-673-dup-1,9,Laser Focus
rec-673-dup-1,11,とぎすます
rec-90-dup-0,8,Abisso
rec-90-dup-0,9,Fissure
rec-90-dup-0,5,Abîme
rec-90-dup-0,3,땅가르기
rec-90-dup-0,1,じわれ
rec-90-dup-0,6,Geofissur
rec-90-dup-0,11,じわれ
rec-90-dup-0,4,地裂
rec-90-dup-0,7,Fisura
rec-90-dup-0,12,地裂
rec-338-dup-0,6,Flora-Statue
rec-338-dup-0,5,Végé-Attaque
rec-338-dup-0,12,疯狂植物
rec-338-dup-0,4,瘋狂植物
rec-338-dup-0,3,하드플랜트
rec-338-dup-0,1,ハードプラント
rec-338-dup-0,9,Frenzy Plant
rec-338-dup-0,7,Planta Feroz
rec-338-dup-0,8,Radicalbero
rec-338-dup-0,11,ハードプラント
rec-65-dup-1,4,啄鑽
rec-65-dup-1,5,Bec Vrille
rec-65-dup-1,9,Drill Peck
rec-65-dup-1,8,Perforbecco
rec-65-dup-1,3,회전부리
rec-65-dup-1,7,Pico Taladro
rec-65-dup-1,1,ドリルくちばし
rec-65-dup-1,12,啄钻
rec-65-dup-1,11,ドリルくちばし
rec-65-dup-1,6,Bohrschnabel
rec-514-dup-0,7,Represalia
rec-514-dup-0,1,かたきうち
rec-514-dup-0,5,Vengeance
rec-514-dup-0,4,報仇
rec-514-dup-0,11,かたきうち
rec-514-dup-0,3,원수갚기
rec-514-dup-0,12,报仇
rec-514-dup-0,6,Heimzahlung
rec-514-dup-0,9,Retaliate
rec-514-dup-0,8,Nemesi
rec-57-dup-0,7,Surf
rec-57-dup-0,4,衝浪
rec-57-dup-0,9,Surf
rec-57-dup-0,11,なみのり
rec-57-dup-0,6,Surfer
rec-57-dup-0,3,파도타기
rec-57-dup-0,1,なみのり
rec-57-dup-0,12,冲浪
rec-57-dup-0,5,Surf
rec-57-dup-0,8,Surf
rec-764-dup-1,6,Dyna-Giftschwall
rec-764-dup-1,7,Maxiácido
rec-764-dup-1,1,ダイアシッド
rec-764-dup-1,5,Toxinomax
rec-764-dup-1,3,다이애시드
rec-764-dup-1,11,ダイアシッド
rec-764-dup-1,9,Max Ooze
rec-764-dup-1,4,極巨酸毒
rec-764-dup-1,12,极巨酸毒
rec-764-dup-1,8,Dynacorrosione
rec-561-dup-0,1,たたみがえし
rec-561-dup-0,6,Tatami-Schild
rec-561-dup-0,4,掀榻榻米
rec-561-dup-0,5,Tatamigaeshi
rec-561-dup-0,11,たたみがえし
rec-561-dup-0,3,마룻바닥세워막기
rec-561-dup-0,8,Ribaltappeto
rec-561-dup-0,9,Mat Block
rec-561-dup-0,12,掀榻榻米
rec-561-dup-0,7,Escudo Tatami
rec-588-dup-0,11,キングシールド
rec-588-dup-0,6,Königsschild
rec-588-dup-0,8,Scudo Reale
rec-588-dup-0,4,王者盾牌
rec-588-dup-0,1,キングシールド
rec-588-dup-0,5,Bouclier Royal
rec-588-dup-0,9,Kings Shield
rec-588-dup-0,3,킹실드
rec-588-dup-0,12,王者盾牌
rec-588-dup-0,7,Escudo Real
rec-743-dup-0,5,Gardomax
rec-743-dup-0,11,ダイウォール
rec-743-dup-0,8,Dynabarriera
rec-743-dup-0,6,Dyna-Wall
rec-743-dup-0,7,Maxibarrera
rec-743-dup-0,9,Max Guard
rec-743-dup-0,12,极巨防壁
rec-743-dup-0,4,極巨防壁
rec-743-dup-0,3,다이월
rec-743-dup-0,1,ダイウォール
rec-10004-dup-0,1,ダークサンダー
rec-10004-dup-0,9,Shadow Bolt
rec-10004-dup-0,6,Cryptoblitz
rec-10004-dup-0,5,Éclair Noir
rec-10004-dup-0,7,Rayo Oscuro
rec-10004-dup-0,8,Fulminombra
rec-104-dup-0,1,かげぶんしん
rec-104-dup-0,6,Doppelteam
rec-104-dup-0,11,かげぶんしん
rec-104-dup-0,4,影子分身
rec-104-dup-0,9,Double Team
rec-104-dup-0,12,影子分身
rec-104-dup-0,7,Doble Equipo
rec-104-dup-0,3,그림자분신
rec-104-dup-0,8,Doppioteam
rec-104-dup-0,5,Reflet
rec-340-dup-0,4,彈跳
rec-340-dup-0,6,Sprungfeder
rec-340-dup-0,9,Bounce
rec-340-dup-0,3,뛰어오르다
rec-340-dup-0,7,Bote
rec-340-dup-0,1,とびはねる
rec-340-dup-0,12,弹跳
rec-340-dup-0,5,Rebond
rec-340-dup-0,11,とびはねる
rec-340-dup-0,8,Rimbalzo
rec-59-dup-0,12,暴风雪
rec-59-dup-0,3,눈보라
rec-59-dup-0,4,暴風雪
rec-59-dup-0,11,ふぶき
rec-59-dup-0,9,Blizzard
rec-59-dup-0,5,Blizzard
rec-59-dup-0,1,ふぶき
rec-59-dup-0,8,Bora
rec-59-dup-0,7,Ventisca
rec-59-dup-0,6,Blizzard
rec-408-dup-1,5,Rayon Gemme
rec-408-dup-1,6,Juwelenkraft
rec-408-dup-1,11,パワージェム
rec-408-dup-1,4,力量寶石
rec-408-dup-1,1,パワージェム
rec-408-dup-1,12,力量宝石
rec-408-dup-1,7,Joya de Luz
rec-408-dup-1,9,Power Gem
rec-408-dup-1,3,파워젬
rec-408-dup-1,8,Gemmoforza
rec-517-dup-0,1,れんごく
rec-517-dup-0,4,煉獄
rec-517-dup-0,6,Inferno
rec-517-dup-0,3,연옥
rec-517-dup-0,9,Inferno
rec-517-dup-0,11,れんごく
rec-517-dup-0,5,Feu dEnfer
rec-517-dup-0,8,Marchiatura
rec-517-dup-0,7,Infierno
rec-517-dup-0,12,炼狱
rec-426-dup-0,8,Pantanobomba
rec-426-dup-0,4,泥巴炸彈
rec-426-dup-0,11,どろばくだん
rec-426-dup-0,9,Mud Bomb
rec-426-dup-0,7,Bomba Fango
rec-426-dup-0,1,どろばくだん
rec-426-dup-0,5,Boue-Bombe
rec-426-dup-0,12,泥巴炸弹
rec-426-dup-0,6,Schlammbombe
rec-426-dup-0,3,진흙폭탄
rec-706-dup-0,5,Psycho-Croc
rec-706-dup-0,7,Psicocolmillo
rec-706-dup-0,11,サイコファング
rec-706-dup-0,6,Psychobeißer
rec-706-dup-0,4,精神之牙
rec-706-dup-0,1,サイコファング
rec-706-dup-0,9,Psychic Fangs
rec-706-dup-0,8,Psicozanna
rec-706-dup-0,12,精神之牙
rec-706-dup-0,3,사이코팽
rec-650-dup-1,8,Criodistruzione Polare
rec-650-dup-1,9,Subzero Slammer
rec-650-dup-1,11,レイジングジオフリーズ
rec-650-dup-1,12,激狂大地万里冰
rec-650-dup-1,4,激狂大地萬里冰
rec-650-dup-1,6,Tobender Geofrost
rec-650-dup-1,1,レイジングジオフリーズ
rec-650-dup-1,7,Crioaliento Despiadado
rec-650-dup-1,3,레이징지오프리즈
rec-650-dup-1,5,Laser Cryogénique
rec-53-dup-0,7,Lanzallamas
rec-53-dup-0,6,Flammenwurf
rec-53-dup-0,4,噴射火焰
rec-53-dup-0,12,喷射火焰
rec-53-dup-0,8,Lanciafiamme
rec-53-dup-0,9,Flamethrower
rec-53-dup-0,11,かえんほうしゃ
rec-53-dup-0,5,Lance-Flammes
rec-53-dup-0,1,かえんほうしゃ
rec-53-dup-0,3,화염방사
rec-304-dup-0,8,Granvoce
rec-304-dup-0,7,Vozarrón
rec-304-dup-0,4,巨聲
rec-304-dup-0,11,ハイパーボイス
rec-304-dup-0,5,Mégaphone
rec-304-dup-0,12,巨声
rec-304-dup-0,9,Hyper Voice
rec-304-dup-0,3,하이퍼보이스
rec-304-dup-0,6,Schallwelle
rec-304-dup-0,1,ハイパーボイス
rec-475-dup-1,5,Allègement
rec-475-dup-1,12,身体轻量化
rec-475-dup-1,4,身體輕量化
rec-475-dup-1,8,Sganciapesi
rec-475-dup-1,7,Aligerar
rec-475-dup-1,6,Autotomie
rec-475-dup-1,1,ボディパージ
rec-475-dup-1,9,Autotomize
rec-475-dup-1,3,바디퍼지
rec-475-dup-1,11,ボディパージ
rec-603-dup-1,3,해피타임
rec-603-dup-1,12,欢乐时光
rec-603-dup-1,5,Étrennes
rec-603-dup-1,7,Paga Extra
rec-603-dup-1,4,歡樂時光
rec-603-dup-1,8,Cuccagna
rec-603-dup-1,6,Goldene Zeiten
rec-603-dup-1,9,Happy Hour
rec-603-dup-1,11,ハッピータイム
rec-603-dup-1,1,ハッピータイム
rec-132-dup-1,1,からみつく
rec-132-dup-1,7,Restricción
rec-132-dup-1,9,Constrict
rec-132-dup-1,6,Umklammerung
rec-132-dup-1,12,缠绕
rec-132-dup-1,5,Constriction
rec-132-dup-1,3,휘감기
rec-132-dup-1,4,纏繞
rec-132-dup-1,8,Limitazione
rec-132-dup-1,11,からみつく
rec-311-dup-0,6,Meteorologe
rec-311-dup-0,1,ウェザーボール
rec-311-dup-0,7,Meteorobola
rec-311-dup-0,9,Weather Ball
rec-311-dup-0,4,氣象球
rec-311-dup-0,8,Palla Clima
rec-311-dup-0,3,웨더볼
rec-311-dup-0,5,BallMétéo
rec-311-dup-0,11,ウェザーボール
rec-311-dup-0,12,气象球
rec-241-dup-0,6,Sonnentag
rec-241-dup-0,3,쾌청
rec-241-dup-0,1,にほんばれ
rec-241-dup-0,9,Sunny Day
rec-241-dup-0,11,にほんばれ
rec-241-dup-0,7,Día Soleado
rec-241-dup-0,12,大晴天
rec-241-dup-0,4,大晴天
rec-241-dup-0,8,Giornodisole
rec-241-dup-0,5,Zénith
rec-635-dup-1,5,Cocon Fatal
rec-635-dup-1,3,절대포식회전참
rec-635-dup-1,9,Savage Spin-Out
rec-635-dup-1,7,Guadaña Sedosa
rec-635-dup-1,11,ぜったいほしょくかいてんざん
rec-635-dup-1,6,Wirbelnder Insektenhieb
rec-635-dup-1,12,绝对捕食回旋斩
rec-635-dup-1,1,ぜったいほしょくかいてんざん
rec-635-dup-1,8,Bozzolo Fatale
