species,local_language,name,genus
id-210,1,グランブル,ようせいポケモン
id-210,2,Granbulu,
id-210,3,그랑블루,요정포켓몬
id-210,4,布魯皇,妖精寶可夢
id-210,5,Granbull,Pokémon Fée
id-210,6,Granbull,Fee
id-210,7,Granbull,Pokémon Hada
id-210,8,Granbull,Pokémon Fata
id-210,9,Granbull,Fairy Pokémon
id-210,11,グランブル,ようせいポケモン
id-210,12,布鲁皇,妖精宝可梦
id-211,1,ハリーセン,ふうせんポケモン
id-211,2,Harysen,
id-211,3,침바루,풍선포켓몬
id-211,4,千針魚,氣球寶可夢
id-211,5,Qwilfish,Pokémon Bouboule
id-211,6,Baldorfish,Ballon-Pokémon
id-211,7,Qwilfish,Pokémon Globo
id-211,8,Qwilfish,Pokémon Pallone
id-211,9,Qwilfish,Balloon Pokémon
id-211,11,ハリーセン,ふうせんポケモン
id-211,12,千针鱼,气球宝可梦
id-212,1,ハッサム,はさみポケモン
id-212,2,Hassam,
id-212,3,핫삼,집게포켓몬
id-212,4,巨鉗螳螂,鉗子寶可夢
id-212,5,Cizayox,Pokémon Pince
id-212,6,Scherox,Kneifer-Pokémon
id-212,7,Scizor,Pokémon Tenaza
id-212,8,Scizor,Pokémon Chela
id-212,9,Scizor,Pincer Pokémon
id-212,11,ハッサム,はさみポケモン
id-212,12,巨钳螳螂,钳子宝可梦
id-213,1,ツボツボ,はっこうポケモン
id-213,2,Tsubotsubo,
id-213,3,단단지,발효포켓몬
id-213,4,壺壺,發酵寶可夢
id-213,5,Caratroc,Pokémon Pourri
id-213,6,Pottrott,Schimmel-Pokémon
id-213,7,Shuckle,Pokémon Moho
id-213,8,Shuckle,Pokémon Muffa
id-213,9,Shuckle,Mold Pokémon
id-213,11,ツボツボ,はっこうポケモン
id-213,12,壶壶,发酵宝可梦
id-214,1,ヘラクロス,１ぽんヅノポケモン
id-214,2,Heracros,
id-214,3,헤라크로스,외뿔포켓몬
id-214,4,赫拉克羅斯,獨角寶可夢
id-214,5,Scarhino,Pokémon Unicorne
id-214,6,Skaraborn,Einzelhorn-Pokémon
id-214,7,Heracross,Pokémon Cuerno
id-214,8,Heracross,Pokémon Monocorno
id-214,9,Heracross,Single Horn Pokémon
id-214,11,ヘラクロス,１ぽんヅノポケモン
id-214,12,赫拉克罗斯,独角宝可梦
id-215,1,ニューラ,かぎづめポケモン
id-215,2,Nyula,
id-215,3,포푸니,갈고리손톱포켓몬
id-215,4,狃拉,鉤爪寶可夢
id-215,5,Farfuret,Pokémon Grifacérée
id-215,6,Sniebel,Stichklauen-Pokémon
id-215,7,Sneasel,Pokémon Garra Filo
id-215,8,Sneasel,Pokémon Lamartigli
id-215,9,Sneasel,Sharp Claw Pokémon
id-215,11,ニューラ,かぎづめポケモン
id-215,12,狃拉,钩爪宝可梦
id-216,1,ヒメグマ,こぐまポケモン
id-216,2,Himeguma,
id-216,3,깜지곰,아기곰포켓몬
id-216,4,熊寶寶,小熊寶可夢
id-216,5,Teddiursa,Pokémon Mini Ours
id-216,6,Teddiursa,Kleinbär
id-216,7,Teddiursa,Pokémon Osito
id-216,8,Teddiursa,Pokémon Orsetto
id-216,9,Teddiursa,Little Bear Pokémon
id-216,11,ヒメグマ,こぐまポケモン
id-216,12,熊宝宝,小熊宝可梦
id-217,1,リングマ,とうみんポケモン
id-217,2,Ringuma,
id-217,3,링곰,동면포켓몬
id-217,4,圈圈熊,冬眠寶可夢
id-217,5,Ursaring,Pokémon Hibernant
id-217,6,Ursaring,Schläfer
id-217,7,Ursaring,Pokémon Hibernante
id-217,8,Ursaring,Pokémon Letargo
id-217,9,Ursaring,Hibernator Pokémon
id-217,11,リングマ,とうみんポケモン
id-217,12,圈圈熊,冬眠宝可梦
id-218,1,マグマッグ,ようがんポケモン
id-218,2,Magmag,
id-218,3,마그마그,용암포켓몬
id-218,4,熔岩蟲,熔岩寶可夢
id-218,5,Limagma,Pokémon Lave
id-218,6,Schneckmag,Lava
id-218,7,Slugma,Pokémon Lava
id-218,8,Slugma,Pokémon Lava
id-218,9,Slugma,Lava Pokémon
id-218,11,マグマッグ,ようがんポケモン
id-218,12,熔岩虫,熔岩宝可梦
id-219,1,マグカルゴ,ようがんポケモン
id-219,2,Magcargot,
id-219,3,마그카르고,용암포켓몬
id-219,4,熔岩蝸牛,熔岩寶可夢
id-219,5,Volcaropod,Pokémon Lave
id-219,6,Magcargo,Lava
id-219,7,Magcargo,Pokémon Lava
id-219,8,Magcargo,Pokémon Lava
id-219,9,Magcargo,Lava Pokémon
id-219,11,マグカルゴ,ようがんポケモン
id-219,12,熔岩蜗牛,熔岩宝可梦
id-220,1,ウリムー,いのぶたポケモン
id-220,2,Urimoo,
id-220,3,꾸꾸리,산돼지포켓몬
id-220,4,小山豬,小豬寶可夢
id-220,5,Marcacrin,Pokémon Cochon
id-220,6,Quiekel,Ferkel-Pokémon
id-220,7,Swinub,Pokémon Cerdo
id-220,8,Swinub,Pokémon Maiale
id-220,9,Swinub,Pig Pokémon
id-220,11,ウリムー,いのぶたポケモン
id-220,12,小山猪,小猪宝可梦
id-221,1,イノムー,いのししポケモン
id-221,2,Inomoo,
id-221,3,메꾸리,멧돼지포켓몬
id-221,4,長毛豬,野豬寶可夢
id-221,5,Cochignon,Pokémon Porc
id-221,6,Keifel,Schwein-Pokémon
id-221,7,Piloswine,Pokémon Puerco
id-221,8,Piloswine,Pokémon Suino
id-221,9,Piloswine,Swine Pokémon
id-221,11,イノムー,いのししポケモン
id-221,12,长毛猪,野猪宝可梦
id-222,1,サニーゴ,さんごポケモン
id-222,2,Sunnygo,
id-222,3,코산호,산호포켓몬
id-222,4,太陽珊瑚,珊瑚寶可夢
id-222,5,Corayon,Pokémon Corail
id-222,6,Corasonn,Korallen-Pokémon
id-222,7,Corsola,Pokémon Coral
id-222,8,Corsola,Pokémon Corallo
id-222,9,Corsola,Coral Pokémon
id-222,11,サニーゴ,さんごポケモン
id-222,12,太阳珊瑚,珊瑚宝可梦
id-223,1,テッポウオ,ふんしゃポケモン
id-223,2,Teppouo,
id-223,3,총어,분사포켓몬
id-223,4,鐵炮魚,噴射寶可夢
id-223,5,Rémoraid,Pokémon Jet
id-223,6,Remoraid,Hochdruck-Pokémon
id-223,7,Remoraid,Pokémon Reactor
id-223,8,Remoraid,Pokémon Jet
id-223,9,Remoraid,Jet Pokémon
id-223,11,テッポウオ,ふんしゃポケモン
id-223,12,铁炮鱼,喷射宝可梦
id-224,1,オクタン,ふんしゃポケモン
id-224,2,Okutank,
id-224,3,대포무노,분사포켓몬
id-224,4,章魚桶,噴射寶可夢
id-224,5,Octillery,Pokémon Jet
id-224,6,Octillery,Hochdruck-Pokémon
id-224,7,Octillery,Pokémon Reactor
id-224,8,Octillery,Pokémon Jet
id-224,9,Octillery,Jet Pokémon
id-224,11,オクタン,ふんしゃポケモン
id-224,12,章鱼桶,喷射宝可梦
id-225,1,デリバード,はこびやポケモン
id-225,2,Delibird,
id-225,3,딜리버드,배달포켓몬
id-225,4,信使鳥,搬運寶可夢
id-225,5,Cadoizo,Pokémon Livraison
id-225,6,Botogel,Lieferanten-Pokémon
id-225,7,Delibird,Pokémon Reparto
id-225,8,Delibird,Pokémon Consegna
id-225,9,Delibird,Delivery Pokémon
id-225,11,デリバード,はこびやポケモン
id-225,12,信使鸟,搬运宝可梦
id-226,1,マンタイン,カイトポケモン
id-226,2,Mantain,
id-226,3,만타인,연포켓몬
id-226,4,巨翅飛魚,風箏寶可夢
id-226,5,Démanta,Pokémon Cervolant
id-226,6,Mantax,Flugrochen-Pokémon
id-226,7,Mantine,Pokémon Milano
id-226,8,Mantine,Pokémon Aquilone
id-226,9,Mantine,Kite Pokémon
id-226,11,マンタイン,カイトポケモン
id-226,12,巨翅飞鱼,风筝宝可梦
id-227,1,エアームド,よろいどりポケモン
id-227,2,Airmd,
id-227,3,무장조,갑옷새포켓몬
id-227,4,盔甲鳥,鋼甲鳥寶可夢
id-227,5,Airmure,Pokémon Armoiseau
id-227,6,Panzaeron,Flugstahl-Pokémon
id-227,7,Skarmory,Pokémon Coraza Ave
id-227,8,Skarmory,Pokémon Armuccello
id-227,9,Skarmory,Armor Bird Pokémon
id-227,11,エアームド,よろいどりポケモン
id-227,12,盔甲鸟,钢甲鸟宝可梦
id-228,1,デルビル,ダークポケモン
id-228,2,Delvil,
id-228,3,델빌,다크포켓몬
id-228,4,戴魯比,陰暗寶可夢
id-228,5,Malosse,Pokémon Sombre
id-228,6,Hunduster,Hades
id-228,7,Houndour,Pokémon Siniestro
id-228,8,Houndour,Pokémon Buio
id-228,9,Houndour,Dark Pokémon
id-228,11,デルビル,ダークポケモン
id-228,12,戴鲁比,阴暗宝可梦
id-229,1,ヘルガー,ダークポケモン
id-229,2,Hellgar,
id-229,3,헬가,다크포켓몬
id-229,4,黑魯加,陰暗寶可夢
id-229,5,Démolosse,Pokémon Sombre
id-229,6,Hundemon,Hades
id-229,7,Houndoom,Pokémon Siniestro
id-229,8,Houndoom,Pokémon Buio
id-229,9,Houndoom,Dark Pokémon
id-229,11,ヘルガー,ダークポケモン
id-229,12,黑鲁加,阴暗宝可梦
id-230,1,キングドラ,ドラゴンポケモン
id-230,2,Kingdra,
id-230,3,킹드라,드래곤포켓몬
id-230,4,刺龍王,龍寶可夢
id-230,5,Hyporoi,Pokémon Dragon
id-230,6,Seedraking,Drachen-Pokémon
id-230,7,Kingdra,Pokémon Dragón
id-230,8,Kingdra,Pokémon Drago
id-230,9,Kingdra,Dragon Pokémon
id-230,11,キングドラ,ドラゴンポケモン
id-230,12,刺龙王,龙宝可梦
id-231,1,ゴマゾウ,ながはなポケモン
id-231,2,Gomazou,
id-231,3,코코리,긴코포켓몬
id-231,4,小小象,長鼻寶可夢
id-231,5,Phanpy,Pokémon Long-Nez
id-231,6,Phanpy,Langrüssel
id-231,7,Phanpy,Pokémon Narizotas
id-231,8,Phanpy,Pokémon Nasone
id-231,9,Phanpy,Long Nose Pokémon
id-231,11,ゴマゾウ,ながはなポケモン
id-231,12,小小象,长鼻宝可梦
id-232,1,ドンファン,よろいポケモン
id-232,2,Donfan,
id-232,3,코리갑,갑옷포켓몬
id-232,4,頓甲,鎧甲寶可夢
id-232,5,Donphan,Pokémon Armure
id-232,6,Donphan,Panzer
id-232,7,Donphan,Pokémon Coraza
id-232,8,Donphan,Pokémon Armatura
id-232,9,Donphan,Armor Pokémon
id-232,11,ドンファン,よろいポケモン
id-232,12,顿甲,铠甲宝可梦
id-233,1,ポリゴン２,バーチャルポケモン
id-233,2,Porygon2,
id-233,3,폴리곤2,가상포켓몬
id-233,4,多邊獸Ⅱ,虛擬寶可夢
id-233,5,Porygon2,Pokémon Virtuel
id-233,6,Porygon2,Virtuell-Pokémon
id-233,7,Porygon2,Pokémon Virtual
id-233,8,Porygon2,Pokémon Virtuale
id-233,9,Porygon2,Virtual Pokémon
id-233,11,ポリゴン２,バーチャルポケモン
id-233,12,多边兽２型,虚拟宝可梦
id-234,1,オドシシ,おおツノポケモン
id-234,2,Odoshishi,
id-234,3,노라키,큰뿔포켓몬
id-234,4,驚角鹿,大角寶可夢
id-234,5,Cerfrousse,Pokémon Maxi Corne
id-234,6,Damhirplex,Vielender
id-234,7,Stantler,Pokémon Gran Cuerno
id-234,8,Stantler,Pokémon Grancorno
id-234,9,Stantler,Big Horn Pokémon
id-234,11,オドシシ,おおツノポケモン
id-234,12,惊角鹿,大角宝可梦
id-235,1,ドーブル,えかきポケモン
id-235,2,Doble,
id-235,3,루브도,그림장이포켓몬
id-235,4,圖圖犬,畫畫寶可夢
id-235,5,Queulorior,Pokémon Peintre
id-235,6,Farbeagle,Maler
id-235,7,Smeargle,Pokémon Pintor
id-235,8,Smeargle,Pokémon Pittore
id-235,9,Smeargle,Painter Pokémon
id-235,11,ドーブル,えかきポケモン
id-235,12,图图犬,画画宝可梦
id-236,1,バルキー,けんかポケモン
id-236,2,Balkie,
id-236,3,배루키,싸움포켓몬
id-236,4,無畏小子,打鬥寶可夢
id-236,5,Debugant,Pokémon Bagarreur
id-236,6,Rabauz,Racker-Pokémon
id-236,7,Tyrogue,Pokémon Peleón
id-236,8,Tyrogue,Pokémon Baruffa
id-236,9,Tyrogue,Scuffle Pokémon
id-236,11,バルキー,けんかポケモン
id-236,12,无畏小子,打斗宝可梦
id-237,1,カポエラー,さかだちポケモン
id-237,2,Kapoerer,
id-237,3,카포에라,물구나무포켓몬
id-237,4,戰舞郎,倒立寶可夢
id-237,5,Kapoera,Pokémon Poirier
id-237,6,Kapoera,Kopfstand-Pokémon
id-237,7,Hitmontop,Pokémon Boca Abajo
id-237,8,Hitmontop,Pokémon Verticale
id-237,9,Hitmontop,Handstand Pokémon
id-237,11,カポエラー,さかだちポケモン
id-237,12,战舞郎,倒立宝可梦
id-238,1,ムチュール,くちづけポケモン
id-238,2,Muchul,
id-238,3,뽀뽀라,뽀뽀포켓몬
id-238,4,迷唇娃,親吻寶可夢
id-238,5,Lippouti,Pokémon Bisou
id-238,6,Kussilla,Kuss-Pokémon
id-238,7,Smoochum,Pokémon Beso
id-238,8,Smoochum,Pokémon Bacio
id-238,9,Smoochum,Kiss Pokémon
id-238,11,ムチュール,くちづけポケモン
id-238,12,迷唇娃,亲吻宝可梦
id-239,1,エレキッド,でんきポケモン
id-239,2,Elekid,
id-239,3,에레키드,전류포켓몬
id-239,4,電擊怪,電氣寶可夢
id-239,5,Élekid,Pokémon Électrique
id-239,6,Elekid,Elektro-Pokémon
id-239,7,Elekid,Pokémon Eléctrico
id-239,8,Elekid,Pokémon Elettrico
id-239,9,Elekid,Electric Pokémon
id-239,11,エレキッド,でんきポケモン
id-239,12,电击怪,电气宝可梦
id-240,1,ブビィ,ひだねポケモン
id-240,2,Buby,
id-240,3,마그비,불씨포켓몬
id-240,4,鴨嘴寶寶,火種寶可夢
id-240,5,Magby,Pokémon Charbon
id-240,6,Magby,Glutherd-Pokémon
id-240,7,Magby,Pokémon Ascuas
id-240,8,Magby,Pokémon Carbonvivo
id-240,9,Magby,Live Coal Pokémon
id-240,11,ブビィ,ひだねポケモン
id-240,12,鸭嘴宝宝,火种宝可梦
id-241,1,ミルタンク,ちちうしポケモン
id-241,2,Miltank,
id-241,3,밀탱크,젖소포켓몬
id-241,4,大奶罐,乳牛寶可夢
id-241,5,Écrémeuh,Pokémon Vachalait
id-241,6,Miltank,Milchkuh-Pokémon
id-241,7,Miltank,Pokémon Lechera
id-241,8,Miltank,Pokémon Bovino
id-241,9,Miltank,Milk Cow Pokémon
id-241,11,ミルタンク,ちちうしポケモン
id-241,12,大奶罐,奶牛宝可梦
id-242,1,ハピナス,しあわせポケモン
id-242,2,Happinas,
id-242,3,해피너스,행복포켓몬
id-242,4,幸福蛋,幸福寶可夢
id-242,5,Leuphorie,Pokémon Bonheur
id-242,6,Heiteira,Freuden-Pokémon
id-242,7,Blissey,Pokémon Felicidad
id-242,8,Blissey,Pokémon Felicità
id-242,9,Blissey,Happiness Pokémon
id-242,11,ハピナス,しあわせポケモン
id-242,12,幸福蛋,幸福宝可梦
id-243,1,ライコウ,いかずちポケモン
id-243,2,Raikou,
id-243,3,라이코,우뢰포켓몬
id-243,4,雷公,天雷寶可夢
id-243,5,Raikou,Pokémon Foudre
id-243,6,Raikou,Donner-Pokémon
id-243,7,Raikou,Pokémon Trueno
id-243,8,Raikou,Pokémon Tuono
id-243,9,Raikou,Thunder Pokémon
id-243,11,ライコウ,いかずちポケモン
id-243,12,雷公,天雷宝可梦
id-244,1,エンテイ,かざんポケモン
id-244,2,Entei,
id-244,3,앤테이,화산포켓몬
id-244,4,炎帝,火山寶可夢
id-244,5,Entei,Pokémon Volcan
id-244,6,Entei,Vulkan-Pokémon
id-244,7,Entei,Pokémon Volcán
id-244,8,Entei,Pokémon Vulcano
id-244,9,Entei,Volcano Pokémon
id-244,11,エンテイ,かざんポケモン
id-244,12,炎帝,火山宝可梦
id-245,1,スイクン,オーロラポケモン
id-245,2,Suikun,
id-245,3,스이쿤,오로라포켓몬
id-245,4,水君,極光寶可夢
id-245,5,Suicune,Pokémon Aurore
id-245,6,Suicune,Polarlicht-Pokémon
id-245,7,Suicune,Pokémon Aurora
id-245,8,Suicune,Pokémon Aurora
id-245,9,Suicune,Aurora Pokémon
id-245,11,スイクン,オーロラポケモン
id-245,12,水君,极光宝可梦
id-246,1,ヨーギラス,いわはだポケモン
id-246,2,Yogiras,
id-246,3,애버라스,바위표면포켓몬
id-246,4,幼基拉斯,岩石膚寶可夢
id-246,5,Embrylex,Pokémon Peaupierre
id-246,6,Larvitar,Felshaut-Pokémon
id-246,7,Larvitar,Pokémon Piel Roca
id-246,8,Larvitar,Pokémon Peldisasso
id-246,9,Larvitar,Rock Skin Pokémon
id-246,11,ヨーギラス,いわはだポケモン
id-246,12,幼基拉斯,岩石肤宝可梦
id-247,1,サナギラス,だんがんポケモン
id-247,2,Sanagiras,
id-247,3,데기라스,탄환포켓몬
id-247,4,沙基拉斯,子彈寶可夢
id-247,5,Ymphect,Pokémon Carapadure
id-247,6,Pupitar,Hartschalen-Pokémon
id-247,7,Pupitar,Pokémon Caparazón
id-247,8,Pupitar,Pokémon Guscioduro
id-247,9,Pupitar,Hard Shell Pokémon
id-247,11,サナギラス,だんがんポケモン
id-247,12,沙基拉斯,子弹宝可梦
id-248,1,バンギラス,よろいポケモン
id-248,2,Bangiras,
id-248,3,마기라스,갑옷포켓몬
id-248,4,班基拉斯,鎧甲寶可夢
id-248,5,Tyranocif,Pokémon Armure
id-248,6,Despotar,Panzer-Pokémon
id-248,7,Tyranitar,Pokémon Coraza
id-248,8,Tyranitar,Pokémon Armatura
id-248,9,Tyranitar,Armor Pokémon
id-248,11,バンギラス,よろいポケモン
id-248,12,班基拉斯,铠甲宝可梦
id-249,1,ルギア,せんすいポケモン
id-249,2,Lugia,
id-249,3,루기아,잠수포켓몬
id-249,4,洛奇亞,潛水寶可夢
id-249,5,Lugia,Pokémon Plongeon
id-249,6,Lugia,Taucher-Pokémon
id-249,7,Lugia,Pokémon Buceo
id-249,8,Lugia,Pokémon Immersione
id-249,9,Lugia,Diving Pokémon
id-249,11,ルギア,せんすいポケモン
id-249,12,洛奇亚,潜水宝可梦
id-250,1,ホウオウ,にじいろポケモン
id-250,2,Houou,
id-250,3,칠색조,무지개색포켓몬
id-250,4,鳳王,虹色寶可夢
id-250,5,Ho-Oh,Pokémon Arcenciel
id-250,6,Ho-Oh,Regenbogen-Pokémon
id-250,7,Ho-Oh,Pokémon Arcoíris
id-250,8,Ho-Oh,Pokémon Arcobaleno
id-250,9,Ho-Oh,Rainbow Pokémon
id-250,11,ホウオウ,にじいろポケモン
id-250,12,凤王,虹色宝可梦
id-251,1,セレビィ,ときわたりポケモン
id-251,2,Celebi,
id-251,3,세레비,시간이동포켓몬
id-251,4,時拉比,時空穿越寶可夢
id-251,5,Celebi,Pokémon Temporel
id-251,6,Celebi,Zeitreise-Pokémon
id-251,7,Celebi,Pokémon Viajetiempo
id-251,8,Celebi,Pokémon Tempovia
id-251,9,Celebi,Time Travel Pokémon
id-251,11,セレビィ,ときわたりポケモン
id-251,12,时拉比,时空穿越宝可梦
id-252,1,キモリ,もりトカゲポケモン
id-252,2,Kimori,
id-252,3,나무지기,숲도마뱀포켓몬
id-252,4,木守宮,林蜥寶可夢
id-252,5,Arcko,Pokémon Bois Gecko
id-252,6,Geckarbor,Waldgecko-Pokémon
id-252,7,Treecko,Pokémon Geco Bosque
id-252,8,Treecko,Pokémon Legnogeco
id-252,9,Treecko,Wood Gecko Pokémon
id-252,11,キモリ,もりトカゲポケモン
id-252,12,木守宫,林蜥宝可梦
id-253,1,ジュプトル,もりトカゲポケモン
id-253,2,Juptile,
id-253,3,나무돌이,숲도마뱀포켓몬
id-253,4,森林蜥蜴,林蜥寶可夢
id-253,5,Massko,Pokémon Bois Gecko
id-253,6,Reptain,Waldgecko-Pokémon
id-253,7,Grovyle,Pokémon Geco Bosque
id-253,8,Grovyle,Pokémon Legnogeco
id-253,9,Grovyle,Wood Gecko Pokémon
id-253,11,ジュプトル,もりトカゲポケモン
id-253,12,森林蜥蜴,林蜥宝可梦
id-254,1,ジュカイン,みつりんポケモン
id-254,2,Jukain,
id-254,3,나무킹,밀림포켓몬
id-254,4,蜥蜴王,密林寶可夢
id-254,5,Jungko,Pokémon Forêt
id-254,6,Gewaldro,Dschungel-Pokémon
id-254,7,Sceptile,Pokémon Monte
id-254,8,Sceptile,Pokémon Foresta
id-254,9,Sceptile,Forest Pokémon
id-254,11,ジュカイン,みつりんポケモン
id-254,12,蜥蜴王,密林宝可梦
id-255,1,アチャモ,ひよこポケモン
id-255,2,Achamo,
id-255,3,아차모,풋내기포켓몬
id-255,4,火稚雞,雛雞寶可夢
id-255,5,Poussifeu,Pokémon Poussin
id-255,6,Flemmli,Küken-Pokémon
id-255,7,Torchic,Pokémon Polluelo
id-255,8,Torchic,Pokémon Pulcino
id-255,9,Torchic,Chick Pokémon
id-255,11,アチャモ,ひよこポケモン
id-255,12,火稚鸡,雏鸡宝可梦
id-256,1,ワカシャモ,わかどりポケモン
id-256,2,Wakasyamo,
id-256,3,영치코,꼬마닭포켓몬
id-256,4,力壯雞,幼雞寶可夢
id-256,5,Galifeu,Pokémon Poulet
id-256,6,Jungglut,Kleinhahn-Pokémon
id-256,7,Combusken,Pokémon Ave Corral
id-256,8,Combusken,Pokémon Rampollo
id-256,9,Combusken,Young Fowl Pokémon
id-256,11,ワカシャモ,わかどりポケモン
id-256,12,力壮鸡,幼鸡宝可梦
id-257,1,バシャーモ,もうかポケモン
id-257,2,Bursyamo,
id-257,3,번치코,맹화포켓몬
id-257,4,火焰雞,猛火寶可夢
id-257,5,Braségali,Pokémon Ardent
id-257,6,Lohgock,Großbrand-Pokémon
id-257,7,Blaziken,Pokémon Llameante
id-257,8,Blaziken,Pokémon Vampe
id-257,9,Blaziken,Blaze Pokémon
id-257,11,バシャーモ,もうかポケモン
id-257,12,火焰鸡,猛火宝可梦
id-258,1,ミズゴロウ,ぬまうおポケモン
id-258,2,Mizugorou,
id-258,3,물짱이,늪물고기포켓몬
id-258,4,水躍魚,沼魚寶可夢
id-258,5,Gobou,Pokémon Poissonboue
id-258,6,Hydropi,Lehmhüpfer-Pokémon
id-258,7,Mudkip,Pokémon Pez Lodo
id-258,8,Mudkip,Pokémon Fango Pesce
id-258,9,Mudkip,Mud Fish Pokémon
id-258,11,ミズゴロウ,ぬまうおポケモン
id-258,12,水跃鱼,沼鱼宝可梦
id-259,1,ヌマクロー,ぬまうおポケモン
id-259,2,Numacraw,
id-259,3,늪짱이,늪물고기포켓몬
id-259,4,沼躍魚,沼魚寶可夢
id-259,5,Flobio,Pokémon Poissonboue
id-259,6,Moorabbel,Lehmhüpfer-Pokémon
id-259,7,Marshtomp,Pokémon Pez Lodo
id-259,8,Marshtomp,Pokémon Fango Pesce
id-259,9,Marshtomp,Mud Fish Pokémon
id-259,11,ヌマクロー,ぬまうおポケモン
id-259,12,沼跃鱼,沼鱼宝可梦
id-260,1,ラグラージ,ぬまうおポケモン
id-260,2,Laglarge,
id-260,3,대짱이,늪물고기포켓몬
id-260,4,巨沼怪,沼魚寶可夢
id-260,5,Laggron,Pokémon Poissonboue
id-260,6,Sumpex,Lehmhüpfer-Pokémon
id-260,7,Swampert,Pokémon Pez Lodo
id-260,8,Swampert,Pokémon Fango Pesce
id-260,9,Swampert,Mud Fish Pokémon
id-260,11,ラグラージ,ぬまうおポケモン
id-260,12,巨沼怪,沼鱼宝可梦
id-261,1,ポチエナ,かみつきポケモン
id-261,2,Pochiena,
id-261,3,포챠나,물어뜯기포켓몬
id-261,4,土狼犬,緊咬寶可夢
id-261,5,Medhyèna,Pokémon Morsure
id-261,6,Fiffyen,Biss
id-261,7,Poochyena,Pokémon Mordisco
id-261,8,Poochyena,Pokémon Morso
id-261,9,Poochyena,Bite Pokémon
id-261,11,ポチエナ,かみつきポケモン
id-261,12,土狼犬,紧咬宝可梦
id-262,1,グラエナ,かみつきポケモン
id-262,2,Guraena,
id-262,3,그라에나,물어뜯기포켓몬
id-262,4,大狼犬,緊咬寶可夢
id-262,5,Grahyèna,Pokémon Morsure
id-262,6,Magnayen,Biss
id-262,7,Mightyena,Pokémon Mordisco
id-262,8,Mightyena,Pokémon Morso
id-262,9,Mightyena,Bite Pokémon
id-262,11,グラエナ,かみつきポケモン
id-262,12,大狼犬,紧咬宝可梦
id-263,1,ジグザグマ,まめだぬきポケモン
id-263,2,Ziguzaguma,
id-263,3,지그제구리,앙증너구리포켓몬
