release,release_group,artist_credit,name,barcode,status,packaging,language,script,quality
id-1277845,id-1259091,id-114637,Live at The Townie,887516937002,Official,Digipak,English,Latin,1
id-1329415,id-1299872,id-1215531,From Hell,,Official,,English,Latin,1
id-2359878,id-2116994,id-2375141,Beat The Beat,,Official,,English,Latin,1
id-2096898,id-1909201,id-2140400,Minion Dub Banana,,Official,,Multiple languages,,1
id-818423,id-1055353,id-795325,Syayou,,Official,,Japanese,Latin,1
id-1040250,id-836718,id-617224,We Wont Be Open to Fall,,Official,,English,Latin,1
id-766299,id-1014549,id-761859,Recovery Dream EP,,Official,,English,Latin,1
id-372065,id-700577,id-393948,Snow on Snow,,Official,,English,Latin,1
rec-885793-dup-0,id-366667,id-2649742,Are You Saying Im Stili Alive,,Official,,English,Latin,1
id-554327,id-850194,id-626254,Reality on Charles Street,,Official,,English,Latin,1
id-324545,id-662244,id-480585,Time of Your Life,743216782123,Official,,English,Latin,1
id-1251888,id-1238121,id-261359,Fill Ya Boots EP,,Official,,English,Latin,1
id-554322,id-850188,id-626249,Going Where the Others Wont,,Official,,English,Latin,1
id-257324,id-605791,id-433107,My Prayer,,Official,,English,Latin,1
id-749475,id-1001047,id-750761,X,,Official,,English,Latin,1
id-1114978,id-1127660,id-635552,העברה  אופקים - קשת עגומה,,Official,None,Hebrew,Hebrew,1
id-1074306,id-1094690,id-858093,Perdido en la Suciedad Vol. 1,,,Cassette Case,English,Latin,1
id-879487,id-7762,id-4268,The Sounds Of Kabuki Traditional Music And Drama Of Japan,,Official,,,Latin,1
id-729415,id-984668,id-738786,Vuka África,,Official,,,Latin,1
id-1528586,id-1463653,id-854472,Jupiter and Beyond the Infinite,,Official,,English,Latin,1
id-1973258,id-1811481,id-2008224,Montreal,,Official,None,English,Latin,1
id-492115,id-799548,id-590246,Pulse,,Official,,English,Latin,1
id-333617,id-669489,id-107240,If You Fall,,Official,,English,Latin,1
id-229667,id-582184,id-275933,Folks  Flakes EP,,Official,,English,Latin,1
id-1973257,id-1811480,id-2008223,Lets Go See Jose,,Official,None,English,Latin,1
id-229663,id-582177,id-403271,Blackout Barbados,,Official,,English,Latin,1
id-519610,id-822102,id-257941,Het beste van Slome Japie,8712705046567,Official,,Dutch,Latin,1
id-2486426,id-2217079,id-2292632,Palace,,Official,None,English,Latin,1
id-2994321,id-2615403,id-735394,Ultima,786497399925,Official,,,,1
id-2485242,id-2216133,id-366427,Lydia,,Official,None,English,Latin,1
id-1276078,id-1257677,id-183761,Steroids,718756283461,Official,,English,Latin,1
id-1170181,id-1171620,id-1004552,Gorilla Slighly,,Official,,English,Latin,1
rec-497488-dup-1,id-804026,id-429207,Euphoria,,Official,,English,Latin,1
id-1273002,id-1255183,id-1145673,Heile Deine Augen - Sehkraft durch Bewusstseinsarbeit,,Official,Jewel Case,German,Latin,1
id-158936,id-523105,id-365199,Quack Quack,,Official,,English,Latin,1
rec-209274-dup-0,id-563603,id-401970,Thick Emough to Stand On,,Official,,English,Latin,1
id-390550,id-715797,id-524773,U.S. Army Cavalry Calls,,Official,,English,Latin,1
id-1275259,id-1257037,id-1148604,Elektra Was Here,,Official,,English,Latin,1
id-1272208,id-1254572,id-130366,Rhythm of the Heart,796697201126,Official,Jewel Case,English,Latin,1
id-461939,id-774161,id-570965,Computerramsch EP,,Official,,German,Latin,1
id-1334059,id-1303480,id-402592,You Prepare the Bodies and Ill Prepare the Ice,,Official,,English,Latin,1
id-492238,id-799644,id-575902,ARound Red,,Official,,Japanese,Japanese,1
rec-1163771-dup-0,id-1166720,id-640334,That Occurs Aroind Us,,Official,,English,Latin,1
id-1334052,id-1303473,id-1219639,Blacklisted Me,,Official,Slim Jewel Case,English,Latin,1
id-1334501,id-1303821,id-1220100,EP Vol. I,,Official,,English,Latin,1
id-3456884,id-2977209,id-3192109,spinnin,842812157905,Official,None,English,Latin,1
id-1246466,id-1233738,id-1088021,Tyrant Angry Man Mixes,,Official,,English,Latin,1
id-313000,id-652483,id-413515,The Revenant Waltz,634479427275,Official,,English,Latin,1
id-313001,id-652484,id-471558,Youve Dug Your Grave Now Lie in It,894587001051,Official,Jewel Case,English,Latin,1
id-1172722,id-1173631,id-1008229,Power People,,,,English,Latin,1
id-382677,id-709313,id-520799,Detritus,,Official,,English,Latin,1
id-449968,id-764610,id-563830,Live at the Church of the Friendly Ghost,,Official,,English,Latin,1
id-997619,id-574305,id-175514,Galleries / No Relation,5017615846126,Official,,English,Latin,1
id-890,id-175696,id-133285,Rachel,,Official,,English,Latin,1
id-446435,id-761818,id-558679,Miserys Omen,,Official,,English,Latin,1
id-840650,id-978455,id-733865,Three Women in Black,,Official,,English,Latin,1
id-1289281,id-1268225,id-1164838,Spirit Animal EP,,Official,None,English,Latin,1
id-303739,id-643812,id-127394,Machines EP,,Official,,English,Latin,1
id-2834613,id-2489754,id-2816209,Crazy,,Official,,English,,1
id-840656,id-978458,id-733867,Dont Want Love,,Official,,English,Latin,1
id-904522,id-207130,id-150366,Laced Armour,,Official,,English,Latin,1
id-307034,id-646774,id-466747,Land Shaping the People,,Official,,English,Latin,1
id-636025,id-912720,id-2019325,freq_out 2,,Official,,English,Latin,1
id-1332905,id-1302635,id-115244,Investigation No.1,,Official,Cardboard/Paper Sleeve,English,Latin,1
id-1136063,id-1145223,id-152867,Airports  Hospitals EP,,Official,,English,Latin,1
rec-713239-dup-0,id-924373,id-685773,Nád / Reef,,Official,,,Latin,1
id-873681,id-630659,id-2009095,It Begins. EP,,Official,,English,Latin,1
rec-894925-dup-0,id-172156,rec-129891-dup-1,Enter W9th A Bullet,,Official,,English,Latin,1
id-557671,id-852857,id-628303,TWS 5,,Official,,Multiple languages,Latin,1
id-851379,id-927465,id-617207,Myspace Tracks,,Bootleg,,English,Latin,1
id-557674,id-852858,id-628305,Einfach Schön,,Official,,Multiple languages,Latin,1
id-1252530,id-1238703,id-1124080,Melodic EP,,Official,None,English,Latin,1
id-867464,id-12310,id-4458,Abducted to Venus,,Official,,English,Latin,1
id-658916,id-930725,id-690922,Bring Out Your Dead,,Official,,English,Latin,1
id-1194030,id-1190724,id-1316127,Orange Line,,Official,,English,Latin,1
id-811398,id-1050360,id-270484,2,,Official,,English,Latin,1
id-1272235,id-1254595,id-1144704,Anniversary,,Promotion,Other,English,Latin,1
id-1185874,id-1184130,id-771873,Think of Tomorrow,,Official,Cardboard/Paper Sleeve,English,Latin,1
id-908863,id-21649,id-11181,Youre Good Enough Youre Smart Enough and Doggone It People Like You,,Official,,English,Latin,1
id-2535492,id-2255209,id-2534689,Bicycle,,,,English,,1
id-908319,id-216120,id-156256,Speed of Sound,,Official,,English,Latin,1
id-1120392,id-1132132,id-940057,Sing a Demon Song,,Official,,English,Latin,1
rec-1051174-dup-0,id-1076144,id-832626,Never Heajed,,Official,,English,Latin,1
id-3460776,id-2980280,id-3306931,emptiness inside,,Official,None,English,Latin,1
id-3158469,id-2745699,id-1257022,Hesitate,,,,,,0
id-232088,id-584277,id-417923,Ahlev De Bossa,,Official,,,Latin,1
id-196515,id-552943,id-392469,Dance Machine,718752606967,Official,,Multiple languages,Latin,1
id-1574476,id-1500306,id-1443614,Watch the Crown,,Official,None,,,1
id-136834,id-506373,id-92374,Knight Rider,4009880428559,Official,Slim Jewel Case,English,Latin,1
id-2839475,id-2493436,id-2820381,Fun,,Official,,English,Latin,1
id-1140536,id-1148775,id-962777,Subway to Sleeping Cities,,Official,,English,Latin,1
id-211114,id-565319,id-87447,Willow,,Official,,English,Latin,1
id-127275,id-498024,id-235106,Simplicity,,Official,Jewel Case,English,Latin,1
id-169631,id-171189,id-129413,Cape Town Revisited,63757783626,Official,Jewel Case,English,Latin,1
id-3154539,id-2742388,id-3007132,Полуночный вояж,,Official,None,Russian,Cyrillic,1
id-164208,id-219408,id-158615,Welcome to the Universe,,Official,,English,Latin,1
id-3158303,id-2745565,id-2461272,Love Yourself,,Official,,English,Latin,1
id-2417608,id-2163968,id-486820,The Apparate Suite,,Official,None,English,,1
id-463866,id-775739,id-1487960,Wrath Superseven 2,,Official,,English,Latin,1
id-739900,id-993166,id-744296,Ipsilon,,Official,,Spanish,Latin,1
rec-626848-dup-0,id-905755,id-507051,Glitchglrls EP,,Official,,Multiple languages,Latin,1
rec-626848-dup-1,id-905755,id-507051,Glitchhirls EP,,Official,,Multiple languages,Latin,1
id-1291046,id-1269605,id-1167106,MakingFuck,,Official,,English,Latin,1
id-578073,id-868146,id-607813,Decline and Fall,,Official,,English,Latin,1
id-219683,id-572704,id-211905,Revolution No. 1,882119010725,Official,Digipak,English,Latin,1
id-460118,id-772632,id-569945,I Dont Need You,5018468000161,Official,,English,Latin,1
id-948725,id-371081,id-260435,Post-Partum Blues,,Official,,English,Latin,1
id-431618,id-749291,id-378555,I Dress My Ankles With Gods Sweetest Words,,Official,,English,Latin,1
id-1027626,id-757429,id-557968,Jimmyhat Promo CD,,Promotion,,English,Latin,1
id-1093618,id-1110533,id-147185,L.A. Boppers,,Official,Cardboard/Paper Sleeve,English,Latin,1
id-537532,id-837082,id-487638,Himmelhvælv,,Official,,Danish,Latin,1
id-200288,id-556004,id-395402,When They Know You They Will Run,,Official,,English,Latin,1
id-564605,id-858028,id-165521,Lonely Saturday Night / Goldilocks,,Official,,English,Latin,1
id-101607,id-471265,id-2558711,Under a Blue Roof,,Official,,English,Latin,1
id-368703,id-697808,id-320651,Memories,,Promotion,,English,Latin,1
id-824654,id-1060089,id-798586,Bye Bye Baby Goodbye,,Official,,English,Latin,1
rec-907903-dup-0,id-216509,id-156506,Ljvin in Hamburg,731451007521,Official,,German,Latin,1
id-751953,id-1003181,id-752286,Pasen y vean,,Official,,Spanish,Latin,1
id-539625,id-838795,id-618544,Excaliburs Revenge,4014235007532,Official,,English,Latin,1
id-175983,id-146566,id-114428,My Man in Sydney,,Official,,English,Latin,1
id-646661,id-920957,id-683460,Gran Time Comin,,Official,,English,Latin,1
rec-146305-dup-0,id-513564,id-161472,I Lije It Funky,,Official,,English,Latin,1
id-458026,id-740020,id-10649,Im in Love,5413356745627,Official,Slim Jewel Case,English,Latin,1
rec-193532-dup-0,id-550323,id-389775,Ho|d On,,Official,,English,Latin,1
id-380270,id-707437,id-519356,Splatter Baby,4250019901706,Official,Jewel Case,English,Latin,1
id-918066,id-252286,id-179865,Americas Idle,,Official,,English,Latin,1
id-1327109,id-1298020,id-593513,Queen Reversed,,Official,None,English,Latin,1
id-923803,id-355160,id-248767,Deep in You,90204535828,Official,Slim Jewel Case,English,Latin,1
rec-1429325-dup-1,id-1378249,id-1315569,The Legend of Zeoda Lime of the Season,,Official,None,Multiple languages,Latin,1
rec-1429325-dup-0,id-1378249,id-1315569,The Legend of Zekda Lime of the Season,,Official,None,Multiple languages,Latin,1
id-276367,id-621442,id-444604,Smokin Jakkit Luciano Remix,,Official,,English,Latin,1
id-3155337,id-2743058,id-3072279,Mighty World,8715576138218,Official,,English,Latin,1
id-1341596,id-1309271,id-1226744,Notes,609613826900,Official,,English,Latin,1
id-411458,id-732787,id-538064,Star Goddess / Sale of a Depth Man,,Official,,English,Latin,1
id-330733,id-667147,id-30389,A Gathering of the Tribes for the First/Last Human Be-In,,Official,,English,Latin,1
id-131684,id-502245,id-349575,ワクワク Its Love,4571106700720,Official,,Japanese,Japanese,1
id-385151,id-711236,id-522297,Ethiopia Dance,,Official,,English,Latin,1
id-94447,id-462162,id-322625,Look  Nederlands,,Official,,Dutch,Latin,1
id-641270,id-916697,id-679826,Ghost in Hell EP,,Official,,English,Latin,1
id-411452,id-732782,id-518211,Sunset Crest EP,,Official,,English,Latin,1
id-470818,id-781570,id-1104872,Voices of Trance 032 December 2007 2nd Hour PM mix,,Promotion,,English,Latin,1
id-3459251,id-2979124,id-2172000,Paloma perdida / Maldito vicio,,Official,Cardboard/Paper Sleeve,Spanish,Latin,1
id-570303,id-862175,id-54289,The Mythology EP,,Official,,English,Latin,1
id-2172345,id-1969132,id-2214823,Walk Away From Love,191515936059,Official,,English,,1
id-3154822,id-2742623,id-3071841,Who Do You Serve,,,,,,1
id-660347,id-931923,id-691966,Daytrotter Session,,Promotion,,English,Latin,1
id-477265,id-786998,id-580759,Please Dont Call Me Fool / King of the Blues,,Official,,English,Latin,1
id-3154826,id-2742626,id-3071843,Maude Lynn,,,,English,,1
rec-505236-dup-0,id-11660,id-6183,Chemical Depenclency,,Official,,English,Latin,1
id-218622,id-571790,id-407959,Midnight Carnival,,Promotion,,English,Latin,1
rec-472270-dup-0,id-782765,id-345627,Bi9 Deep,,Official,,English,Latin,1
id-2417955,id-2164255,id-2424195,Awake,,Official,None,English,Latin,1
rec-1339394-dup-1,id-1307498,rec-1224788-dup-0,Protect Your Nefk E.P.,,Official,None,English,Latin,1
id-2168681,id-1966283,id-1638521,Biker Scene,,Official,None,English,Latin,1
id-457016,id-770277,id-568267,Reggae Samba / Samba Dub,,Official,,English,Latin,1
id-618655,id-899552,id-665628,Egg E.P.,,Official,,English,Latin,1
id-427217,id-745793,id-548268,Sevillanas números 3 y 4,,Official,,Spanish,Latin,1
id-684577,id-951029,id-707349,Return of the Wolf,,Official,,English,Latin,1
id-836062,id-1068048,id-804528,The Beginning,742891120015,Official,,English,Latin,1
rec-965489-dup-0,id-621102,id-372189,KC After Dark,731453732223,Official,Jewel Case,English,Latin,1
id-836061,id-1068046,id-94773,Skunk Traxx III A New Bag,742891108419,Official,,English,Latin,1
id-1003327,id-609387,id-434350,1986-xx-xx KAOS Olympia Community Radio Olympia WA USA,,Bootleg,,English,Latin,1
id-1029695,id-874218,id-644800,Fragile Hearts,,Official,,English,Latin,1
id-474512,id-784687,id-181740,Images,,Official,,English,Latin,1
id-940497,id-333594,id-231496,In the Air Tonight,,Official,,English,Latin,1
id-264324,id-612000,id-436979,Attack,,Official,,English,Latin,1
id-1231901,id-1221917,id-1097321,2012-03-02 40 Watt Club Athens GA USA,,Bootleg,,English,Latin,1
id-120636,id-492393,id-343036,Bonus Stage,,Official,,English,Latin,1
id-1236627,id-1225892,id-1103465,Black,829757782720,Official,Cardboard/Paper Sleeve,English,Latin,1
id-929125,id-500975,id-91568,Chakra Lounge Volume 2,3661585579083,Official,None,English,Latin,1
id-466450,id-777907,id-573515,Spark EP,,Official,,English,Latin,1
id-1082129,id-1101305,id-867507,Thoughts,,Official,None,English,Latin,1
id-166076,id-528475,id-369464,Dont Give In,,Official,,English,Latin,1
id-720952,id-978335,id-733774,Contagious,,Official,,English,Latin,1
id-1610362,id-1528346,id-2340202,Dont Get Wasted,,,,,,1
id-3584361,id-3074905,id-3295552,Dead Or Alive,,Official,None,English,Latin,1
id-3584360,id-3074904,id-3300845,Just a Ghost Vaporwave Version,,Official,None,English,Latin,1
id-975300,id-488868,id-246742,Dicotyledon,,Promotion,,English,Latin,1
id-701844,id-964039,id-722160,Circle,,Official,,English,Latin,1
id-495339,id-802283,id-592873,Earthquake,,Official,,English,Latin,1
id-119491,id-491649,id-342444,Impetus/Menemy,,Promotion,,English,Latin,1
id-872492,id-37443,id-22491,The Best Of Rocky Allen Volume 1,,Official,,,Latin,1
id-955857,id-391116,id-252296,Dystopian Anthropotagonism,,Official,,English,Latin,1
id-955855,id-389599,id-274125,Photograph It,,Official,,English,Latin,1
id-1305813,id-1281061,id-921396,Playa la Llorona,,Official,None,English,Latin,1
id-758708,id-1008792,id-756612,Lesser Men,707541266192,Official,,English,Latin,1
id-955850,id-387250,id-272492,Live in Lompoc,,Official,,English,Latin,1
id-1055888,id-1079937,id-837942,The King Valentine Octet,,Official,Jewel Case,English,Latin,1
id-488925,id-796853,id-588204,Carneval of Subcultures,,Official,,English,Latin,1
id-1019539,id-702525,id-515596,2008-03-13 South by Southwest The Rio Austin TX USA,,Bootleg,,English,Latin,1
id-908551,id-220197,id-159443,The Hatziyannis Sessions,,Bootleg,,,Latin,1
id-1184455,id-1182938,id-1029235,Lava Sky,8712944419634,Official,None,English,Latin,1
id-965559,id-423763,id-298910,Phill,,Official,,Japanese,Japanese,1
id-1188313,id-1186128,id-163750,Scarred EP,,Promotion,Cardboard/Paper Sleeve,English,Latin,1
id-2411566,id-2159027,id-2417698,LD DEMO TAPE 1,,,,,,1
id-85300,id-448231,id-314397,Singular EP,,Official,,Spanish,Latin,1
id-299699,id-640513,id-461473,Yuki Tendo,,Promotion,,English,Latin,1
id-884569,id-396645,id-279015,t Is Wild West in Engelbert,,Official,,Dutch,Latin,1
id-1240185,id-1228689,id-1108265,Smells Like Britney / Be Like Hugh,,Official,,English,Latin,1
rec-414554-dup-1,id-735177,id-69034,Trasj Art,,Official,,English,Latin,1
id-1338999,id-1307187,id-1224142,Corrientes en Español,,Official,,Spanish,Latin,1
id-765659,id-1014056,id-761371,Im a Revolution,,Official,,English,Latin,1
id-778611,id-1024318,id-329418,Rockin Down the House,5021995002072,Official,,English,Latin,1
id-1338623,id-1306888,id-1223886,Passion for Percussion,620953074622,Official,,Multiple languages,Latin,1
id-516541,id-819720,id-605536,Listen to the Funky Je me souviens,706301477090,Official,,French,Latin,1
id-1432378,id-1380733,id-1318317,Chocolate Grinder Mix 103 Downshifted,,Official,None,English,Latin,1
id-3457903,id-2978027,id-3304432,Reset,3616846421427,Official,None,English,Latin,1
id-1337354,id-1305933,id-788290,Cool Out,,Official,,English,Latin,1
id-874623,id-528452,id-369422,Here Comes Tomorrow,,Official,,English,Latin,1
id-549504,id-846298,id-623561,2000-05-07 Stadtgarten Cologne Germany,,Bootleg,,English,Latin,1
id-3082755,id-2685793,id-2964021,空想活劇,,,,,,1
id-2838418,id-2492575,id-2819311,All We Need Is Love,,Promotion,,,,1
id-934213,id-313206,id-219430,Quantum,776127207720,Official,,,Latin,1
id-402146,id-725228,id-198874,Hot Stuff,5019148618454,Official,,English,Latin,1
id-3353151,id-2896135,id-3222773,African Typic Collection,,Official,None,Multiple languages,Multiple scripts,1
id-1252841,id-1238961,id-1124570,Right Here,,Official,None,English,Latin,1
id-802864,id-1043392,id-786707,The Neverlight,,,,English,Latin,1
id-1575959,id-1501510,id-1444936,Overcast City,,Official,None,English,Latin,1
id-152978,id-518496,id-816647,Duo-Deno EP,880319200212,Official,,,Latin,1
rec-594925-dup-0,id-881067,id-648984,Skarlwnd,,Official,,Norwegian,Latin,1
rec-594925-dup-1,id-881067,id-648984,Skarlancl,,Official,,Norwegian,Latin,1
id-1575950,id-1501502,id-1444924,Twang  Tambourines,,Official,,English,,1
